Partida,Barruko ,Deskribapena,Has.ko aurrek.,B. betiko aurrek.,Atxikipenak,Baimendua,Erabilgarria,Xedatua,Obligazioa,ME,Ordainketa,Urtea,Funtzionala,Dirección,Kapitulua,Sección,Organikoa
1 01.100.01.912.00 2021,4245.0,SOLDATAK.GOBERNU ORGANOAK,232120.0,232120.0,0.0,19722.05,212397.95,19722.05,19722.05,19722.05,19722.05,2021,91200,,1,,01
1 01.110.01.132.00 2021,5608.0,SOLDATAK. PERTS.BEREZIA.GOBERNU ORGANOAK,54030.0,54030.0,0.0,3859.4,50170.6,3859.4,3859.4,3859.4,3859.4,2021,13200,,1,,01
1 01.110.01.912.00 2021,4246.0,SOLDATAK. PERTS.BEREZIA.GOBERNU ORGANOAK,68750.0,68750.0,0.0,4827.5,63922.5,4827.5,4827.5,4827.5,4827.5,2021,91200,,1,,01
1 01.120.01.132.00 2021,4247.0,FUNTZIONARIOAK.SOLDATA.OINARRIA.UDALTZAI,421590.0,421590.0,0.0,24315.9,397274.1,24315.9,24315.9,24315.9,24315.9,2021,13200,,1,,01
1 01.120.01.151.00 2021,4248.0,FUNTZIONARIOAK.SOLDATA.OINARRIA.HIRIGINT,178910.0,178910.0,0.0,8517.81,170392.19,8517.81,8517.81,8517.81,8517.81,2021,15100,,1,,01
1 01.120.01.153.40 2021,4249.0,FUNTZIONARIOAK.SOLDATA.OINARRIA.OBRETAKO,227760.0,227760.0,0.0,13204.25,214555.75,13204.25,13204.25,13204.25,13204.25,2021,15340,,1,,01
1 01.120.01.161.00 2021,4251.0,FUNTZIONARIOAK.SOLDATA.OINARRIA.UR HORNI,61700.0,61700.0,0.0,3032.01,58667.99,3032.01,3032.01,3032.01,3032.01,2021,16100,,1,,01
1 01.120.01.164.00 2021,4252.0,FUNTZIONARIOAK.SOLDATA.OINARRIA.HILERRIA,10920.0,10920.0,0.0,0.0,10920.0,0.0,0.0,0.0,0.0,2021,16400,,1,,01
1 01.120.01.165.00 2021,4253.0,FUNTZIONARIOAK.SOLDATA.OINARRIA.KALEKO A,11910.0,11910.0,0.0,1161.09,10748.91,1161.09,1161.09,1161.09,1161.09,2021,16500,,1,,01
1 01.120.01.172.20 2021,4254.0,FUNTZIONARIOAK.SOLDATA.OINARRIA.INGURUME,20870.0,20870.0,0.0,1579.4,19290.6,1579.4,1579.4,1579.4,1579.4,2021,17220,,1,,01
1 01.120.01.231.00 2021,4257.0,FUNTZIONARIOAK.SOLDATA.OINARRIA.BERDINTA,69100.0,69100.0,0.0,3619.9,65480.1,3619.9,3619.9,3619.9,3619.9,2021,23100,,1,,01
1 01.120.01.231.01 2021,4256.0,FUNTZIONARIOAK.SOLDATA.OINARRIA.LANKIDET,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021,23101,,1,,01
1 01.120.01.231.03 2021,4867.0,FUNTZIONARIOA.SOLDATA.OINARRIA. GAZTERIA,32400.0,32400.0,0.0,1595.5,30804.5,1595.5,1595.5,1595.5,1595.5,2021,23103,,1,,01
1 01.120.01.241.00 2021,4258.0,FUNTZIONARIOA.SOLDATA.OINARRIA. TOKI GAR,55050.0,55050.0,0.0,3479.93,51570.07,3479.93,3479.93,3479.93,3479.93,2021,24100,,1,,01
1 01.120.01.323.10 2021,4259.0,FUNTZIONARIOA.SOLDATA.OINARRIA.IKASTETXE,32750.0,32750.0,0.0,1360.04,31389.96,1360.04,1360.04,1360.04,1360.04,2021,32310,,1,,01
1 01.120.01.326.01 2021,4261.0,FUNTZIONARIOA.SOLDATA.OINARRIA.MUSIKA ES,236200.0,236200.0,0.0,17524.98,218675.02,17524.98,17524.98,17524.98,17524.98,2021,32601,,1,,01
1 01.120.01.330.00 2021,4262.0,FUNTZIONARIOA.SOLDATA.OINARRIA.KULTURA Z,32400.0,32400.0,0.0,2246.95,30153.05,2246.95,2246.95,2246.95,2246.95,2021,33000,,1,,01
1 01.120.01.332.10 2021,4263.0,FUNTZIONARIOA.SOLDATA.OINARRIA.LIBURUTEG,74560.0,74560.0,0.0,6459.96,68100.04,6459.96,6459.96,6459.96,6459.96,2021,33210,,1,,01
1 01.120.01.333.00 2021,4264.0,FUNTZIONARIOA.SOLDATA.OINARRIA.KULTUR ET,21830.0,21830.0,0.0,2230.67,19599.33,2230.67,2230.67,2230.67,2230.67,2021,33300,,1,,01
1 01.120.01.335.00 2021,4265.0,FUNTZIONARIOA.SOLDATA.OINARRIA.EUSKARA Z,64800.0,64800.0,0.0,5286.69,59513.31,5286.69,5286.69,5286.69,5286.69,2021,33500,,1,,01
1 01.120.01.335.10 2021,4266.0,FUNTZIONARIOA.SOLDATA.OINARRIA.EUSKALTEG,142490.0,142490.0,0.0,10193.04,132296.96,10193.04,10193.04,10193.04,10193.04,2021,33510,,1,,01
1 01.120.01.335.30 2021,4267.0,FUNTZIONARIOA.SOLDATA.OINARRIA.EUSKARA P,18350.0,18350.0,0.0,1503.56,16846.44,1503.56,1503.56,1503.56,1503.56,2021,33530,,1,,01
1 01.120.01.337.00 2021,5609.0,FUNTZIONARIOA.SOLDATA.OINARRIA.UDALEKUAK,53490.0,53490.0,0.0,0.0,53490.0,0.0,0.0,0.0,0.0,2021,33700,,1,,01
1 01.120.01.342.00 2021,4269.0,FUNTZIONARIOAK.SOLDATA.OINARRIA.KIROLDEG,169010.0,169010.0,0.0,11713.73,157296.27,11713.73,11713.73,11713.73,11713.73,2021,34200,,1,,01
1 01.120.01.342.01 2021,4270.0,FUNTZIONARIOA.SOLDATA.OINARRIA.IGERILEKU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021,34201,,1,,01
1 01.120.01.414.00 2021,4271.0,FUNTZIONARIOA.SOLDATA.OINARRIA.INGURUNEA,11910.0,11910.0,0.0,878.15,11031.85,878.15,878.15,878.15,878.15,2021,41400,,1,,01
1 01.120.01.432.00 2021,4272.0,FUNTZIONARIOA.SOLDATA.OINARRIA.TURISMOA,18350.0,18350.0,0.0,1452.13,16897.87,1452.13,1452.13,1452.13,1452.13,2021,43200,,1,,01
1 01.120.01.920.00 2021,4273.0,FUNTZIONARIOA.SOLDATA.OINARRIA.ADMINISTR,156120.0,156120.0,0.0,13722.36,142397.64,13722.36,13722.36,13722.36,13722.36,2021,92000,,1,,01
1 01.120.01.920.10 2021,4274.0,FUNTZIONARIOA.SOLDATA.OINARRIA.PERTSONAL,63030.0,63030.0,0.0,3855.94,59174.06,3855.94,3855.94,3855.94,3855.94,2021,92010,,1,,01
1 01.120.01.920.11 2021,4275.0,FUNTZIONARIOA.SOLDATA.OINARRIA.SEGURTASU,18350.0,18350.0,0.0,1554.99,16795.01,1554.99,1554.99,1554.99,1554.99,2021,92011,,1,,01
1 01.120.01.920.20 2021,4276.0,FUNTZIONARIOA.SOLDATA.OINARRIA.INFORMATI,32400.0,32400.0,0.0,2429.74,29970.26,2429.74,2429.74,2429.74,2429.74,2021,92020,,1,,01
1 01.120.01.920.30 2021,4277.0,FUNTZIONARIOA.SOLDATA.OINARRIA.ARTXIBOA,20870.0,20870.0,0.0,1516.76,19353.24,1516.76,1516.76,1516.76,1516.76,2021,92030,,1,,01
1 01.120.01.924.00 2021,5880.0,SOLDATA OINARRIA. PARTEHARTZEA,18350.0,18350.0,0.0,1452.13,16897.87,1452.13,1452.13,1452.13,1452.13,2021,92400,,1,,01
1 01.120.01.929.10 2021,4278.0,FUNTZIONARIOA.SOLDATA.OINARRIA.BAKE EPAI,4370.0,4370.0,0.0,407.71,3962.29,407.71,407.71,407.71,407.71,2021,92910,,1,,01
1 01.120.01.931.00 2021,4279.0,FUNTZIONARIOA.SOLDATA.OINARRIA.ADMINIST.,55790.0,55790.0,0.0,10060.78,45729.22,10060.78,10060.78,10060.78,10060.78,2021,93100,,1,,01
1 01.120.01.932.00 2021,4280.0,FUNTZIONARIOA.SOLDATA.OINARRIA.BILKETA,126050.0,126050.0,0.0,2683.1,123366.9,2683.1,2683.1,2683.1,2683.1,2021,93200,,1,,01
1 01.120.01.933.00 2021,4281.0,FUNTZIONARIOA.SOLDATA.OINARRIA.ONDAREA-K,55780.0,55780.0,0.0,3707.88,52072.12,3707.88,3707.88,3707.88,3707.88,2021,93300,,1,,01
1 01.121.06.920.10 2021,4282.0,SOLDATA IGOERA/ERREFORTZUAK,172792.0,172792.0,0.0,0.0,172792.0,0.0,0.0,0.0,0.0,2021,92010,,1,,01
1 01.121.99.132.00 2021,4283.0,FUNTZIONARIOAK.SOLDATA.OSAGARRIA.UDALTZA,872060.0,872060.0,0.0,60839.51,811220.49,60839.51,60839.51,60839.51,60839.51,2021,13200,,1,,01
1 01.121.99.151.00 2021,4284.0,FUNTZIONARIOA.SOLDATA.OSAGARRIA.HIRIGINT,279870.0,279870.0,0.0,15170.63,264699.37,15170.63,15170.63,15170.63,15170.63,2021,15100,,1,,01
1 01.121.99.153.40 2021,4285.0,FUNTZIONARIOA.SOLDATA.OSAGARRIA.OBRETAKO,445970.0,445970.0,0.0,27958.7,418011.3,27958.7,27958.7,27958.7,27958.7,2021,15340,,1,,01
1 01.121.99.161.00 2021,4287.0,FUNTZIONARIOA.SOLDATA.OSAGARRIA.UR HORNI,129340.0,129340.0,0.0,8285.29,121054.71,8285.29,8285.29,8285.29,8285.29,2021,16100,,1,,01
1 01.121.99.164.00 2021,4288.0,FUNTZIONARIOA.SOLDATA.OSAGARRIA.HILERRIA,18740.0,18740.0,0.0,2035.73,16704.27,2035.73,2035.73,2035.73,2035.73,2021,16400,,1,,01
1 01.121.99.165.00 2021,4289.0,FUNTZIONARIOA.SOLDATA.OSAGARRIA.KALEKO A,25850.0,25850.0,0.0,1852.11,23997.89,1852.11,1852.11,1852.11,1852.11,2021,16500,,1,,01
1 01.121.99.172.20 2021,4290.0,FUNTZIONARIOA.SOLDATA.OSAGARRIA.INGURUME,29280.0,29280.0,0.0,2091.27,27188.73,2091.27,2091.27,2091.27,2091.27,2021,17220,,1,,01
1 01.121.99.231.00 2021,4293.0,FUNTZIONARIOA.SOLDATA.OSAGARRIA.BERDINTA,100790.0,100790.0,0.0,5442.98,95347.02,5442.98,5442.98,5442.98,5442.98,2021,23100,,1,,01
1 01.121.99.231.01 2021,4292.0,FUNTZIONARIOA.SOLDATA.OSAGARRIA.LANKIDET,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021,23101,,1,,01
1 01.121.99.231.03 2021,4869.0,FUNTZIONARIOA.SOLDATA.OSAGARRIA. GAZTERI,46930.0,46930.0,0.0,2836.07,44093.93,2836.07,2836.07,2836.07,2836.07,2021,23103,,1,,01
1 01.121.99.241.00 2021,4294.0,FUNTZIONARIOA.SOLDATA.OSAGARRIA.TOKI GAR,73180.0,73180.0,0.0,5034.54,68145.46,5034.54,5034.54,5034.54,5034.54,2021,24100,,1,,01
1 01.121.99.323.10 2021,4295.0,FUNTZIONARIOA.SOLDATA.OSAGARRIA.IKASTETX,60690.0,60690.0,0.0,6288.76,54401.24,6288.76,6288.76,6288.76,6288.76,2021,32310,,1,,01
1 01.121.99.326.01 2021,4297.0,FUNTZIONARIOA.SOLDATA.OSAGARRIA.MUSIKA E,303600.0,303600.0,0.0,22660.84,280939.16,22660.84,22660.84,22660.84,22660.84,2021,32601,,1,,01
1 01.121.99.330.00 2021,4298.0,FUNTZIONARIOA.SOLDATA.OSAGARRIA.KULTURA,60090.0,60090.0,0.0,4291.77,55798.23,4291.77,4291.77,4291.77,4291.77,2021,33000,,1,,01
1 01.121.99.332.10 2021,4299.0,FUNTZIONARIOA.SOLDATA.OSAGARRIA.LIBURUTE,101230.0,101230.0,0.0,7638.26,93591.74,7638.26,7638.26,7638.26,7638.26,2021,33210,,1,,01
1 01.121.99.333.00 2021,4300.0,FUNTZIONARIOA.SOLDATA.OSAGARRIA.KULTUR E,43440.0,43440.0,0.0,4654.2,38785.8,4654.2,4654.2,4654.2,4654.2,2021,33300,,1,,01
1 01.121.99.335.00 2021,4301.0,FUNTZIONARIOA.SOLDATA.OSAGARRIA.EUSKARA,95390.0,95390.0,0.0,6812.45,88577.55,6812.45,6812.45,6812.45,6812.45,2021,33500,,1,,01
1 01.121.99.335.10 2021,4302.0,FUNTZIONARIOA.SOLDATA.OSAGARRIA.EUSKALTE,181590.0,181590.0,0.0,16589.63,165000.37,16589.63,16589.63,16589.63,16589.63,2021,33510,,1,,01
1 01.121.99.335.30 2021,4303.0,FUNTZIONARIOA.SOLDATA.OSAGARRIA.EUSKARA,20860.0,20860.0,0.0,1489.77,19370.23,1489.77,1489.77,1489.77,1489.77,2021,33530,,1,,01
1 01.121.99.337.00 2021,4304.0,FUNTZIONARIOA.SOLDATA.OSAGARRIA.UDALEKUA,13520.0,13520.0,0.0,0.0,13520.0,0.0,0.0,0.0,0.0,2021,33700,,1,,01
1 01.121.99.342.00 2021,4305.0,FUNTZIONARIOA.SOLDATA.OSAGARRIA.KIROLDEG,303180.0,303180.0,0.0,20860.84,282319.16,20860.84,20860.84,20860.84,20860.84,2021,34200,,1,,01
1 01.121.99.342.01 2021,4306.0,FUNTZIONARIOA.SOLDATA.OSAGARRIA.IGERILEK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021,34201,,1,,01
1 01.121.99.414.00 2021,4307.0,FUNTZIONARIOA.SOLDATA.OSAGARRIA.INGURUNE,22620.0,22620.0,0.0,1615.7,21004.3,1615.7,1615.7,1615.7,1615.7,2021,41400,,1,,01
1 01.121.99.432.00 2021,4308.0,FUNTZIONARIOA.SOLDATA.OSAGARRIA.TURISMOA,24580.0,24580.0,0.0,1755.59,22824.41,1755.59,1755.59,1755.59,1755.59,2021,43200,,1,,01
1 01.121.99.920.00 2021,4310.0,FUNTZIONARIOA.SOLDATA.OSAGARRIA.ADMINIST,265020.0,265020.0,0.0,25314.03,239705.97,25314.03,25314.03,25314.03,25314.03,2021,92000,,1,,01
1 01.121.99.920.10 2021,4311.0,FUNTZIONARIOA.SOLDATA.OSAGARRIA.PERTSONA,101110.0,101110.0,0.0,5659.72,95450.28,5659.72,5659.72,5659.72,5659.72,2021,92010,,1,,01
1 01.121.99.920.11 2021,4312.0,FUNTZIONARIOA.SOLDATA.OSAGARRIA.LAN SEGU,29040.0,29040.0,0.0,2074.57,26965.43,2074.57,2074.57,2074.57,2074.57,2021,92011,,1,,01
1 01.121.99.920.20 2021,4313.0,FUNTZIONARIOA.SOLDATA.OSAGARRIA.INFORMAT,48920.0,48920.0,0.0,3530.47,45389.53,3530.47,3530.47,3530.47,3530.47,2021,92020,,1,,01
1 01.121.99.920.30 2021,4314.0,FUNTZIONARIOA.SOLDATA.OSAGARRIA.ARTXIBOA,27040.0,27040.0,0.0,1931.78,25108.22,1931.78,1931.78,1931.78,1931.78,2021,92030,,1,,01
1 01.121.99.924.00 2021,5881.0,SOLDATA OSAGARRIA. PARTEHARTZEA,24580.0,24580.0,0.0,1755.59,22824.41,1755.59,1755.59,1755.59,1755.59,2021,92400,,1,,01
1 01.121.99.929.10 2021,4315.0,FUNTZIONARIOA.SOLDATA.OSAGARRIA.BAKE EPA,7790.0,7790.0,0.0,530.32,7259.68,530.32,530.32,530.32,530.32,2021,92910,,1,,01
1 01.121.99.931.00 2021,4316.0,FUNTZIONARIOA.SOLDATA.OSAGARRIA.ADMINIST,95510.0,95510.0,0.0,15746.27,79763.73,15746.27,15746.27,15746.27,15746.27,2021,93100,,1,,01
1 01.121.99.932.00 2021,4317.0,FUNTZIONARIOA.SOLDATA.OSAGARRIA.BILKETA,205590.0,205590.0,0.0,3689.73,201900.27,3689.73,3689.73,3689.73,3689.73,2021,93200,,1,,01
1 01.121.99.933.00 2021,4318.0,FUNTZIONARIOA.SOLDATA.OSAGARRIA.ONDAREA-,86430.0,86430.0,0.0,9038.87,77391.13,9038.87,9038.87,9038.87,9038.87,2021,93300,,1,,01
1 01.131.01.241.00 2021,6621.0,ALDIBATERAKO.SOLDATA. TOKI.GARAPENA,0.0,0.0,0.0,2543.18,-2543.18,2543.18,2543.18,2543.18,2543.18,2021,24100,,1,,01
1 01.131.01.241.01 2021,4321.0,ALDIBATERAKO.SOLDATA.IKASTAROAK.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021,24101,,1,,01
1 01.131.01.241.02 2021,4322.0,ALDIBATERAKO.SOLDATA.LANBIDE PROGRAMAK,235000.0,235000.0,0.0,34087.52,200912.48,34087.52,34087.52,34087.52,34087.52,2021,24102,,1,,01
1 01.131.01.324.10 2021,4325.0,ALDIBATERAKO.SOLDATA.HLP PROGRAMAK,106640.0,106640.0,0.0,10179.34,96460.66,10179.34,10179.34,10179.34,10179.34,2021,32410,,1,,01
1 01.131.01.333.00 2021,4326.0,ALDIBATERAKO.SOLDATA.KULTUR ETXEA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021,33300,,1,,01
1 01.160.01.132.00 2021,4329.0,GIZ.SEGURANTZA.UDALTZAINGOA,401120.0,401120.0,0.0,32529.84,368590.16,32529.84,32529.84,32529.84,32529.84,2021,13200,,1,,01
1 01.160.01.151.00 2021,4330.0,GIZ.SEGURANTZA.HIRIGINTZA,126450.0,126450.0,0.0,8257.85,118192.15,8257.85,8257.85,8257.85,8257.85,2021,15100,,1,,01
1 01.160.01.153.40 2021,4331.0,GIZ.SEGURANTZA.OBRETAKO LANTALDEA,206380.0,206380.0,0.0,15589.58,190790.42,15589.58,15589.58,15589.58,15589.58,2021,15340,,1,,01
1 01.160.01.161.00 2021,4333.0,GIZ.SEGURANTZA.UR HORNIDURA,60930.0,60930.0,0.0,4230.43,56699.57,4230.43,4230.43,4230.43,4230.43,2021,16100,,1,,01
1 01.160.01.164.00 2021,4334.0,GIZARTE SEGUR:HILERRIA,12190.0,12190.0,0.0,-1146.08,13336.08,-1146.08,-1146.08,-1146.08,-1146.08,2021,16400,,1,,01
1 01.160.01.165.00 2021,4335.0,GIZ.SEGURANTZA.KALEKO ARGIKUNTZA,12190.0,12190.0,0.0,1080.79,11109.21,1080.79,1080.79,1080.79,1080.79,2021,16500,,1,,01
1 01.160.01.172.20 2021,4336.0,GIZARTE SEGUR:INGURUMENA,14600.0,14600.0,0.0,1052.13,13547.87,1052.13,1052.13,1052.13,1052.13,2021,17220,,1,,01
1 01.160.01.231.00 2021,4339.0,GIZARTE SEGUR:BERDINTASUNA,47820.0,47820.0,0.0,2966.26,44853.74,2966.26,2966.26,2966.26,2966.26,2021,23100,,1,,01
1 01.160.01.231.01 2021,4338.0,GIZARTE SEGUR:LANKIDETZA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021,23101,,1,,01
1 01.160.01.231.03 2021,4870.0,GIZARTE SEGUR. GAZTERIA,22760.0,22760.0,0.0,1602.43,21157.57,1602.43,1602.43,1602.43,1602.43,2021,23103,,1,,01
1 01.160.01.241.00 2021,4340.0,GIZARTE SEGUR:TOKI GARAPENA,37590.0,37590.0,0.0,3892.38,33697.62,3892.38,3892.38,3892.38,3892.38,2021,24100,,1,,01
1 01.160.01.241.01 2021,4341.0,GIZARTE SEGURANTZA.ENPLEGU IKASTAROAK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021,24101,,1,,01
1 01.160.01.241.02 2021,4342.0,GIZARTE SEGURANTZA.LANBIDE PROGRAMAK,65290.0,65290.0,0.0,13501.51,51788.49,13501.51,13501.51,13501.51,13501.51,2021,24102,,1,,01
1 01.160.01.323.10 2021,4344.0,GIZARTE SEGUR:IKASTETXEAK,36560.0,36560.0,0.0,172.36,36387.64,172.36,172.36,172.36,172.36,2021,32310,,1,,01
1 01.160.01.324.10 2021,4346.0,GIZARTE SEGUR:HLP programak,29640.0,29640.0,0.0,3889.34,25750.66,3889.34,3889.34,3889.34,3889.34,2021,32410,,1,,01
1 01.160.01.326.01 2021,4347.0,GIZARTE SEGUR:MUSIKA ESKOLA,164770.0,164770.0,0.0,11745.73,153024.27,11745.73,11745.73,11745.73,11745.73,2021,32601,,1,,01
1 01.160.01.330.00 2021,4348.0,GIZARTE SEGUR:KULTURA ZERBITZUA,22760.0,22760.0,0.0,2086.2,20673.8,2086.2,2086.2,2086.2,2086.2,2021,33000,,1,,01
1 01.160.01.332.10 2021,4349.0,GIZARTE SEGUR:LIBURUTEGIA,53460.0,53460.0,0.0,4315.59,49144.41,4315.59,4315.59,4315.59,4315.59,2021,33210,,1,,01
1 01.160.01.333.00 2021,4350.0,GIZARTE SEGUR:KULTUR ETXEA,24370.0,24370.0,0.0,2376.97,21993.03,2376.97,2376.97,2376.97,2376.97,2021,33300,,1,,01
1 01.160.01.335.00 2021,4351.0,GIZARTE SEGUR:EUSKARA ZERBITZUA,45520.0,45520.0,0.0,3777.4,41742.6,3777.4,3777.4,3777.4,3777.4,2021,33500,,1,,01
1 01.160.01.335.10 2021,4352.0,GIZARTE SEGUR:EUSKALTEGIA,97940.0,97940.0,0.0,4359.7,93580.3,4359.7,4359.7,4359.7,4359.7,2021,33510,,1,,01
1 01.160.01.335.30 2021,4353.0,GIZARTE SEGUR:EUSKARA PLANA,12530.0,12530.0,0.0,917.37,11612.63,917.37,917.37,917.37,917.37,2021,33530,,1,,01
1 01.160.01.337.00 2021,4354.0,GIZARTE SEGUR:UDALEKUAK,18620.0,18620.0,0.0,0.0,18620.0,0.0,0.0,0.0,0.0,2021,33700,,1,,01
1 01.160.01.342.00 2021,4355.0,GIZ.SEG+OLAZ:KIROLDEGIA,133490.0,133490.0,0.0,10637.01,122852.99,10637.01,10637.01,10637.01,10637.01,2021,34200,,1,,01
1 01.160.01.342.01 2021,4356.0,GIZARTE SEGUR:IGERILEKUAK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021,34201,,1,,01
1 01.160.01.414.00 2021,4357.0,GIZARTE SEGUR:INGURUNEAREN HOBEKUNTZA,12190.0,12190.0,0.0,828.3,11361.7,828.3,828.3,828.3,828.3,2021,41400,,1,,01
1 01.160.01.432.00 2021,4358.0,GIZARTE SEGUR:TURISMOA,12530.0,12530.0,0.0,976.31,11553.69,976.31,976.31,976.31,976.31,2021,43200,,1,,01
1 01.160.01.912.00 2021,4359.0,GIZARTE SEGUR:GOBERNU ORGANOAK,86420.0,86420.0,0.0,9177.06,77242.94,9177.06,9177.06,9177.06,9177.06,2021,91200,,1,,01
1 01.160.01.920.00 2021,4360.0,GIZ.SEGURANTZA.ADMINISTRAZIO OROKORRA,124150.0,124150.0,0.0,11837.84,112312.16,11837.84,11837.84,11837.84,11837.84,2021,92000,,1,,01
1 01.160.01.920.10 2021,4361.0,GIZ.SEGURANTZA.PERTSONALA,45290.0,45290.0,0.0,2982.4,42307.6,2982.4,2982.4,2982.4,2982.4,2021,92010,,1,,01
1 01.160.01.920.11 2021,4362.0,GIZARTE SEGURANTZA.LAN SEGURTASUNA-OSASU,12530.0,12530.0,0.0,1052.13,11477.87,1052.13,1052.13,1052.13,1052.13,2021,92011,,1,,01
1 01.160.01.920.20 2021,4363.0,GIZARTE SEGUR:INFORMATIKA,22760.0,22760.0,0.0,1938.03,20821.97,1938.03,1938.03,1938.03,1938.03,2021,92020,,1,,01
1 01.160.01.920.30 2021,4364.0,GIZARTE SEGUR:ARTXIBOA,14600.0,14600.0,0.0,1046.02,13553.98,1046.02,1046.02,1046.02,1046.02,2021,92030,,1,,01
1 01.160.01.924.00 2021,5882.0,GIZARTE SEGUR.PARTEHARTZEA,12530.0,12530.0,0.0,949.72,11580.28,949.72,949.72,949.72,949.72,2021,92400,,1,,01
1 01.160.01.929.10 2021,4365.0,GIZARTE SEGUR:BAKE EPITEGIA,4870.0,4870.0,0.0,311.75,4558.25,311.75,311.75,311.75,311.75,2021,92910,,1,,01
1 01.160.01.931.00 2021,4366.0,GIZ.SEGURANTZA.ADMINISTRAZIO EKONOMIKOA,39430.0,39430.0,0.0,7872.81,31557.19,7872.81,7872.81,7872.81,7872.81,2021,93100,,1,,01
1 01.160.01.932.00 2021,4367.0,GIZ.SEGURANTZA.BILKETA,94230.0,94230.0,0.0,1930.12,92299.88,1930.12,1930.12,1930.12,1930.12,2021,93200,,1,,01
1 01.160.01.933.00 2021,4368.0,GIZARTE SEGUR:ONDAREA ETA KONTRATAZIOA,39430.0,39430.0,0.0,1260.02,38169.98,1260.02,1260.02,1260.02,1260.02,2021,93300,,1,,01
1 01.160.04.132.00 2021,4369.0,ELKARKIDETZA:UDALTZAINGOA,21250.0,21250.0,0.0,952.83,20297.17,952.83,952.83,952.83,952.83,2021,13200,,1,,01
1 01.160.04.151.00 2021,4370.0,ELKARKIDETZA:HIRIGINTZA,8360.0,8360.0,0.0,188.46,8171.54,188.46,188.46,188.46,188.46,2021,15100,,1,,01
1 01.160.04.153.40 2021,4371.0,ELKARKIDETZA:OBRETAKO LANTALDEA,10560.0,10560.0,0.0,652.85,9907.15,652.85,652.85,652.85,652.85,2021,15340,,1,,01
1 01.160.04.161.00 2021,4373.0,ELKARKIDETZA:UR HORNIDURA,2860.0,2860.0,0.0,339.75,2520.25,339.75,339.75,339.75,339.75,2021,16100,,1,,01
1 01.160.04.164.00 2021,4374.0,ELKARKIDETZA:HILERRIA,550.0,550.0,0.0,70.99,479.01,70.99,70.99,70.99,70.99,2021,16400,,1,,01
1 01.160.04.165.00 2021,6373.0,ELKARKIDETZA.KALEKO ARGIKUNTZA,550.0,550.0,0.0,0.0,550.0,0.0,0.0,0.0,0.0,2021,16500,,1,,01
1 01.160.04.172.20 2021,4376.0,ELKARKIDETZA:INGURUMENA,990.0,990.0,0.0,126.78,863.22,126.78,126.78,126.78,126.78,2021,17220,,1,,01
1 01.160.04.231.00 2021,4378.0,ELKARKIDETZA:BERDINTASUNA,2970.0,2970.0,0.0,291.99,2678.01,291.99,291.99,291.99,291.99,2021,23100,,1,,01
1 01.160.04.231.01 2021,6374.0,ELKARKIDETZA.LANKIDETZA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021,23101,,1,,01
1 01.160.04.231.03 2021,5610.0,ELKARKIDETZA-GAZTERIA,1430.0,1430.0,0.0,0.0,1430.0,0.0,0.0,0.0,0.0,2021,23103,,1,,01
1 01.160.04.241.00 2021,4379.0,ELKARKIDETZA:TOKI GARAPENA,2310.0,2310.0,0.0,188.46,2121.54,188.46,188.46,188.46,188.46,2021,24100,,1,,01
1 01.160.04.241.01 2021,6375.0,ELKARKIDETZA.ENPLEGU IKASTAROAK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021,24101,,1,,01
1 01.160.04.241.02 2021,6376.0,ELKARKIDETZA.LANBIDE PROGRAMAK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021,24102,,1,,01
1 01.160.04.323.10 2021,4380.0,ELKARKIDETZA:IKASTETXEAK,1650.0,1650.0,0.0,141.98,1508.02,141.98,141.98,141.98,141.98,2021,32310,,1,,01
1 01.160.04.324.10 2021,6377.0,ELKARKIDETZA.HLP programak,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021,32410,,1,,01
1 01.160.04.326.01 2021,4382.0,ELKARKIDETZA:MUSIKA ESKOLA,10038.0,10038.0,0.0,665.12,9372.88,665.12,665.12,665.12,665.12,2021,32601,,1,,01
1 01.160.04.330.00 2021,6378.0,ELKARKIDETZA.KULTURA ZERBITZUA,1430.0,1430.0,0.0,0.0,1430.0,0.0,0.0,0.0,0.0,2021,33000,,1,,01
1 01.160.04.332.10 2021,4384.0,ELKARKIDETZA:LIBURUTEGIA,3410.0,3410.0,0.0,461.85,2948.15,461.85,461.85,461.85,461.85,2021,33210,,1,,01
