Partida,Barruko kodea,Deskribapena,Urtea,Hasierako aurr.,Onart. Oblig.
1 01.160.04.920.10 2016 (4395),4395,ELKARKIDETZA:PERTSONALA,2016,2319.0,2756.44
1 01.160.04.920.11 2016 (4396),4396,ELKARKIDETZA:SEGUR.ETA OSASUNA,2016,1400.0,1384.6
1 01.160.04.920.20 2016 (4397),4397,ELKARKIDETZA:INFORMATIKA,2016,1398.0,1384.6
1 01.160.04.920.30 2016 (4398),4398,ELKARKIDETZA:ARTXIBOA,2016,1711.0,1695.82
1 01.160.04.929.10 2016 (4399),4399,ELKARKIDETZA:BAKE EPAITEGIA,2016,962.0,361.76
1 01.160.04.931.00 2016 (4400),4400,ELKARKIDETZA:ADMINISTRAZIO EKONOMIKOA,2016,4044.0,3967.74
1 01.160.04.932.00 2016 (4401),4401,ELKARKIDETZA:BILKETA,2016,6036.0,4543.84
1 01.160.04.933.00 2016 (4402),4402,ELKARKIDETZA:ONDAREA ETA KONTRATAZIOA,2016,1158.0,1135.96
1 01.160.06.920.10 2016 (4411),4411,ASISTENTZIA MEDIKU-FARMAZEUTIKOA,2016,5500.0,5506.8
1 01.161.03.920.10 2016 (4412),4412,ERRETIRO AURRERATUEN KALTE-ORDAINAK,2016,90000.0,26644.8
1 02.162.01.335.30 2016 (4413),4413,LANGILEAK EUSKALDUNTZEKO POLTSA,2016,3000.0,2955.88
1 02.162.01.920.10 2016 (4414),4414,LANGILEEN PRESTAKUNTZAKO GASTUAK,2016,10000.0,7700.78
1 02.162.05.920.10 2016 (4416),4416,BIZITZA ETA ISTRIPU ASEGURUA.PERTSONALA,2016,40000.0,40401.86
1 02.211.01.342.00 2016 (4417),4417,MANTENU OROKORRA.KIROLDEGIA,2016,80000.0,41802.58
1 02.211.01.342.01 2016 (4418),4418,MANTENU OROKORRA.KANPO IGERILEKUAK,2016,14000.0,19979.43
1 02.211.01.342.02 2016 (4419),4419,MANTENU OROKORRA.ZUBIPE ZELAIA,2016,6000.0,46655.07
1 02.211.01.342.03 2016 (4420),4420,MANTENU OROKORRA.LANDARE ZELAIA,2016,6000.0,40486.01
1 02.211.01.342.09 2016 (4421),4421,MANTENU OROKORRA.BESTE.KIROL INSTALAKUNT,2016,3000.0,2095.49
1 02.212.01.342.00 2016 (4422),4422,GIMNASIOKO MAKINA.KONPONKETA,2016,6600.0,14023.72
1 02.213.01.132.00 2016 (4423),4423,MANTENUA IBILGAILUA.UDALTZAINGOA,2016,12240.0,13660.41
1 02.215.01.920.20 2016 (4424),4424,MANTENUA.EKIPO INFORMATIKOA,2016,40000.0,44876.6
1 02.220.01.920.00 2016 (4630),4630,BULEGO-MATER.:ADMIN.OROKORRA,2016,29000.0,30232.71
1 02.220.02.920.30 2016 (4426),4426,LIBURU+ALDIZKARI+FOTOKOP+BESTE.ARTXIBOA,2016,500.0,27.69
1 02.221.04.132.00 2016 (4427),4427,ERREGAIA: UDALTZAINGOA,2016,9180.0,7361.26
1 02.221.05.920.10 2016 (4428),4428,LANGILEENTZAKO ARROPAK,2016,10000.0,9437.8
1 02.221.06.323.30 2016 (4429),4429,ELIKAGAIAK:HAUR-ESKOLA,2016,22000.0,27669.5
1 02.221.08.342.00 2016 (4430),4430,FARMAZI EKOIZKINAK: KIROLDEGIA,2016,500.0,283.23
1 02.221.13.342.00 2016 (4431),4431,IGERITEG.PRODUKT.BEREZIAK,2016,4000.0,2293.8
1 02.221.13.342.01 2016 (4432),4432,PRODUKT.BEREZ:IGERILEKUAK,2016,8000.0,6701.6
1 02.221.14.342.00 2016 (4433),4433,KIROL MATERIALA,2016,5000.0,3942.41
1 02.221.98.334.10 2016 (4435),4435,AUZO.HAUR TAIEL.MATERIALA,2016,2121.0,803.84
1 02.221.99.231.03 2016 (4436),4436,MATERIALA:GAZTERIA,2016,6000.0,9889.01
1 02.221.99.334.10 2016 (4437),4437,KULTURAKO TAILERRAKO MATERIALAK,2016,2000.0,1021.86
1 02.222.01.920.00 2016 (4438),4438,KOMUNIKAZIO TELEFONIKOAK,2016,42000.0,56619.77
1 02.222.02.920.00 2016 (4439),4439,KOMUNIKAZIO POSTA BIDEZKOAK,2016,32000.0,38920.19
1 02.222.05.920.20 2016 (4440),4440,KOMUNIKAZIO INFORMATIKOAK,2016,145000.0,147271.12
1 02.224.01.933.00 2016 (4441),4441,ERAIKINEN ASEGURUA,2016,46000.0,40200.67
1 02.224.02.933.00 2016 (4442),4442,IBILGAILUEN ASEGURUA,2016,8500.0,7976.64
1 02.224.99.933.00 2016 (4443),4443,ERANTZUKIZUN ZIBILEKO ASEGURUA,2016,27500.0,27696.21
1 02.226.02.912.00 2016 (4444),4444,PROTOK.ETA ORDEZK.ARRETAK,2016,6000.0,3688.33
1 02.226.03.323.00 2016 (4445),4445,PUBLIZITATEA:IKASTETXEAK,2016,2700.0,2033.44
1 02.226.03.326.01 2016 (4446),4446,PUBLIZITATEA:MUSIKA ESKOLA,2016,800.0,889.35
1 02.226.03.334.00 2016 (4447),4447,PUBLIZITATEA: KULTURA ZERBITZUA,2016,17000.0,16713.41
1 02.226.03.335.10 2016 (4448),4448,PUBLIZITATEA:EUSKALTEGIA,2016,4000.0,3729.86
1 02.226.03.912.00 2016 (4449),4449,PUBLIZIT:GOBERN.ORGANOAK,2016,15000.0,12810.52
1 02.226.03.920.00 2016 (5114),5114,KOMUNIKAZIOA-UDALA,2016,0.0,10429.06
1 02.226.03.920.30 2016 (4450),4450,ARGITALPENAK:ARTXIBOA,2016,10000.0,4637.7
1 02.226.03.932.00 2016 (4451),4451,PUBLIZITATEA:BILKETA,2016,1500.0,1351.87
1 02.226.04.920.00 2016 (4452),4452,GASTU JURIDIKOAK:ADMIN.OROKORRA,2016,25000.0,28849.32
1 02.226.06.231.03 2016 (4453),4453,GAZTERIA PROIEKTUAK,2016,5000.0,6279.75
1 02.226.06.323.00 2016 (4454),4454,KULTUR EKINTZAK:IKASTETXEAK,2016,8000.0,8496.77
1 02.226.06.326.01 2016 (4455),4455,KONTZERTUAK:MUSIKA ESKOLA,2016,20305.0,17578.9
1 02.226.06.334.00 2016 (4456),4456,KULTUR EKINTZAK,2016,147900.0,127605.16
1 02.226.06.335.00 2016 (4457),4457,EKINTZA-KANPAINA:EUSKARA ZERBITZUA,2016,14000.0,23372.04
1 02.226.06.338.00 2016 (4458),4458,JAIAK ETA JAIALDIAK,2016,169000.0,162353.24
1 02.226.06.342.00 2016 (4459),4459,EKINTZAK: KIROL JOLASGARRIAK,2016,12500.0,12218.64
1 02.226.95.231.00 2016 (4462),4462,HEZKIDETZA PROGR.BERDINTASUNA,2016,60000.0,46199.9
1 02.226.95.231.02 2016 (4463),4463,HARRERA PLANA.INMIGRAZIOA,2016,5000.0,0.0
1 02.226.96.170.10 2016 (4464),4464,ESKOLAKO AGENDA 21,2016,19000.0,13053.91
1 02.226.96.231.00 2016 (4465),4465,TAILERRAK.BERDINTASUNA,2016,35000.0,32350.94
1 02.226.96.231.02 2016 (4466),4466,BESTE PROGR.INMIGRAZIOA,2016,5000.0,3115.45
1 02.226.97.231.00 2016 (4468),4468,BESTE EKIMENAK.BERDINTASUNA,2016,53000.0,42855.48
1 02.226.97.231.03 2016 (4872),4872,WUKRO-ELKARLANA,2016,2000.0,973.94
1 02.226.97.241.01 2016 (4469),4469,FUNTZIONAMENDU GASTUAK.IKASTAROAK.,2016,24360.0,3886.69
1 02.226.97.241.02 2016 (4873),4873,FUNTZIONAMENDU GASTUAK.LANBIDE PROGRAMAK,2016,1000.0,16137.17
1 02.226.97.326.01 2016 (4874),4874,ARGITALPENAK.MUSIKA ESKOLA,2016,1000.0,537.98
1 02.226.97.335.10 2016 (4875),4875,URTEURRENA.EUSKALTEGIA,2016,3000.0,3328.81
1 02.226.97.335.50 2016 (4470),4470,GASTETXO ALDIZKARIA,2016,5100.0,4576.0
1 02.226.97.920.00 2016 (4471),4471,IRAGARKI OFIZIALAK,2016,50000.0,32715.67
1 02.226.97.924.00 2016 (4472),4472,2.ESKUKO AZOKA,2016,3500.0,2236.38
1 02.226.98.132.00 2016 (4473),4473,MATERIALA.BIDE HEZIKETA,2016,6000.0,5324.22
1 02.226.98.170.10 2016 (4474),4474,TOKIKO AGENDA 21,2016,31000.0,16568.68
1 02.226.98.230.02 2016 (4475),4475,SENTIBERATZE KANPAINAK,2016,2000.0,884.73
1 02.226.98.231.03 2016 (4476),4476,GAZTE-TXOKOA,2016,66105.0,65759.78
1 02.226.98.241.00 2016 (4477),4477,ORIENTAZIO ZERBITZUA,2016,50000.0,28688.71
1 02.226.98.324.10 2016 (4478),4478,FUNTZ.GASTU:HLP programak,2016,16000.0,12386.41
1 02.226.98.326.01 2016 (4876),4876,MIKROEGOITZA-2016,2016,6000.0,8269.3
1 02.226.98.335.00 2016 (4877),4877,EKIMENAK.EUSKARAREN ALDE,2016,5000.0,4500.0
1 02.226.98.335.10 2016 (4479),4479,KANPOKO JARDUERAK.EUSKALTEGIA,2016,1000.0,806.0
1 02.226.98.335.50 2016 (4480),4480,IKASLEEN TXOKOA,2016,5173.0,5172.75
1 02.226.98.342.00 2016 (5133),5133,DONOSTIAKO KIROLDEGIEN ERABILERA,2016,0.0,34235.1
1 02.226.98.912.00 2016 (4481),4481,TXOTX GARAIAREN HASIERA,2016,7000.0,4958.1
1 02.226.98.933.00 2016 (4482),4482,ONDASUN PARTIK.KALTEETAR.KALTE-ORDAINAK,2016,5000.0,2180.9
1 02.226.99.132.00 2016 (4483),4483,HAINBAT GASTU.UDALTZAINGOA,2016,5000.0,4906.0
1 02.226.99.170.00 2016 (4484),4484,MATERIALA.BESTE.INGURUGIROA,2016,20300.0,6526.91
1 02.226.99.230.02 2016 (4485),4485,PROGRAMAK.LANKIDETZA,2016,7257.0,6918.85
1 02.226.99.231.03 2016 (4486),4486,H.GASTU:GAZTERIA,2016,1000.0,54.55
1 02.226.99.241.00 2016 (4878),4878,EKIMENAK. TOKI GARAPENA,2016,50000.0,63549.8
1 02.226.99.241.03 2016 (4487),4487,FUNTZIONAMENDU GASTUAK.ALDUNDIA ENPLEGU,2016,1000.0,0.0
1 02.226.99.323.20 2016 (4488),4488,H.GASTU:INGURUMEN-HEZKUNTZA,2016,2000.0,1268.8
1 02.226.99.323.30 2016 (4489),4489,H.GASTU:HAUR-ESKOLA,2016,1500.0,100.32
1 02.226.99.326.01 2016 (4490),4490,H.GASTU:MUSIKA ESKOLA,2016,3900.0,2372.2
1 02.226.99.332.10 2016 (4491),4491,EKIMENAK.BESTE.LIBURUTEGIA,2016,36526.0,35544.66
1 02.226.99.334.00 2016 (4492),4492,H.GASTU:KULTURA ZERBITZUA,2016,5000.0,6484.39
1 02.226.99.335.00 2016 (4493),4493,H.GASTU:EUSKARA ZERBITZUA,2016,600.0,7730.03
1 02.226.99.335.10 2016 (4494),4494,EKINTZAK:EUSKALTEGIA,2016,1500.0,1556.34
1 02.226.99.335.20 2016 (4495),4495,BURUNTZALD.EUSKERA EGITASMOAK,2016,30000.0,29811.38
1 02.226.99.335.30 2016 (4496),4496,H.GASTU:EUSKARA PLANA,2016,900.0,229.87
1 02.226.99.335.40 2016 (4497),4497,MATERIALA.UDALEKUAK,2016,6000.0,5968.13
1 02.226.99.335.50 2016 (4498),4498,H.GASTU(ARGITALPEN...):EUSKARA-IRAKASKUN,2016,9000.0,9423.41
1 02.226.99.338.00 2016 (4499),4499,MATERIALA.JAIAK,2016,5000.0,6154.16
1 02.226.99.341.00 2016 (4879),4879,ESKOLA KIROLA,2016,17000.0,0.0
1 02.226.99.342.00 2016 (4500),4500,MATERIALA.H. GASTU-KIROLDEGIA,2016,5000.0,8794.65
1 02.226.99.342.01 2016 (4501),4501,MATERIALA.IGERILEKUAK,2016,2000.0,276.46
1 02.226.99.432.00 2016 (4502),4502,MATERIALA.BESTE. TURISMOA,2016,42000.0,18224.55
1 02.226.99.912.00 2016 (4503),4503,H.GASTU:GOBERNU ORGANOAK,2016,2000.0,2770.0
1 02.226.99.920.00 2016 (4504),4504,HARPIDETZAK.BESTE.ADMINIS.OROKORRA,2016,25000.0,24177.28
1 02.226.99.920.11 2016 (4505),4505,MATERIALA.SEGURT.OSASUNA,2016,10000.0,3160.42
1 02.226.99.920.30 2016 (4506),4506,HAIBAT(AGIRIEN ZAHARB...):ARTXIBOA,2016,10000.0,10618.63
1 02.226.99.924.00 2016 (4507),4507,PARTEHARTZE EKIMENAK,2016,100000.0,48039.99
1 02.226.99.931.00 2016 (5111),5111,BEZ ITZULKETA-ALDUNDIA-GARBITANIA,2016,0.0,35946.0
1 02.226.99.933.00 2016 (4510),4510,ETXEBIZITZEN GASTUAK (ALOKABIDE),2016,5200.0,5115.4
1 02.227.04.323.00 2016 (5115),5115,HEZKUNTZA PROIEKTUAK-HERRI HEZITZAILEA,2016,0.0,0.0
1 02.227.04.323.20 2016 (4511),4511,INGURUGIRO HEZKUNTZAKO KONTRATUA,2016,17000.0,13326.81
1 02.227.04.326.02 2016 (4512),4512,KONTRATUA: KANTUZ,2016,62000.0,61795.53
1 02.227.04.334.10 2016 (4513),4513,KULTURAKO TAILERREN KONTRATOA,2016,75000.0,73353.8
1 02.227.04.342.00 2016 (4515),4515,KONTRATUA: MONITOREAK,2016,180000.0,182051.32
1 02.227.07.170.00 2016 (4516),4516,AZTERKETAK:INGURUGIROA,2016,96381.0,33196.24
1 02.227.07.241.00 2016 (5121),5121,AZTERKETAK-PERCO-KOMERTZIOA,2016,0.0,0.0
1 02.227.07.323.00 2016 (4517),4517,KONPENTENTZIA DIGITALA IKASTETXEETAN,2016,61000.0,29746.9
1 02.227.07.912.00 2016 (4519),4519,KANPO LANAK.HAINBAT.GOBERNU ORGANOAK,2016,23000.0,18068.97
1 02.227.07.931.00 2016 (4520),4520,AUDITORIA-KANPO LANAK. ADM. EKONOMIKOA,2016,17000.0,15185.75
1 02.227.09.932.00 2016 (4521),4521,KONTRATUAK:BILKETA,2016,1500.0,1052.96
1 02.227.98.132.00 2016 (4522),4522,TXAKUR ABANDONATUAK.KONTRATUA,2016,6000.0,4405.93
1 02.227.98.231.00 2016 (4523),4523,PROG.EMAKUMEEN INDARKERIA:BERDINTASUNA,2016,2000.0,1064.8
1 02.227.98.342.00 2016 (4524),4524,SOROSLEAK KONTRATOA-KIROLDEGIA,2016,57000.0,113041.56
1 02.227.98.342.01 2016 (4525),4525,"KONTRATUA.MANTENUA,KANPO IGERILEKUAK",2016,10400.0,8947.95
1 02.227.99.323.30 2016 (4527),4527,KONTRATUA. HAUR ESKOLA.SUKALDEA.,2016,38500.0,38500.0
1 02.227.99.334.10 2016 (4528),4528,KONTRATUA.AUZOET.HAUR TAILERRAK.,2016,36600.0,35187.0
1 02.227.99.335.40 2016 (4529),4529,KONTRATUA:KIROL UDALEKUAK,2016,7000.0,7000.0
1 02.227.99.342.00 2016 (4530),4530,BESTE KONTRATUAK: KIROLDEGIA,2016,21000.0,8538.54
1 02.227.99.342.01 2016 (4531),4531,KONTRATUA.SOROSPEN ZERBITZUA.KANPO IGERI,2016,120000.0,121909.31
1 02.227.99.912.00 2016 (4532),4532,KONTRATUA.BIZIKIDETZA PROIEKTUA,2016,15000.0,11101.75
1 02.227.99.920.00 2016 (4533),4533,HAINB.KONTRATU ADMIN.OROKORRA,2016,65000.0,22956.96
1 02.227.99.920.11 2016 (4534),4534,KONTRATUAK:SEGURTAS.OSASUNA,2016,19000.0,18214.37
1 02.227.99.920.20 2016 (4880),4880,INFORMATIKA KANPOKO ENPRESEN LANAK,2016,25000.0,35371.6
1 02.227.99.920.30 2016 (5131),5131,ONDAREAREN AZTERKETA,2016,0.0,3993.0
1 02.227.99.924.00 2016 (5126),5126,AUZOLAN-MARTINDEGI,2016,0.0,47063.88
1 02.230.01.912.00 2016 (4535),4535,DIETAK:GOBERNU ORGANOAK,2016,3000.0,9421.49
1 02.230.01.920.10 2016 (4536),4536,PERTSONALAREN DIETA,2016,6000.0,3740.63
1 02.332.01.011.00 2016 (4537),4537,MAILEGUEN INTERESAK,2016,16074.0,8108.2
1 02.369.01.011.00 2016 (4539),4539,BESTELAKO FINANTZA-GASTUAK,2016,1500.0,1530.82
1 02.419.01.241.00 2016 (4540),4540,BIC-BERRILAN EZOHIKO APORTAZIOA,2016,32205.0,32204.66
1 02.419.01.326.03 2016 (4541),4541,DIRULAG:H.I.I.,2016,3577.0,3577.0
1 02.419.01.922.00 2016 (4542),4542,EKARPENA:EUDEL,2016,3000.0,3005.06
1 02.419.02.922.00 2016 (4543),4543,EKARPENA:UDALBILTZA,2016,15000.0,15000.0
1 02.421.01.432.00 2016 (4544),4544,BEHEMENDIREKIKO TURISMO HITZARMENA,2016,14000.0,13525.71
1 02.421.02.432.00 2016 (5124),5124,SAGARDUN PARTZUERGOA-HITZARMENA,2016,0.0,10000.0
1 02.422.01.241.00 2016 (4545),4545,BETERRI.GARAPEN AGENTZIA.EKARPENA,2016,100.0,0.0
1 02.422.02.241.00 2016 (4881),4881,ESKUALDEKO ENPLEGU PLANA,2016,35000.0,48404.19
1 02.431.01.943.10 2016 (4546),4546,ONGINTZA.EKARPEN ARRUNTA,2016,2142072.0,1904229.46
1 02.431.01.943.20 2016 (4547),4547,EREÑOTZU.EKARPEN ARRUNTA.,2016,268404.0,265665.55
1 02.431.02.943.20 2016 (5134),5134,EREÑOTZU.EKARPEN BEREZIA.,2016,0.0,3000.0
1 02.471.01.241.00 2016 (5122),5122,KOMERTZIOARI DIGULAGUNTZAK-PERCO,2016,0.0,0.0
1 02.471.01.334.00 2016 (4548),4548,DIRULAGUNTZA:ZINEMA EMAKIDARAKO,2016,29000.0,28015.96
1 02.480.01.150.10 2016 (4882),4882,DIRULAG. ETXEBIZITZA BIRGAITZEKO OBRAK,2016,60000.0,0.0
1 02.480.01.230.02 2016 (4549),4549,DIRULAG:SAHARAKO KANPAMENTUAK.,2016,1000.0,391.3
1 02.480.01.335.10 2016 (4550),4550,BEKAK EUSKALTEGIA,2016,29261.0,33270.09
1 02.481.01.135.00 2016 (4883),4883,DIRULAG.DYA.HITZARMENA,2016,3500.0,3500.0
1 02.481.01.230.02 2016 (4551),4551,EUSKAL FONDOA.EKARPENA.,2016,3621.0,3558.51
1 02.481.01.241.00 2016 (4552),4552,BERRIAK ELKARTEA-HITZARMENA,2016,14000.0,3600.0
1 02.481.01.323.00 2016 (4553),4553,DIRULAG:IKASTETXEAK KANPOKO EKINTZ,2016,18000.0,14638.0
1 02.481.01.334.00 2016 (4555),4555,DIRULAG:KULTURA(NORGEHIAGOKA),2016,73000.0,70040.48
1 02.481.01.334.20 2016 (4556),4556,DIRULAGUNTZA:MUSIKA BANDA,2016,83459.0,83459.0
1 02.481.01.334.30 2016 (4557),4557,DIRULAGUNTZA:TXISTULARI BANDA,2016,38813.0,38813.0
1 02.481.01.335.00 2016 (4558),4558,DIRULAG:EUSKARA (NORGEHIAGOKA),2016,50000.0,48697.37
1 02.481.01.341.00 2016 (4559),4559,DIRULAG:KIROL EKINTZAK,2016,29573.0,29573.0
1 02.481.01.912.00 2016 (4560),4560,DIRULAGUNTZA ZUZENAK.GOBERNU ORGANUAK,2016,30000.0,15118.2
1 02.481.01.920.30 2016 (4561),4561,EUSKO IKASKUNTZA HITZARMENA,2016,2500.0,2500.0
1 02.481.02.230.02 2016 (4562),4562,DIRULAG.LANKIDETZA.GKE.PROIEKTUAK,2016,134510.0,50266.99
1 02.481.02.231.03 2016 (4563),4563,ALOKAIRU DIRULAG-GAZTERIA,2016,82000.0,0.0
1 02.481.02.231.04 2016 (4884),4884,ALOKAIRU DIRULAGUNTZAK HELDUAK,2016,82000.0,0.0
1 02.481.02.334.10 2016 (4564),4564,DIRULAG:AUZO ELKARTEAK,2016,105696.0,96875.1
1 02.481.02.335.00 2016 (4565),4565,DIRULAG.:EUSKARA (ZUZENAK),2016,150655.0,108763.0
1 02.481.02.341.00 2016 (4566),4566,ESKOLA-KIROLA,2016,0.0,16999.39
1 02.481.02.912.00 2016 (4567),4567,TALDE POLITIKOEN ASIGNAZIOAK,2016,52575.0,70860.0
1 02.481.03.230.02 2016 (4885),4885,DIRULAG.LANKIDETZA.EUSKAL FONDOA.PROIEKT,2016,40178.0,40178.0
1 02.481.03.231.02 2016 (4568),4568,DIRULAG:AMHER,2016,55000.0,55000.0
1 02.481.03.341.00 2016 (4569),4569,DIRULAG:KLUBAK,2016,60812.0,60812.0
1 02.481.04.230.02 2016 (4886),4886,DIRULAG.LANKIDETZA. KATASTROFEAK,2016,22703.0,0.0
1 02.481.04.341.00 2016 (4571),4571,DIRULAG:KIROL EKIN.EZOHIZKOAK,2016,4088.0,4088.0
1 02.481.05.924.00 2016 (4572),4572,AUZOLAN PROGRAMAK,2016,50000.0,1470.46
1 02.500.01.929.00 2016 (4509),4509,KREDITU GLOBALA,2016,159932.0,0.0
1 02.601.01.150.10 2016 (4573),4573,AZPIEGITURAK ETA URBANIZAZIOAK. HIRIGINT,2016,1000.0,0.0
1 02.601.01.151.20 2016 (5132),5132,GALARRETA SISTEMA OROKORRA,2016,0.0,200.55
1 02.601.01.170.00 2016 (5110),5110,LARREGAIN ZABORTEGIA-BIRGAITZEA,2016,0.0,0.0
1 02.601.02.150.10 2016 (5116),5116,LANDARE POLIGONO BIDEA,2016,0.0,1452.0
1 02.601.03.150.10 2016 (5117),5117,KARABEL-IBAIONDO OINEZKOEN BIDEA,2016,0.0,0.0
1 02.622.01.342.00 2016 (4575),4575,KIROLDEGIA-IGERILEKUAK-FASE II,2016,1700000.0,458464.95
1 02.622.02.150.10 2016 (5130),5130,KARABEL ETXEBIZITZAK,2016,0.0,0.0
1 02.624.01.153.40 2016 (5120),5120,IBILGAILUA-HERRI LANAK,2016,0.0,21925.0
1 02.625.01.920.00 2016 (4887),4887,BULEGO ALTZARIAK.,2016,1000.0,907.62
1 02.625.99.326.01 2016 (4585),4585,MUSIKA TRESNAK,2016,3500.0,1141.66
1 02.625.99.342.00 2016 (4579),4579,EKIPAMENDUA: KIROLDEGIA,2016,30000.0,9648.54
1 02.626.01.920.20 2016 (4580),4580,INFORMAZIO-PROZESUETARAKO EKIPOAK,2016,24000.0,19564.26
1 02.628.01.332.10 2016 (4581),4581,FUNTS BIBLIOGRAFIKOAK,2016,40000.0,38413.24
1 02.629.01.334.00 2016 (4582),4582,KULTURA-INBERTSIOAK,2016,15000.0,29645.0
1 02.643.01.150.10 2016 (4583),4583,PROIEKTU TEKNIKOAK.HIRIGINTZA,2016,214000.0,40854.12
1 02.644.01.920.20 2016 (4584),4584,APLIKAZIO INFORMATIKOAK,2016,23000.0,15910.72
1 02.731.01.943.10 2016 (4586),4586,"KAPITAL EKARPENA:""ONGINTZA""",2016,12800.0,0.0
1 02.731.01.943.20 2016 (4587),4587,"KAPITAL EKARPENA:""EREÑOTZU""",2016,93929.0,93929.0
1 02.823.01.931.00 2016 (4588),4588,PERTSONALARENTZAKO AURRERAKINAK,2016,100.0,2000.0
1 02.933.01.011.00 2016 (4589),4589,MAILEGUEN AMORTIZAZIOA,2016,530000.0,526729.62
1 05.200.02.133.00 2016 (4591),4591,ADIF-TERRENUEN ALOKAIRUA,2016,1000.0,989.79
1 05.210.01.153.20 2016 (4592),4592,KALEAK.BIDEAK.MANTENUA.,2016,220000.0,107041.07
1 05.210.01.153.70 2016 (4593),4593,LANDA BIDEA. MANTENUA,2016,20000.0,9419.88
1 05.210.01.160.00 2016 (4594),4594,SANEAMENDU-ARAZKETA.MANTENUA,2016,20000.0,17287.52
1 05.210.01.161.00 2016 (4595),4595,UR SAREA.MANTENUA,2016,101400.0,95198.28
1 05.210.01.165.00 2016 (4596),4596,KALEKO ARGIKUNTZA SAREA.MANTENUA,2016,100000.0,98065.56
1 05.210.01.171.00 2016 (4597),4597,BESTE LANAK:PARKEAK ETA LORATEGIAK,2016,35000.0,29141.42
1 05.210.01.414.00 2016 (4598),4598,INGURUNEAREN HOBEKUNTZA.MANTENUA,2016,4100.0,3388.88
1 05.211.01.132.00 2016 (4599),4599,UDALTZAINGOA.ERAIKINA.MENTENU OROKORRA,2016,3500.0,348.48
1 05.211.01.153.50 2016 (4600),4600,ZERBITZUETAKO PABILOIA.MANTENUA,2016,3000.0,10250.05
1 05.211.01.164.00 2016 (4601),4601,HILERRIA.MANTENU OROKORRA,2016,8500.0,11192.08
1 05.211.01.311.01 2016 (4602),4602,KOMUNAK.MANTENU OROKORRA,2016,1200.0,2238.67
1 05.211.01.323.10 2016 (4603),4603,IKASTETXEAK-MANTENUA,2016,40000.0,42802.34
1 05.211.01.323.30 2016 (4604),4604,MANTEN.ERAIKINA:HAUR-ESKOLA,2016,4000.0,3308.54
1 05.211.01.326.01 2016 (4605),4605,MANTEN.ERAIKINA:MUSIKA ESKOLA,2016,2000.0,247.86
1 05.211.01.326.03 2016 (4606),4606,MANT.ERAIKINA:H.I.I.,2016,1000.0,639.91
1 05.211.01.333.00 2016 (4607),4607,MANTEN ERAIKINA:KULTUR ETXEA,2016,5000.0,11169.37
1 05.211.01.920.01 2016 (4608),4608,MANTENU OROKORRA.UDALETXEA,2016,3500.0,4889.75
1 05.211.01.920.02 2016 (4609),4609,MANTENU OROKORRA.UDAL ERAIKINAK,2016,100000.0,118745.2
1 05.211.01.929.10 2016 (4610),4610,MANT.ERAIKINA:EPAITEGIA,2016,500.0,136.5
1 05.212.01.133.00 2016 (4611),4611,MANT:SEMAFOROAK,2016,3000.0,144.81
1 05.212.01.136.00 2016 (4612),4612,SUHILTZAILEAK.MANTENU OROKORRA,2016,400.0,54.56
1 05.212.01.153.50 2016 (4613),4613,MANT.MAKIN:PABILOIA,2016,10000.0,8891.1
1 05.212.01.323.10 2016 (4614),4614,MANT.MAKIN:IKASTETXEAK,2016,40000.0,21001.86
1 05.212.01.323.30 2016 (4615),4615,MANT.MAKIN:HAUR-ESKOLA,2016,7000.0,4133.31
1 05.212.01.326.01 2016 (4616),4616,MANT.MAKIN:MUSIKA ESKOLA,2016,4000.0,1385.58
1 05.212.01.326.03 2016 (4617),4617,MANT.MAKIN:H.I.I.,2016,3000.0,1233.06
1 05.212.01.333.00 2016 (4618),4618,MANT.MAKIN:KULTUR ETXEA,2016,8000.0,5693.33
1 05.212.01.414.00 2016 (4619),4619,MANT.MAKIN:INGURUN.HOBEKUNTZA,2016,5000.0,838.95
1 05.212.01.920.01 2016 (4620),4620,MANT.MAKIN:UDALETXEA,2016,12000.0,7452.5
1 05.212.01.920.02 2016 (4621),4621,MANT.MAKIN:UDAL ERAIKINAK,2016,22000.0,17791.9
1 05.212.01.929.10 2016 (4622),4622,MANT.MAKIN:EPAITEGIA,2016,1500.0,592.84
1 05.213.01.153.40 2016 (4623),4623,MANT.IBILG:OBRETAKO LANTALDEA,2016,9500.0,9411.58
1 05.213.01.161.00 2016 (4624),4624,MANT.IBILG:URAK,2016,3500.0,3409.39
1 05.213.01.165.00 2016 (4625),4625,MANT.IBILG:KALEKO ARGIKUNTZA,2016,4100.0,2665.97
1 05.213.01.323.10 2016 (4626),4626,MANT.IBILG:IKASTETXEAK,2016,700.0,324.79
1 05.213.01.414.00 2016 (4627),4627,MANT.IBILG:INGURUN.HOBEKUNTZA,2016,1932.0,1521.43
1 05.213.01.920.01 2016 (4628),4628,MANT.IBILG:ADMIN.OROKORRA,2016,800.0,794.21
1 05.214.01.920.01 2016 (4629),4629,MANT.BULEGO EKIPOA,2016,30000.0,41130.12
1 05.221.01.161.00 2016 (4631),4631,ENERG.ELEKT:URAK,2016,25000.0,20818.39
1 05.221.01.165.00 2016 (4632),4632,ENERG.ELEKT:KALEKO ARGIKUNTZA,2016,263310.0,256142.7
1 05.221.01.920.02 2016 (4633),4633,ENERG.ELEKT:UDAL ERAIKINAK,2016,308030.0,286643.42
