Partida,Barruko ,Deskribapena,B. betiko aurrek.,Has.ko aurrek.,Atxikipenak,Baimendua,Erabilgarria,Xedatua,Obligazioa,ME,Ordainketa,Urtea,Funtzionala,Dirección,Kapitulua,Sección,Organikoa
1 02.481.02.431.00 2020,6334.0,KONTSUMO-BONOAK-COVID-19,250000.0,0.0,0.0,222981.1,27018.9,222981.1,222981.1,222981.1,222981.1,2020,43100,,4,,02
1 02.481.03.231.01 2020,4885.0,DIRULAG.LANKIDETZA.EUSKAL FONDOA.PROIEKT,53653.0,53653.0,0.0,53653.0,0.0,53653.0,53653.0,53653.0,53653.0,2020,23101,,4,,02
1 02.481.03.231.02 2020,4568.0,DIRULAG:AMHER,65000.0,65000.0,0.0,65000.0,0.0,65000.0,65000.0,65000.0,65000.0,2020,23102,,4,,02
1 02.481.03.231.09 2020,5894.0,ASOCIACION FIARE-MIKROKREDITOAK,10000.0,10000.0,0.0,0.0,10000.0,0.0,0.0,0.0,0.0,2020,23109,,4,,02
1 02.481.03.341.00 2020,4569.0,DIRULAG:KLUBAK,80000.0,80000.0,0.0,76739.0,3261.0,76739.0,75411.0,75411.0,75411.0,2020,34100,,4,,02
1 02.481.04.341.00 2020,4571.0,DIRULAG.KIROL EKINTZAK.EZOHIKOAK,6000.0,6000.0,0.0,6000.0,0.0,0.0,0.0,0.0,0.0,2020,34100,,4,,02
1 02.481.04.341.00 2019,6241.0,DIRULAG.KIROL EKINTZAK.EZOHIKOAK,4544.0,0.0,0.0,4544.0,0.0,4544.0,4544.0,4544.0,4544.0,2019,34100,,4,,02
1 02.481.05.924.00 2020,4572.0,DIRULAG.AUZOLAN PROGRAMAK,25000.0,25000.0,0.0,665.5,24334.5,665.5,0.0,0.0,0.0,2020,92400,,4,,02
1 02.481.05.924.00 2019,6243.0,DIRULAG.AUZOLAN PROGRAMAK,160.0,0.0,0.0,0.0,160.0,0.0,0.0,0.0,0.0,2019,92400,,4,,02
1 02.481.05.924.00 2018,6242.0,DIRULAG.AUZOLAN PROGRAMAK,487.29,0.0,0.0,0.0,487.29,0.0,0.0,0.0,0.0,2018,92400,,4,,02
1 02.500.01.929.00 2020,4509.0,KREDITU GLOBALA-GASTU ARRUNTA,159384.0,199384.0,0.0,0.0,159384.0,0.0,0.0,0.0,0.0,2020,92900,,5,,02
1 02.500.03.929.00 2020,5896.0,KREDITU GLOBALA-LANPOSTU BALORAZIOA,15000.0,655000.0,0.0,0.0,15000.0,0.0,0.0,0.0,0.0,2020,92900,,5,,02
1 02.500.04.929.00 2020,5844.0,KREDITU GLOBALA-INBERTSIOAK,155050.0,254285.0,0.0,0.0,155050.0,0.0,0.0,0.0,0.0,2020,92900,,5,,02
1 02.600.01.414.00 2020,6142.0,LUR EROSKETA,30000.0,30000.0,0.0,30000.0,0.0,0.0,0.0,0.0,0.0,2020,41400,,6,,02
1 02.600.01.414.00 2019,6244.0,LURSAIL EROSKETA,50000.0,0.0,0.0,50000.0,0.0,0.0,0.0,0.0,0.0,2019,41400,,6,,02
1 02.601.01.151.10 2019,6326.0,LATSUNBE SORGINTXULO OINEZKOEN BIDEA-BID,150000.0,0.0,0.0,150000.0,0.0,0.0,0.0,0.0,0.0,2019,15110,,6,,02
1 02.601.01.151.20 2019,6246.0,GALARRETA SIST OROKORRA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019,15120,,6,,02
1 02.601.01.151.20 2018,6245.0,GALARRETA SIST OROKORRA,727061.0,0.0,0.0,727061.0,0.0,65340.0,0.0,0.0,0.0,2018,15120,,6,,02
1 02.601.02.151.10 2019,6250.0,SANTA BARBARA HARROBIA,31363.2,0.0,0.0,31363.2,0.0,31363.2,13455.2,13455.2,13455.2,2019,15110,,6,,02
1 02.601.02.151.10 2018,6249.0,URBIETA KALEA PEATONALIZAZIOA,250000.0,0.0,0.0,250000.0,0.0,6606.6,847.0,847.0,847.0,2018,15110,,6,,02
1 02.601.02.151.10 2016,6248.0,LANDARE POLIGONO BIDEA,396768.62,0.0,0.0,396768.62,0.0,9028.57,9028.57,9028.57,9028.57,2016,15110,,6,,02
1 02.601.02.151.10 2015,6247.0,URBANIZAZIO EJEKUZIO DIFERITUAK-2015,40727.43,0.0,0.0,40727.43,0.0,0.0,0.0,0.0,0.0,2015,15110,,6,,02
1 02.601.03.151.10 2019,6327.0,LIZEAGA-MAGDALENA-URBANIZAZIOA,160000.0,0.0,0.0,160000.0,0.0,9982.5,0.0,0.0,0.0,2019,15110,,6,,02
1 02.601.03.151.10 2018,6251.0,URBANIZAZIOA.PORTU-ELIZATXO,137652.3,0.0,0.0,137652.3,0.0,493.13,493.13,493.13,493.13,2018,15110,,6,,02
1 02.601.04.151.10 2018,6252.0,BESTE URBANIZAZIOAK. LATSUNBE 13-20,20000.0,0.0,0.0,20000.0,0.0,0.0,0.0,0.0,0.0,2018,15110,,6,,02
1 02.601.11.151.10 2018,6253.0,ETXEBERRI URBANIZAZIOA-II.2 FASEA,11647.46,0.0,0.0,11647.46,0.0,11647.46,11647.46,11647.46,11647.46,2018,15110,,6,,02
1 02.601.14.151.10 2017,6254.0,URBIETA KALEA PEATONALIZAZIOA,5929.0,0.0,0.0,5929.0,0.0,5929.0,2178.0,2178.0,2178.0,2017,15110,,6,,02
1 02.601.15.151.10 2018,6255.0,LAIZTIAGA ARRAPALA,106272.17,0.0,0.0,106272.17,0.0,106272.17,106272.17,106272.17,106272.17,2018,15110,,6,,02
1 02.601.16.151.10 2018,6325.0,SANEAMENDU TANKEA-Akarregi,162000.0,0.0,0.0,162000.0,0.0,0.0,0.0,0.0,0.0,2018,15110,,6,,02
1 02.609.01.334.00 2018,6256.0,ATSEGINDEGIKO ITXITURA,378002.82,0.0,0.0,378002.82,0.0,378002.82,378002.82,378002.82,378002.82,2018,33400,,6,,02
1 02.622.01.151.10 2017,6257.0,ITURMENDI ETXEBIZITZA DOTAZIONALAK,263294.17,0.0,0.0,217919.36,45374.81,217919.36,217919.36,217919.36,217919.36,2017,15110,,6,,02
1 02.622.01.333.00 2018,6258.0,BITERI KULTUR ETXEA-OBRAK,108562.51,0.0,0.0,108272.64,289.87,108272.64,108272.64,108272.64,108272.64,2018,33300,,6,,02
1 02.622.02.231.00 2017,6259.0,EMAKUMEEN ETXEA EGOKITZEA,727077.11,0.0,0.0,727077.11,0.0,678689.96,585694.38,585694.38,585694.38,2017,23100,,6,,02
1 02.622.02.334.00 2018,6260.0,SANDIUSTERRI BERRITZEA-DANTZA-MUSIKA,745934.4,0.0,0.0,745934.4,0.0,52030.0,26015.0,26015.0,26015.0,2018,33400,,6,,02
1 02.622.02.432.00 2020,5631.0,TURISMO BULEGOA-BERRITZE LANAK,70000.0,70000.0,0.0,70000.0,0.0,0.0,0.0,0.0,0.0,2020,43200,,6,,02
1 02.622.02.933.00 2018,6261.0,LOKAL EROSKETA,150000.0,0.0,0.0,150000.0,0.0,0.0,0.0,0.0,0.0,2018,93300,,6,,02
1 02.622.03.334.00 2018,6262.0,MILAGROSA ERAIKINA BERRITU,70000.0,0.0,0.0,70000.0,0.0,29730.5,17476.27,17476.27,17476.27,2018,33400,,6,,02
1 02.622.04.334.00 2018,6263.0,AVE MARIA ERAIKINA,783519.9,0.0,0.0,783519.9,0.0,0.0,0.0,0.0,0.0,2018,33400,,6,,02
1 02.623.01.162.10 2019,6265.0,KAMIOIA-ORGANIKOA,125114.0,0.0,0.0,125114.0,0.0,125114.0,0.0,0.0,0.0,2019,16210,,6,,02
1 02.623.01.162.10 2017,6264.0,MAKINARIA-BARREDORA,148262.0,0.0,0.0,148262.0,0.0,0.0,0.0,0.0,0.0,2017,16210,,6,,02
1 02.623.01.342.00 2017,6266.0,HAIZE SISTEMA.KIROLDEGIA,254238.06,0.0,0.0,254238.06,0.0,252294.68,96454.03,96454.03,96454.03,2017,34200,,6,,02
1 02.623.02.172.40 2020,6143.0,ENERGIA PLANA INBERTSIOAK,75000.0,75000.0,0.0,52889.0,22111.0,52887.99,13222.0,13222.0,13222.0,2020,17240,,6,,02
1 02.623.02.172.40 2019,6267.0,ENERGIA PLANA INBERTSIOAK,15889.51,0.0,0.0,15497.74,391.77,15497.74,15497.74,15497.74,15497.74,2019,17240,,6,,02
1 02.624.01.132.00 2019,6268.0,MOTO/BIZIKL ELEKTRIKOAK..UDALTZAINGOA,15000.0,0.0,0.0,0.0,15000.0,0.0,0.0,0.0,0.0,2019,13200,,6,,02
1 02.624.01.414.00 2019,6269.0,LANDAZAINA.IBILGAILUA,2528.9,0.0,0.0,2528.9,0.0,2528.9,2528.9,2528.9,2528.9,2019,41400,,6,,02
1 02.625.01.231.00 2019,6270.0,ALTZARIAK-EMAKUMEAREN ETXEA,160000.0,0.0,0.0,160000.0,0.0,39220.48,33104.83,33104.83,33104.83,2019,23100,,6,,02
1 02.625.01.332.10 2019,6271.0,LIBURUAK KALEAN ALTZARIAK,36789.2,0.0,0.0,36660.58,128.62,36660.58,36660.58,36660.58,36660.58,2019,33210,,6,,02
1 02.625.01.920.00 2020,4887.0,BULEGO ALTZARIAK.,3000.0,3000.0,0.0,4069.66,-1069.66,4069.66,4069.66,4069.66,4069.66,2020,92000,,6,,02
1 02.626.01.231.03 2020,6144.0,GAZTELEKUA KONPONKETAK,20000.0,20000.0,0.0,19441.74,558.26,19441.74,19319.3,19319.3,19319.3,2020,23103,,6,,02
1 02.626.01.333.00 2019,6272.0,BITERI KULTUR ETXEA-OBRAK,204051.38,0.0,0.0,204051.38,0.0,25639.63,22312.13,22312.13,22312.13,2019,33300,,6,,02
1 02.626.01.920.20 2020,4580.0,INFORMAZIO-PROZESUETARAKO EKIPOAK,25000.0,25000.0,0.0,36036.01,-11036.01,36036.01,36036.01,36036.01,36036.01,2020,92020,,6,,02
1 02.626.01.920.20 2019,6274.0,INFORMAZIO-PROZESUETARAKO EKIPOAK,676.0,0.0,0.0,0.0,676.0,0.0,0.0,0.0,0.0,2019,92020,,6,,02
1 02.626.01.920.20 2018,6273.0,INFORMAZIO-PROZESUETARAKO EKIPOAK,8592.27,0.0,0.0,0.0,8592.27,0.0,0.0,0.0,0.0,2018,92020,,6,,02
1 02.628.01.332.10 2020,4581.0,FUNTS BIBLIOGRAFIKOAK,44000.0,44000.0,0.0,33652.79,10347.21,33652.79,33652.79,33652.79,33652.79,2020,33210,,6,,02
1 02.629.01.342.00 2020,5901.0,INBERTSIOAK KIROLDEGIA,58000.0,58000.0,0.0,56612.72,1387.28,56612.72,50033.95,50033.95,50033.95,2020,34200,,6,,02
1 02.629.01.342.00 2019,6275.0,INBERTSIOAK KIROLDEGIA,105282.98,0.0,0.0,59524.29,45758.69,54524.29,24759.81,24759.81,24759.81,2019,34200,,6,,02
1 02.629.01.342.01 2020,5902.0,INBERTSIOAK-JOLAS IGERILEKUAK,128000.0,128000.0,0.0,8474.84,119525.16,8474.84,8474.84,8474.84,8474.84,2020,34201,,6,,02
1 02.629.01.342.02 2020,6145.0,ZUBIPE-INBERTSIOAK,9500.0,9500.0,0.0,7008.27,2491.73,7008.27,0.0,0.0,0.0,2020,34202,,6,,02
1 02.643.01.151.10 2018,6277.0,AZTERLANA-GENEROA-PLANEAMENDUA,50000.0,0.0,0.0,50000.0,0.0,0.0,0.0,0.0,0.0,2018,15110,,6,,02
1 02.643.01.151.10 2017,6276.0,PROIEKTU TEKNIKOAK.HIRIGINTZA,52272.0,0.0,0.0,52272.0,0.0,52272.0,5227.2,5227.2,5227.2,2017,15110,,6,,02
1 02.643.02.151.10 2020,6146.0,PROIEKTU TEKNIKOAK,158000.0,158000.0,0.0,126045.7,31954.3,59495.7,21280.88,21280.88,21280.88,2020,15110,,6,,02
1 02.643.03.151.10 2020,6147.0,APEADERO JAITSIERA-Proiektua,30000.0,30000.0,0.0,40000.0,-10000.0,0.0,0.0,0.0,0.0,2020,15110,,6,,02
1 02.644.02.920.20 2018,6278.0,PANEL INFORMATIBOAK,7622.5,0.0,0.0,0.0,7622.5,0.0,0.0,0.0,0.0,2018,92020,,6,,02
1 02.823.01.931.00 2020,4588.0,PERTSONALARENTZAKO AURRERAKINAK,10000.0,10000.0,0.0,2000.0,8000.0,2000.0,2000.0,2000.0,2000.0,2020,93100,,8,,02
1 02.933.01.011.00 2020,4589.0,MAILEGUEN AMORTIZAZIOA,724350.0,366000.0,0.0,723588.88,761.12,723588.88,723588.88,723588.88,723588.88,2020,01100,,9,,02
1 05.200.02.133.00 2020,4591.0,ADIF-TERRENUEN ALOKAIRUA,1050.0,1050.0,0.0,1041.6,8.4,1041.6,1041.6,1041.6,1041.6,2020,13300,,2,,05
1 05.210.01.153.20 2020,4592.0,KALEAK.BIDEAK.MANTENUA.,175000.0,175000.0,0.0,183142.07,-8142.07,183142.07,106989.62,106989.62,105588.29,2020,15320,,2,,05
1 05.210.01.153.20 2019,6279.0,KALEAK.BIDEAK.MANTENUA.,5775.03,0.0,0.0,5775.03,0.0,5775.03,5775.03,5775.03,5775.03,2019,15320,,2,,05
1 05.210.01.153.70 2020,4593.0,LANDA BIDEA. MANTENUA,15000.0,15000.0,0.0,17753.34,-2753.34,17753.34,16664.34,16664.34,16664.34,2020,15370,,2,,05
1 05.210.01.153.70 2019,6281.0,LANDA BIDEA. MANTENUA,350.9,0.0,0.0,0.0,350.9,0.0,0.0,0.0,0.0,2019,15370,,2,,05
1 05.210.01.153.70 2018,6280.0,LANDA BIDEA. MANTENUA,5949.9,0.0,0.0,5925.61,24.29,5925.61,5925.61,5925.61,5925.61,2018,15370,,2,,05
1 05.210.01.160.00 2020,4594.0,SANEAMENDU-ARAZKETA.MANTENUA,60000.0,60000.0,0.0,28394.66,31605.34,28394.66,26252.66,26252.66,26252.66,2020,16000,,2,,05
1 05.210.01.160.00 2019,6282.0,SANEAMENDU-ARAZKETA.MANTENUA,13998.6,0.0,0.0,13259.6,739.0,13259.6,4265.0,4265.0,4265.0,2019,16000,,2,,05
1 05.210.01.161.00 2020,4595.0,UR SAREA.MANTENUA,100000.0,100000.0,0.0,96949.91,3050.09,35057.39,31338.96,31338.96,31338.96,2020,16100,,2,,05
1 05.210.01.161.00 2019,6283.0,UR SAREA.MANTENUA,10147.52,0.0,0.0,6914.53,3232.99,6914.53,5114.53,5114.53,5114.53,2019,16100,,2,,05
1 05.210.01.165.00 2020,4596.0,KALEKO ARGIKUNTZA SAREA.MANTENUA,80000.0,80000.0,0.0,47007.58,32992.42,47007.58,29816.12,29816.12,29816.12,2020,16500,,2,,05
1 05.210.01.165.00 2019,6284.0,KALEKO ARGIKUNTZA SAREA.MANTENUA,5030.58,0.0,0.0,4667.58,363.0,4667.58,4667.58,4667.58,4667.58,2019,16500,,2,,05
1 05.210.01.171.00 2020,4597.0,BESTE LANAK:PARKEAK ETA LORATEGIAK,35000.0,35000.0,0.0,35224.85,-224.85,35224.85,30188.85,30188.85,22535.96,2020,17100,,2,,05
1 05.211.01.132.00 2020,4599.0,UDALTZAINGOA.ERAIKINA.MENTENU OROKORRA,1000.0,1000.0,0.0,211.83,788.17,211.83,211.83,211.83,211.83,2020,13200,,2,,05
1 05.211.01.153.40 2020,4600.0,ZERBITZUETAKO PABILOIA.MANTENUA,4000.0,4000.0,0.0,9633.96,-5633.96,9633.96,9633.96,9633.96,9507.77,2020,15340,,2,,05
1 05.211.01.164.00 2020,4601.0,HILERRIA.MANTENU OROKORRA,9000.0,9000.0,0.0,10757.19,-1757.19,10757.19,10757.19,10757.19,10601.87,2020,16400,,2,,05
1 05.211.01.241.00 2020,5632.0,MANTENUA. GABRIEL ZELAIA,1000.0,1000.0,0.0,5133.66,-4133.66,5133.66,5133.66,5133.66,5133.66,2020,24100,,2,,05
1 05.211.01.311.01 2020,4602.0,KOMUNAK.MANTENU OROKORRA,2000.0,2000.0,0.0,1118.13,881.87,1118.13,1118.13,1118.13,1118.13,2020,31101,,2,,05
1 05.211.01.323.10 2020,4603.0,IKASTETXEAK-MANTENUA,50000.0,50000.0,0.0,62496.33,-12496.33,62496.33,56622.99,56622.99,54852.25,2020,32310,,2,,05
1 05.211.01.323.10 2018,6286.0,IKASTETXEAK-MANTENUA,5082.0,0.0,0.0,0.0,5082.0,0.0,0.0,0.0,0.0,2018,32310,,2,,05
1 05.211.01.323.10 2017,6285.0,IKASTETXEAK-MANTENUA,2178.0,0.0,0.0,2178.0,0.0,2178.0,0.0,0.0,0.0,2017,32310,,2,,05
1 05.211.01.323.30 2020,4604.0,MANTEN.ERAIKINA:HAUR-ESKOLA,4000.0,4000.0,0.0,3412.16,587.84,3412.16,3412.16,3412.16,3412.16,2020,32330,,2,,05
1 05.211.01.326.01 2020,4605.0,MANTEN.ERAIKINA:MUSIKA ESKOLA,1000.0,1000.0,0.0,2036.99,-1036.99,2036.99,2036.99,2036.99,2036.99,2020,32601,,2,,05
1 05.211.01.326.03 2020,4606.0,MANT.ERAIKINA:H.I.I.,1000.0,1000.0,0.0,186.8,813.2,186.8,186.8,186.8,186.8,2020,32603,,2,,05
1 05.211.01.333.00 2020,6148.0,MANTEN ERAIKINA:KULTUR ETXEA,9000.0,9000.0,0.0,8660.01,339.99,8660.01,7732.3,7732.3,7732.3,2020,33300,,2,,05
1 05.211.01.335.10 2020,5194.0,MANTENU OROKORRA.EUSKALTEGIA,1000.0,1000.0,0.0,904.91,95.09,904.91,904.91,904.91,859.68,2020,33510,,2,,05
1 05.211.01.920.02 2020,4609.0,MANTENU OROKORRA.UDAL ERAIKINAK,130000.0,130000.0,0.0,142529.27,-12529.27,142529.27,135312.59,135312.59,132432.79,2020,92002,,2,,05
1 05.211.01.920.02 2019,6287.0,MANTENU OROKORRA.UDAL ERAIKINAK,13382.6,0.0,0.0,13382.6,0.0,13382.6,13382.6,13382.6,13382.6,2019,92002,,2,,05
1 05.211.01.929.10 2020,4610.0,MANT.ERAIKINA:EPAITEGIA,1000.0,1000.0,0.0,604.12,395.88,604.12,604.12,604.12,604.12,2020,92910,,2,,05
1 05.212.01.133.00 2020,4611.0,MANT:SEMAFOROAK,4000.0,4000.0,0.0,5420.29,-1420.29,5420.29,5420.29,5420.29,5420.29,2020,13300,,2,,05
1 05.212.01.133.00 2019,6288.0,MANT:SEMAFOROAK,544.5,0.0,0.0,544.5,0.0,544.5,544.5,544.5,544.5,2019,13300,,2,,05
1 05.212.01.153.40 2020,4613.0,MANT.MAKIN:PABILOIA,3000.0,3000.0,0.0,6713.32,-3713.32,6713.32,6713.32,6713.32,6606.5,2020,15340,,2,,05
1 05.212.01.241.00 2020,5633.0,MAKINARIA. GABRIEL ZELAIA,1000.0,1000.0,0.0,1013.98,-13.98,1013.98,1013.98,1013.98,1013.98,2020,24100,,2,,05
1 05.212.01.323.10 2020,4614.0,MANT.MAKIN:IKASTETXEAK,25000.0,25000.0,0.0,16264.24,8735.76,16264.24,16264.24,16264.24,16264.24,2020,32310,,2,,05
1 05.212.01.323.30 2020,4615.0,MANT.MAKIN:HAUR-ESKOLA,5000.0,5000.0,0.0,3183.52,1816.48,3183.52,2061.85,2061.85,2061.85,2020,32330,,2,,05
1 05.212.01.326.01 2020,4616.0,MANT.MAKIN:MUSIKA ESKOLA,3000.0,3000.0,0.0,2956.78,43.22,2956.78,2956.78,2956.78,2956.78,2020,32601,,2,,05
1 05.212.01.326.03 2020,4617.0,MANT.MAKIN:H.I.I.,2000.0,2000.0,0.0,1627.07,372.93,1627.07,1627.07,1627.07,1627.07,2020,32603,,2,,05
1 05.212.01.333.00 2020,4618.0,MANT.MAKIN:KULTUR ETXEA,8000.0,8000.0,0.0,5593.36,2406.64,5593.36,3719.6,3719.6,3719.6,2020,33300,,2,,05
1 05.212.01.335.10 2020,5195.0,MANTENUA MAKINARIA.EUSKALTEGIA,1500.0,1500.0,0.0,1309.8,190.2,1309.8,1309.8,1309.8,1309.8,2020,33510,,2,,05
1 05.212.01.920.02 2020,4621.0,MANT.MAKIN:UDAL ERAIKINAK,25000.0,25000.0,0.0,65146.77,-40146.77,65146.77,49086.39,49086.39,49086.39,2020,92002,,2,,05
1 05.212.01.929.10 2020,4622.0,MANT.MAKIN:EPAITEGIA,1500.0,1500.0,0.0,323.07,1176.93,323.07,323.07,323.07,323.07,2020,92910,,2,,05
1 05.213.01.153.40 2020,4623.0,MANT.IBILG:OBRETAKO LANTALDEA,10000.0,10000.0,0.0,13575.95,-3575.95,13575.95,13575.95,13575.95,13575.95,2020,15340,,2,,05
1 05.213.01.161.00 2020,4624.0,MANT.IBILG:URAK,3500.0,3500.0,0.0,4259.86,-759.86,4259.86,4259.86,4259.86,4259.86,2020,16100,,2,,05
1 05.213.01.165.00 2020,4625.0,MANT.IBILG:KALEKO ARGIKUNTZA,2000.0,2000.0,0.0,1970.75,29.25,1970.75,1970.75,1970.75,1970.75,2020,16500,,2,,05
1 05.213.01.323.10 2020,4626.0,MANT.IBILG:IKASTETXEAK,2000.0,2000.0,0.0,397.29,1602.71,397.29,397.29,397.29,397.29,2020,32310,,2,,05
1 05.221.01.132.00 2020,5634.0,ARGINDARRA.UDALTZAINGOA,4500.0,4500.0,0.0,4197.91,302.09,4197.91,4197.91,4197.91,4197.91,2020,13200,,2,,05
1 05.221.01.161.00 2020,4631.0,ENERG.ELEKT:URAK,29000.0,29000.0,0.0,21581.05,7418.95,21581.05,21581.05,21581.05,21581.05,2020,16100,,2,,05
1 05.221.01.164.00 2020,5659.0,ELEKTRIZITATEA.HILERRIA,1000.0,1000.0,0.0,803.05,196.95,803.05,803.05,803.05,803.05,2020,16400,,2,,05
1 05.221.01.165.00 2020,4632.0,ENERG.ELEKT:KALEKO ARGIKUNTZA,270000.0,270000.0,0.0,204663.2,65336.8,204663.2,204663.2,204663.2,204663.2,2020,16500,,2,,05
1 05.221.01.241.00 2020,5635.0,ARGINDARRA.GABRIEL ZELAIA,2000.0,2000.0,0.0,2393.48,-393.48,2393.48,2393.48,2393.48,2393.48,2020,24100,,2,,05
1 05.221.01.323.10 2020,5197.0,ENERG.ELEKTR.IKASTETXEAK,58000.0,58000.0,0.0,38275.14,19724.86,38275.14,38275.14,38275.14,38275.14,2020,32310,,2,,05
1 05.221.01.323.30 2020,5198.0,ENERG.ELEKTR.HAUR ESKOLA,6600.0,6600.0,0.0,7357.67,-757.67,7357.67,7357.67,7357.67,7357.67,2020,32330,,2,,05
1 05.221.01.324.10 2020,5199.0,ENERG.ELEKTR.HLP IKASTAROAK,6100.0,6100.0,0.0,3726.17,2373.83,3726.17,3726.17,3726.17,3726.17,2020,32410,,2,,05
1 05.221.01.326.01 2020,5200.0,ENERG.ELEKT:MUSIKA ESK,2700.0,2700.0,0.0,2173.65,526.35,2173.65,2173.65,2173.65,2173.65,2020,32601,,2,,05
1 05.221.01.326.03 2020,5201.0,ENERG.ELEKTR.HHI-EPA,2700.0,2700.0,0.0,1937.67,762.33,1937.67,1937.67,1937.67,1937.67,2020,32603,,2,,05
1 05.221.01.333.00 2020,5202.0,ENERG.ELEKTR.KULTUR ETXEA,19465.0,19465.0,0.0,11135.08,8329.92,11135.08,11135.08,11135.08,11135.08,2020,33300,,2,,05
1 05.221.01.335.10 2020,5203.0,ENERG.ELEKT:EUSKALTEGIA,1785.0,1785.0,0.0,1395.25,389.75,1395.25,1395.25,1395.25,1395.25,2020,33510,,2,,05
1 05.221.01.342.00 2020,5204.0,ENERG.ELEKT:KIROLDEGIA,120000.0,120000.0,0.0,83904.33,36095.67,83904.33,83904.33,83904.33,83904.33,2020,34200,,2,,05
1 05.221.01.342.01 2020,5205.0,ENERG.ELEKT:KANPO IGERILEKUAK,31725.0,31725.0,0.0,18769.4,12955.6,18769.4,18769.4,18769.4,18769.4,2020,34201,,2,,05
1 05.221.01.342.09 2020,5661.0,ELEKTRIZITATEA. BESTE KIROL ERAIKUNTZAK,2000.0,2000.0,0.0,1224.02,775.98,1224.02,1224.02,1224.02,1224.02,2020,34209,,2,,05
1 05.221.01.920.02 2020,4633.0,ENERG.ELEKT:UDAL ERAIKINAK,79000.0,79000.0,0.0,56364.93,22635.07,56364.93,56364.93,56364.93,56364.93,2020,92002,,2,,05
1 05.221.01.929.10 2020,5206.0,ENERG.ELEKTR.BAKE EPAITEGIA,3700.0,3700.0,0.0,3653.37,46.63,3653.37,3653.37,3653.37,3653.37,2020,92910,,2,,05
1 05.221.02.160.00 2020,4634.0,SANEAMENTUA-ARAZKETA. AÑARBE,555000.0,555000.0,0.0,594673.91,-39673.91,594673.91,594673.91,594673.91,594673.91,2020,16000,,2,,05
1 05.221.02.161.00 2020,4635.0,UR HORNIDURA-AÑARBE,442000.0,442000.0,0.0,458091.88,-16091.88,458091.88,458091.88,458091.88,458091.88,2020,16100,,2,,05
1 05.221.03.241.00 2020,5636.0,GASA.GABRIEL ZELAIA,6500.0,6500.0,0.0,2007.06,4492.94,2007.06,2007.06,2007.06,1099.44,2020,24100,,2,,05
1 05.221.03.323.10 2020,5208.0,GASA.IKASTETXEAK,49500.0,49500.0,0.0,35004.35,14495.65,35004.35,35004.35,35004.35,34307.05,2020,32310,,2,,05
1 05.221.03.323.30 2020,5209.0,GASA.HAUR ESKOLA,7500.0,7500.0,0.0,2317.19,5182.81,2317.19,2317.19,2317.19,2317.19,2020,32330,,2,,05
1 05.221.03.324.10 2020,5210.0,GASA.HLP IKASTAROAK,500.0,500.0,0.0,214.92,285.08,214.92,214.92,214.92,214.92,2020,32410,,2,,05
1 05.221.03.326.01 2020,5211.0,GASA.MUSIKA ESK,1500.0,1500.0,0.0,1179.52,320.48,1179.52,1179.52,1179.52,1179.52,2020,32601,,2,,05
1 05.221.03.326.03 2020,5212.0,GASA.HHI-EPA,2000.0,2000.0,0.0,2017.12,-17.12,2017.12,2017.12,2017.12,2017.12,2020,32603,,2,,05
1 05.221.03.333.00 2020,5213.0,GASA.KULTUR ETXEA,12000.0,12000.0,0.0,8046.61,3953.39,8046.61,8046.61,8046.61,8046.61,2020,33300,,2,,05
1 05.221.03.335.10 2020,5214.0,GASA.EUSKALTEGIA,2400.0,2400.0,0.0,1290.0,1110.0,1290.0,1290.0,1290.0,1290.0,2020,33510,,2,,05
1 05.221.03.342.00 2020,5215.0,GASA.KIROLDEGIA,6000.0,6000.0,0.0,1456.46,4543.54,1456.46,1456.46,1456.46,1456.46,2020,34200,,2,,05
1 05.221.03.342.09 2020,5660.0,GASA. BESTE KIROL ERAIKUNTZAK,2500.0,2500.0,0.0,511.23,1988.77,511.23,511.23,511.23,511.23,2020,34209,,2,,05
1 05.221.03.920.02 2020,4636.0,GASA: UDAL ERAIKINAK,27000.0,27000.0,0.0,21828.73,5171.27,21828.73,21828.73,21828.73,21209.18,2020,92002,,2,,05
1 05.221.04.153.40 2020,4637.0,ERREGAIA:OBRETAKO LANTALDEA,9500.0,9500.0,0.0,5575.06,3924.94,5575.06,5575.06,5575.06,5575.06,2020,15340,,2,,05
1 05.221.04.161.00 2020,4638.0,ERREGAIA:URAK,3000.0,3000.0,0.0,1308.64,1691.36,1308.64,1308.64,1308.64,1308.64,2020,16100,,2,,05
1 05.221.04.165.00 2020,4639.0,ERREGAIA:KALEKO ARGIKUNTZA,2000.0,2000.0,0.0,765.41,1234.59,765.41,765.41,765.41,765.41,2020,16500,,2,,05
1 05.221.04.323.10 2020,4640.0,ERREGAIA:IKASTETXEAK,900.0,900.0,0.0,445.72,454.28,445.72,445.72,445.72,445.72,2020,32310,,2,,05
1 05.221.04.342.00 2020,5218.0,BIOMASA HORNIDURA,25000.0,25000.0,0.0,15173.4,9826.6,15173.4,15173.4,15173.4,15173.4,2020,34200,,2,,05
1 05.221.09.323.10 2020,5220.0,GARBIKETA.PRODUKT.IKASTETXEAK,5500.0,5500.0,0.0,9946.91,-4446.91,9946.91,9946.91,9946.91,9946.91,2020,32310,,2,,05
