#Partida,Barruko ,Deskribapena,Has.ko aurrek.,B. betiko aurrek.,Atxikipenak,Baimendua,Erabilgarria,Xedatua,Obligazioa,ME,Ordainketa,Urtea,Funtzionala,Dirección,Kapitulua,Sección,Organikoa
1 02.226.99.335.40 2017,4497.0,MATERIALA.UDALEKUAK,6000.0,6000.0,0.0,4638.65,1361.35,4638.65,4638.65,4638.65,4638.65,2017,33540,,2,,02
1 02.226.99.335.50 2017,4498.0,H.GASTU(ARGITALPEN...):EUSKARA-IRAKASKUN,12000.0,12000.0,0.0,11376.65,623.35,11376.65,11376.65,11376.65,11376.65,2017,33550,,2,,02
1 02.226.99.338.00 2017,4499.0,MATERIALA.JAIAK,5000.0,5000.0,0.0,12395.54,-7395.54,12395.54,12395.54,12395.54,12395.54,2017,33800,,2,,02
1 02.226.99.342.00 2017,4500.0,MATERIALA.KIROLDEGIA,5000.0,5000.0,0.0,6176.48,-1176.48,6176.48,6176.48,6176.48,6176.48,2017,34200,,2,,02
1 02.226.99.342.01 2017,4501.0,MATERIALA.IGERILEKUAK,2000.0,2000.0,0.0,350.76,1649.24,350.76,350.76,350.76,350.76,2017,34201,,2,,02
1 02.226.99.432.00 2017,4502.0,MATERIALA.BESTE. TURISMOA,36000.0,36000.0,0.0,35743.65,256.35,35743.65,26497.07,26497.07,26497.07,2017,43200,,2,,02
1 02.226.99.432.00 2016,5479.0,TURISMOA-HIRI MARKA,0.0,10798.6,0.0,0.0,10798.6,0.0,0.0,0.0,0.0,2016,43200,,2,,02
1 02.226.99.912.00 2017,4503.0,H.GASTU:GOBERNU ORGANOAK,2000.0,2000.0,0.0,7109.95,-5109.95,7109.95,4343.89,4343.89,4343.89,2017,91200,,2,,02
1 02.226.99.920.00 2017,4504.0,HARPIDETZAK.BESTE.ADMINIS.OROKORRA,25000.0,25000.0,0.0,20928.17,4071.83,20928.17,20928.17,20928.17,20928.17,2017,92000,,2,,02
1 02.226.99.920.11 2017,4505.0,MATERIALA.SEGURT.OSASUNA,10000.0,10000.0,0.0,9959.57,40.43,3959.57,2625.52,2625.52,2625.52,2017,92011,,2,,02
1 02.226.99.920.11 2016,5480.0,MATERIALA.SEGURT.OSASUNA,0.0,6413.0,0.0,0.0,6413.0,0.0,0.0,0.0,0.0,2016,92011,,2,,02
1 02.226.99.920.30 2017,4506.0,HAIBAT(AGIRIEN ZAHARB...):ARTXIBOA,10500.0,10500.0,0.0,7881.31,2618.69,7881.31,7881.31,7881.31,7881.31,2017,92030,,2,,02
1 02.226.99.924.00 2017,4507.0,PARTEHARTZE EKIMENAK,62000.0,147000.0,0.0,61329.75,85670.25,61329.75,55158.75,55158.75,55158.75,2017,92400,,2,,02
1 02.226.99.924.00 2016,5481.0,PARTEHARTZE EKIMENAK,0.0,30066.79,0.0,30066.79,0.0,30066.78,28222.03,28222.03,28222.03,2016,92400,,2,,02
1 02.226.99.933.00 2017,4510.0,ETXEBIZITZEN GASTUAK (ALOKABIDE),5500.0,5500.0,0.0,5162.11,337.89,5162.11,5162.11,5162.11,5162.11,2017,93300,,2,,02
1 02.227.04.231.03 2017,4476.0,KONTRATUA. GAZTELEKUA,90000.0,90000.0,0.0,84450.0,5550.0,84450.0,84450.0,84450.0,84450.0,2017,23103,,2,,02
1 02.227.04.323.00 2017,5179.0,HEZKUNTZA PROIEKTUAK-HERRI HEZITZAILEA,5000.0,5000.0,0.0,0.0,5000.0,0.0,0.0,0.0,0.0,2017,32300,,2,,02
1 02.227.04.323.20 2017,4511.0,INGURUGIRO HEZKUNTZAKO KONTRATUA,17000.0,17000.0,0.0,15106.51,1893.49,15106.51,15106.51,15106.51,15106.51,2017,32320,,2,,02
1 02.227.04.326.02 2017,4512.0,KONTRATUA: KANTUZ,65000.0,65000.0,0.0,62863.68,2136.32,62863.68,62863.68,62863.68,62863.68,2017,32602,,2,,02
1 02.227.04.334.10 2017,4513.0,KULTURAKO TAILERREN KONTRATOA,77200.0,77200.0,0.0,78235.61,-1035.61,78235.61,78235.61,78235.61,78235.61,2017,33410,,2,,02
1 02.227.04.342.00 2017,4515.0,KONTRATUA: MONITOREAK,166000.0,198000.0,0.0,194496.25,3503.75,194496.25,194496.25,194496.25,194496.25,2017,34200,,2,,02
1 02.227.07.172.20 2017,4516.0,AZTERKETAK:INGURUGIROA,154200.0,154200.0,0.0,154182.9,17.1,59182.9,22125.02,22125.02,22125.02,2017,17220,,2,,02
1 02.227.07.172.20 2016,5428.0,AZTERKETAK:INGURUGIROA,0.0,62103.18,0.0,62103.18,0.0,62103.18,44649.97,44649.97,44649.97,2016,17220,,2,,02
1 02.227.07.241.00 2017,5559.0,KM0-PROIEKTUA,0.0,20000.0,0.0,19118.0,882.0,19118.0,19118.0,19118.0,19118.0,2017,24100,,2,,02
1 02.227.07.241.00 2016,5482.0,AZTERKETAK-PERCO-KOMERTZIOA,0.0,15000.0,0.0,0.0,15000.0,0.0,0.0,0.0,0.0,2016,24100,,2,,02
1 02.227.07.323.00 2017,4517.0,PROGR.KONPENTENTZIA DIGITALA IKASTETXEET,50000.0,50000.0,0.0,0.0,50000.0,0.0,0.0,0.0,0.0,2017,32300,,2,,02
1 02.227.07.323.00 2016,5483.0,PROGR.KONPENTENTZIA DIGITALA IKASTETXEET,0.0,20188.5,0.0,19510.0,678.5,19510.0,19510.0,19510.0,19510.0,2016,32300,,2,,02
1 02.227.07.342.01 2017,5549.0,LARRIALDI PLANA,0.0,5000.0,0.0,0.0,5000.0,0.0,0.0,0.0,0.0,2017,34201,,2,,02
1 02.227.07.912.00 2017,4519.0,KANPO LANAK.HAINBAT.GOBERNU ORGANOAK,18000.0,18000.0,0.0,18319.1,-319.1,18319.1,17272.45,17272.45,17272.45,2017,91200,,2,,02
1 02.227.07.931.00 2017,4520.0,AUDITORIA-KANPO LANAK. ADM. EKONOMIKOA,17000.0,17000.0,0.0,15215.75,1784.25,15215.75,15215.75,15215.75,15215.75,2017,93100,,2,,02
1 02.227.09.932.00 2017,4521.0,OGASUNA.EJEKUTIBA ZERBITZUA.BILKETA,1500.0,1500.0,0.0,4046.37,-2546.37,4046.37,4046.37,4046.37,4046.37,2017,93200,,2,,02
1 02.227.11.912.00 2017,5558.0,KONTRAT.KOMUNIKAZIO ZERBITZUA,0.0,40000.0,0.0,11898.32,28101.68,11898.32,11898.32,11898.32,11898.32,2017,91200,,2,,02
1 02.227.97.920.00 2017,5180.0,DATUEN BABESA AZTERKETA,20000.0,20000.0,0.0,15125.0,4875.0,15125.0,15125.0,15125.0,15125.0,2017,92000,,2,,02
1 02.227.98.132.00 2017,4522.0,TXAKUR ABANDONATUAK.KONTRATUA,6000.0,6000.0,0.0,8600.81,-2600.81,8600.81,8600.81,8600.81,8600.81,2017,13200,,2,,02
1 02.227.98.323.00 2017,5181.0,HAZION PROGRAMA,4000.0,4000.0,0.0,4000.0,0.0,4000.0,4000.0,4000.0,4000.0,2017,32300,,2,,02
1 02.227.98.342.00 2017,4524.0,SOROSLEAK KONTRATOA-KIROLDEGIA,113000.0,113000.0,0.0,111927.7,1072.3,111927.7,111927.7,111927.7,111927.7,2017,34200,,2,,02
1 02.227.98.342.01 2017,4525.0,"KONTRATUA.MANTENUA,KANPO IGERILEKUAK",10400.0,10400.0,0.0,11838.48,-1438.48,11838.48,11838.48,11838.48,11838.48,2017,34201,,2,,02
1 02.227.98.920.00 2017,5182.0,BIDEOAKTA SISTEMA,50000.0,50000.0,0.0,50000.0,0.0,22486.3,0.0,0.0,0.0,2017,92000,,2,,02
1 02.227.99.323.00 2017,5183.0,PROGR.BASO HEZKUNTZA IKASTETXEETAN,17600.0,28600.0,0.0,9483.18,19116.82,9483.18,9483.18,9483.18,9483.18,2017,32300,,2,,02
1 02.227.99.323.30 2017,4527.0,KONTRATUA. HAUR ESKOLA.SUKALDEA.,46200.0,46200.0,0.0,49590.34,-3390.34,49590.34,49590.34,49590.34,49590.34,2017,32330,,2,,02
1 02.227.99.334.00 2017,5178.0,PRODUKZIO LAGUNTZA ZERBITZUA,20000.0,20000.0,0.0,18592.8,1407.2,18592.8,18592.8,18592.8,18592.8,2017,33400,,2,,02
1 02.227.99.334.10 2017,4528.0,KONTRATUA.AUZOET.HAUR TAILERRAK.,39000.0,39000.0,0.0,36059.39,2940.61,36059.39,36059.39,36059.39,36059.39,2017,33410,,2,,02
1 02.227.99.335.40 2017,4529.0,KONTRATUA: UDALEKUAK,18000.0,18000.0,0.0,19400.0,-1400.0,19400.0,19400.0,19400.0,19400.0,2017,33540,,2,,02
1 02.227.99.341.00 2017,5184.0,PROGR.PAREKIDETASUNA KIROLEAN,5000.0,9000.0,0.0,9000.0,0.0,4361.0,1751.0,1751.0,1751.0,2017,34100,,2,,02
1 02.227.99.342.00 2017,4530.0,BESTE KONTRATUAK: KIROLDEGIA,21000.0,21000.0,0.0,17771.02,3228.98,17771.02,16585.22,16585.22,16585.22,2017,34200,,2,,02
1 02.227.99.342.01 2017,4531.0,KONTRATUA.SOROSPEN ZERBITZUA.KANPO IGERI,123000.0,123000.0,0.0,123500.1,-500.1,123500.1,123500.1,123500.1,123500.1,2017,34201,,2,,02
1 02.227.99.912.00 2017,4532.0,KONTRATUA.BIZIKIDETZA PROIEKTUA,20000.0,41887.0,0.0,37187.38,4699.62,37187.38,25419.53,25419.53,25419.53,2017,91200,,2,,02
1 02.227.99.920.00 2017,4533.0,HAINB.KONTRATU ADMIN.OROKORRA,35000.0,35000.0,0.0,32391.76,2608.24,32391.76,32391.76,32391.76,32391.76,2017,92000,,2,,02
1 02.227.99.920.00 2015,5484.0,HAINB.KONTRATU ADMIN.OROKORRA,0.0,14822.5,0.0,14822.5,0.0,14822.5,0.0,0.0,0.0,2015,92000,,2,,02
1 02.227.99.920.10 2017,5185.0,FITXAKETA PROGRAMA SISTEMA,20000.0,20000.0,0.0,16849.25,3150.75,16849.25,16849.25,16849.25,16849.25,2017,92010,,2,,02
1 02.227.99.920.11 2017,4534.0,KONTRATUAK:SEGURTAS.OSASUNA,19000.0,19000.0,0.0,18256.12,743.88,18256.12,18256.12,18256.12,18256.12,2017,92011,,2,,02
1 02.227.99.920.20 2017,4880.0,INFORMATIKA KANPOKO ENPRESEN LANAK,25000.0,30000.0,0.0,26492.92,3507.08,26492.92,8179.6,8179.6,8179.6,2017,92020,,2,,02
1 02.227.99.920.30 2017,5186.0,ONDAREAREN AZTERKETA,10000.0,10000.0,0.0,8349.0,1651.0,8349.0,8349.0,8349.0,8349.0,2017,92030,,2,,02
1 02.227.99.924.00 2016,5487.0,AUZOLAN-MARTINDEGI,0.0,8736.0,0.0,6490.37,2245.63,6490.37,6490.37,6490.37,6490.37,2016,92400,,2,,02
1 02.230.01.912.00 2017,4535.0,GASTUAK-BIDAIAK-GOBERNU TALDEA,3000.0,3000.0,0.0,5431.9,-2431.9,5431.9,5431.9,5431.9,5431.9,2017,91200,,2,,02
1 02.230.01.920.10 2017,4536.0,PERTSONALAREN DIETA,6000.0,6000.0,0.0,6192.21,-192.21,6192.21,6192.21,6192.21,6192.21,2017,92010,,2,,02
1 02.332.01.011.00 2017,4537.0,MAILEGUEN INTERESAK,17000.0,17000.0,0.0,8927.31,8072.69,8927.31,8927.31,8927.31,8927.31,2017,01100,,3,,02
1 02.369.01.011.00 2017,4539.0,BESTELAKO FINANTZA-GASTUAK,2000.0,2000.0,0.0,2431.94,-431.94,2431.94,2431.94,2431.94,2431.94,2017,01100,,3,,02
1 02.419.01.241.00 2017,4540.0,BIC-BERRILAN EZOHIKO APORTAZIOA,30099.0,30099.0,0.0,30098.76,0.24,30098.76,30098.76,30098.76,30098.76,2017,24100,,4,,02
1 02.419.01.326.03 2017,4541.0,DIRULAG:H.I.I.,3577.0,3577.0,0.0,3577.0,0.0,3577.0,3577.0,3577.0,3577.0,2017,32603,,4,,02
1 02.419.01.922.00 2017,4542.0,EKARPENA:EUDEL,3006.0,3006.0,0.0,3005.06,0.94,3005.06,3005.06,3005.06,3005.06,2017,92200,,4,,02
1 02.419.02.922.00 2017,4543.0,EKARPENA:UDALBILTZA,15000.0,15000.0,0.0,15000.0,0.0,15000.0,15000.0,15000.0,15000.0,2017,92200,,4,,02
1 02.421.01.432.00 2017,4544.0,BEHEMENDIREKIKO TURISMO HITZARMENA,14500.0,14500.0,0.0,13714.8,785.2,13714.8,13714.8,13714.8,13714.8,2017,43200,,4,,02
1 02.421.02.432.00 2017,5187.0,SAGARDUN PARTZUERGOA-HITZARMENA,10000.0,10000.0,0.0,10000.0,0.0,10000.0,10000.0,10000.0,10000.0,2017,43200,,4,,02
1 02.422.01.241.00 2017,4545.0,BETERRI.UDALEN HITZARMENA.,128512.0,128512.0,0.0,128512.0,0.0,128512.0,128512.0,128512.0,128512.0,2017,24100,,4,,02
1 02.431.01.231.90 2017,4546.0,ONGINTZA.EKARPEN ARRUNTA,2142072.0,2142072.0,0.0,1795243.56,346828.44,1795243.56,1795243.56,1795243.56,1795243.56,2017,23190,,4,,02
1 02.431.01.943.20 2017,4547.0,EREÑOTZU.EKARPEN ARRUNTA.,280237.0,280237.0,0.0,280237.0,0.0,280237.0,280237.0,280237.0,280237.0,2017,94320,,4,,02
1 02.431.02.231.90 2017,5557.0,ONGINTZA-JARAUNTSIA,0.0,32315.0,0.0,0.0,32315.0,0.0,0.0,0.0,0.0,2017,23190,,4,,02
1 02.471.01.241.00 2016,5489.0,KOMERTZIOARI DIGULAGUNTZAK-PERCO,0.0,10000.0,0.0,0.0,10000.0,0.0,0.0,0.0,0.0,2016,24100,,4,,02
1 02.471.01.334.00 2017,4548.0,DIRULAGUNTZA:ZINEMA EMAKIDARAKO,29000.0,29000.0,0.0,26900.0,2100.0,26900.0,26900.0,26900.0,26900.0,2017,33400,,4,,02
1 02.480.01.151.10 2016,5404.0,DIRULAG. ETXEBIZITZA BIRGAITZEKO OBRAK,0.0,60000.0,0.0,10000.0,50000.0,1000.0,1000.0,1000.0,1000.0,2016,15110,,4,,02
1 02.480.01.231.01 2017,4549.0,DIRULAG:SAHARAKO KANPAMENTUAK.,1000.0,1000.0,0.0,630.0,370.0,630.0,630.0,630.0,630.0,2017,23101,,4,,02
1 02.480.01.335.10 2017,4550.0,BEKAK EUSKALTEGIA,33270.0,33270.0,0.0,30059.33,3210.67,30059.33,30059.33,30059.33,30059.33,2017,33510,,4,,02
1 02.481.01.135.00 2017,4883.0,DIRULAG.DYA.HITZARMENA,3500.0,3500.0,0.0,3500.0,0.0,3500.0,3500.0,3500.0,3500.0,2017,13500,,4,,02
1 02.481.01.231.01 2017,4551.0,EUSKAL FONDOA.KUOTA,3621.0,3621.0,0.0,3558.51,62.49,3558.51,3558.51,3558.51,3558.51,2017,23101,,4,,02
1 02.481.01.241.00 2017,4552.0,BERRIAK ELKARTEA-HITZARMENA,14000.0,14000.0,0.0,14000.0,0.0,14000.0,8400.0,8400.0,8400.0,2017,24100,,4,,02
1 02.481.01.241.00 2016,5490.0,BERRIAK ELKARTEA-HITZARMENA,0.0,2400.0,0.0,2400.0,0.0,2400.0,2400.0,2400.0,2400.0,2016,24100,,4,,02
1 02.481.01.323.00 2017,4553.0,DIRULAG:IKASTETXEAK KANPOKO EKINTZ,18400.0,18400.0,0.0,18400.0,0.0,18400.0,14718.0,14718.0,14562.0,2017,32300,,4,,02
1 02.481.01.323.00 2016,5492.0,DIRULAG:IKASTETXEAK KANPOKO EKINTZ,0.0,3696.0,0.0,3696.0,0.0,3696.0,3696.0,3696.0,3696.0,2016,32300,,4,,02
1 02.481.01.334.00 2017,4555.0,DIRULAG:KULTURA(NORGEHIAGOKA),73000.0,75500.0,0.0,75064.94,435.06,75064.94,74215.64,74215.64,74215.64,2017,33400,,4,,02
1 02.481.01.334.00 2016,5493.0,DIRULAG:KULTURA(NORGEHIAGOKA),0.0,8752.32,0.0,7141.76,1610.56,7141.76,7141.76,7141.76,7141.76,2016,33400,,4,,02
1 02.481.01.334.20 2017,4556.0,DIRULAGUNTZA:MUSIKA BANDA-HERMUBA,83459.0,83459.0,0.0,83459.0,0.0,83459.0,83459.0,83459.0,83459.0,2017,33420,,4,,02
1 02.481.01.334.30 2017,4557.0,DIRULAGUNTZA:TXISTULARI BANDA-GOIZETIK,38813.0,38813.0,0.0,38813.0,0.0,38813.0,38813.0,38813.0,38813.0,2017,33430,,4,,02
1 02.481.01.335.00 2017,4558.0,DIRULAG:EUSKARA (NORGEHIAGOKA),50000.0,50000.0,0.0,49969.59,30.41,49969.59,49969.59,49969.59,49969.59,2017,33500,,4,,02
1 02.481.01.341.00 2017,4559.0,DIRULAG:KIROL EKINTZAK,35000.0,35000.0,0.0,35000.0,0.0,0.0,0.0,0.0,0.0,2017,34100,,4,,02
1 02.481.01.912.00 2017,4560.0,DIRULAGUNTZA ZUZENAK.GOBERNU ORGANUAK,25000.0,25000.0,0.0,5360.0,19640.0,5360.0,5360.0,5360.0,5360.0,2017,91200,,4,,02
1 02.481.01.912.00 2016,5494.0,DIRULAGUNTZA ZUZENAK.GOBERNU ORGANUAK,0.0,4734.0,0.0,4734.0,0.0,4734.0,4734.0,4734.0,4734.0,2016,91200,,4,,02
1 02.481.01.920.30 2017,4561.0,EUSKO IKASKUNTZA HITZARMENA,2500.0,2500.0,0.0,300.0,2200.0,300.0,300.0,300.0,300.0,2017,92030,,4,,02
1 02.481.02.231.01 2017,4562.0,DIRULAG.LANKIDETZA.GKE.PROIEKTUAK,153581.0,153581.0,0.0,153581.0,0.0,0.0,0.0,0.0,0.0,2017,23101,,4,,02
1 02.481.02.231.01 2016,5439.0,DIRULAG.LANKIDETZA.GKE.PROIEKTUAK,0.0,84243.01,0.0,84243.01,0.0,84243.01,60600.0,60600.0,60600.0,2016,23101,,4,,02
1 02.481.02.231.03 2017,4563.0,ALOKAIRU DIRULAG-GAZTERIA,82000.0,82000.0,0.0,82000.0,0.0,0.0,0.0,0.0,0.0,2017,23103,,4,,02
1 02.481.02.231.03 2016,5495.0,ALOKAIRU DIRULAG-GAZTERIA,0.0,82000.0,0.0,81841.0,159.0,81841.0,81841.0,81841.0,81841.0,2016,23103,,4,,02
1 02.481.02.231.04 2017,4884.0,ALOKAIRU DIRULAGUNTZAK HELDUAK,82000.0,82000.0,0.0,82000.0,0.0,0.0,0.0,0.0,0.0,2017,23104,,4,,02
1 02.481.02.231.04 2016,5496.0,ALOKAIRU DIRULAGUNTZAK HELDUAK,0.0,82000.0,0.0,58492.0,23508.0,58492.0,58492.0,58492.0,58492.0,2016,23104,,4,,02
1 02.481.02.334.00 2017,5571.0,DIRULAG.ARTE SORKUNTZA.,0.0,10000.0,0.0,10000.0,0.0,0.0,0.0,0.0,0.0,2017,33400,,4,,02
1 02.481.02.334.10 2017,4564.0,DIRULAG:AUZO ELKARTEAK,105696.0,105696.0,0.0,104826.57,869.43,104826.57,101751.93,101751.93,101751.93,2017,33410,,4,,02
1 02.481.02.334.10 2016,5497.0,DIRULAG:AUZO ELKARTEAK,0.0,8741.04,0.0,4332.05,4408.99,4332.05,4332.05,4332.05,4332.05,2016,33410,,4,,02
1 02.481.02.335.00 2017,4565.0,DIRULAG.:EUSKARA (ZUZENAK),142535.0,140035.0,0.0,129256.25,10778.75,129256.25,129256.25,129256.25,129256.25,2017,33500,,4,,02
1 02.481.02.335.00 2016,5498.0,DIRULAG.:EUSKARA (ZUZENAK),0.0,31892.0,0.0,31892.0,0.0,31892.0,1164.0,1164.0,1164.0,2016,33500,,4,,02
1 02.481.02.341.00 2017,5188.0,DIRULAGUNTZAK ESKOLA-KIROLA,40000.0,40000.0,0.0,39993.23,6.77,39993.23,39993.23,39993.23,39993.23,2017,34100,,4,,02
1 02.481.02.912.00 2017,4567.0,TALDE POLITIKOEN ASIGNAZIOAK,71200.0,71200.0,0.0,70860.0,340.0,70860.0,70860.0,70860.0,70860.0,2017,91200,,4,,02
1 02.481.03.231.01 2017,4885.0,DIRULAG.LANKIDETZA.EUSKAL FONDOA.PROIEKT,45875.0,45875.0,0.0,45875.0,0.0,45875.0,45875.0,45875.0,45875.0,2017,23101,,4,,02
1 02.481.03.231.02 2017,4568.0,DIRULAG:AMHER,55000.0,57000.0,0.0,55000.0,2000.0,55000.0,55000.0,55000.0,55000.0,2017,23102,,4,,02
1 02.481.03.341.00 2017,4569.0,DIRULAG:KLUBAK,68000.0,68000.0,0.0,66748.8,1251.2,66748.8,66748.8,66748.8,66748.8,2017,34100,,4,,02
1 02.481.03.912.00 2017,5189.0,ASOCIACION FIARE-MIKROKREDITOAK,15000.0,15000.0,0.0,15000.0,0.0,15000.0,15000.0,15000.0,15000.0,2017,91200,,4,,02
1 02.481.04.341.00 2017,4571.0,DIRULAG:KIROL EKIN.EZOHIZKOAK,4088.0,4088.0,0.0,4088.0,0.0,4088.0,4088.0,4088.0,4088.0,2017,34100,,4,,02
1 02.481.05.924.00 2017,4572.0,DIRULAG.AUZOLAN PROGRAMAK,25000.0,25000.0,0.0,6275.02,18724.98,6275.02,0.0,0.0,0.0,2017,92400,,4,,02
1 02.481.05.924.00 2016,5501.0,DIRULAG.AUZOLAN PROGRAMAK,0.0,42195.83,0.0,5345.84,36849.99,5345.84,5345.84,5345.84,5345.84,2016,92400,,4,,02
1 02.500.01.929.00 2017,4509.0,KREDITU GLOBALA,168792.0,53129.99,0.0,0.0,53129.99,0.0,0.0,0.0,0.0,2017,92900,,5,,02
1 02.500.02.929.00 2017,5190.0,SOLDATA IGOERA,78866.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,92900,,5,,02
1 02.500.03.929.00 2017,5553.0,KR.GLOBALA-GERAKINA-LANPOST BALORAZIOA,0.0,100000.0,0.0,0.0,100000.0,0.0,0.0,0.0,0.0,2017,92900,,5,,02
1 02.500.04.929.00 2017,5556.0,KR.GLOBALA-GERAKINA-INBERTSIOAK,0.0,265273.0,0.0,0.0,265273.0,0.0,0.0,0.0,0.0,2017,92900,,5,,02
1 02.601.01.151.10 2017,4573.0,AZPIEGITURAK ETA URBANIZAZIOAK. HIRIGINT,1000.0,1000.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,2017,15110,,6,,02
1 02.601.01.151.10 2015,5406.0,ELORRABIKO ZUBIA,0.0,490764.84,0.0,490764.84,0.0,10368.49,10368.49,10368.49,10368.49,2015,15110,,6,,02
1 02.601.01.151.20 2016,5453.0,GALARRETA SISTEMA OROKORRA,0.0,327557.86,0.0,36530.0,291027.86,36530.0,36530.0,36530.0,36530.0,2016,15120,,6,,02
1 02.601.01.151.30 2017,5448.0,BUTANO-06-EREMUA,0.0,66841.0,0.0,55240.8,11600.2,55240.8,14810.44,14810.44,14810.44,2017,15130,,6,,02
1 02.601.01.172.20 2016,5429.0,LARREGAIN ZABORTEGIA-BIRGAITZEA,0.0,110000.0,0.0,0.0,110000.0,0.0,0.0,0.0,0.0,2016,17220,,6,,02
1 02.601.02.151.10 2017,5581.0,A-15-AKARREGI BIRIBILGUNEA LOTURA,0.0,125000.0,0.0,118799.03,6200.97,4537.5,0.0,0.0,0.0,2017,15110,,6,,02
1 02.601.02.151.10 2016,5410.0,LANDARE POLIGONO BIDEA,0.0,398547.32,0.0,398547.32,0.0,1778.7,326.7,326.7,326.7,2016,15110,,6,,02
1 02.601.02.151.10 2015,5409.0,URBANIZAZIO EJEKUZIO DIFERITUAK-2015,0.0,48253.0,0.0,48253.0,0.0,0.0,0.0,0.0,0.0,2015,15110,,6,,02
1 02.601.02.151.10 2008,5408.0,SANTA BARBARA HARROBIA-BIRGAITZEA,0.0,52679.0,0.0,0.0,52679.0,0.0,0.0,0.0,0.0,2008,15110,,6,,02
1 02.601.03.151.10 2016,5411.0,KARABEL-IBAIONDO OINEZKOEN BIDEA,0.0,90000.0,0.0,83554.75,6445.25,83554.75,83554.75,83554.75,83554.75,2016,15110,,6,,02
1 02.601.04.151.10 2017,5561.0,SENPERENEA BIDEA. EXEK. SUBSIDIARIOA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,15110,,6,,02
1 02.601.11.151.10 2015,5412.0,ETXEBERRI URBANIZAZIOA-1 FASEA,0.0,840319.2,0.0,840319.2,0.0,734869.62,0.0,0.0,0.0,2015,15110,,6,,02
1 02.601.13.151.10 2017,5191.0,KARABEL AUZOA URBANIZAZIOA,100000.0,407804.0,0.0,407803.62,0.38,0.0,0.0,0.0,0.0,2017,15110,,6,,02
1 02.601.14.151.10 2017,5541.0,URBIETA KALEA PEATONALIZAZIOA,0.0,20000.0,0.0,20000.0,0.0,0.0,0.0,0.0,0.0,2017,15110,,6,,02
1 02.622.01.151.10 2017,5192.0,ITURMENDI ETXEBIZITZA DOTAZIONALAK,28000.0,28000.0,0.0,27999.75,0.25,6987.75,6987.75,6987.75,6987.75,2017,15110,,6,,02
1 02.622.01.342.00 2016,5500.0,KIROLDEGIA-IGERILEKUAK-FASE II,0.0,2334984.78,0.0,2301054.27,33930.51,2301054.27,2257788.75,2063245.72,2063245.72,2016,34200,,6,,02
1 02.622.01.342.09 2015,5502.0,ATLETISMO PISTA,0.0,5976.63,0.0,0.0,5976.63,0.0,0.0,0.0,0.0,2015,34209,,6,,02
1 02.622.01.432.00 2017,5554.0,PATAGONIA ERAIKINA,0.0,60000.0,0.0,60000.0,0.0,4840.0,0.0,0.0,0.0,2017,43200,,6,,02
1 02.622.02.151.10 2016,5414.0,KARABEL ETXEBIZITZAK,0.0,21757.01,0.0,21212.51,544.5,21212.51,21212.51,21212.51,21212.51,2016,15110,,6,,02
1 02.622.02.231.00 2017,5193.0,EMAKUMEEN ETXEA EGOKITZEA,100000.0,450000.0,0.0,450000.0,0.0,19904.5,1391.5,1391.5,1391.5,2017,23100,,6,,02
1 02.622.03.151.10 2017,5560.0,KARABEL AUZO ELKARTEA,0.0,108037.0,0.0,107570.02,466.98,107570.02,107570.02,107570.02,107570.02,2017,15110,,6,,02
1 02.623.01.342.00 2017,5579.0,HAIZE SISTEMA.KIROLDEGIA,0.0,13673.0,0.0,13673.0,0.0,13673.0,0.0,0.0,0.0,2017,34200,,6,,02
1 02.623.02.342.00 2015,5503.0,INBERTSIOAK.KIROLA-PARTEHARTZE PROZESUA,0.0,4818.82,0.0,4818.82,0.0,4818.82,4818.82,4818.82,4818.82,2015,34200,,6,,02
1 02.623.99.334.00 2014,5504.0,KULTURETXEA-SEKTORIZAZIOA,0.0,6365.12,0.0,5662.8,702.32,5662.8,5662.8,5662.8,5662.8,2014,33400,,6,,02
1 02.624.01.153.40 2016,5499.0,IBILGAILUA-HERRI LANAK,0.0,101.81,0.0,101.81,0.0,101.81,101.81,101.81,101.81,2016,15340,,6,,02
1 02.625.01.335.10 2017,5580.0,BULEGO ALTZARIAK-EUSKALTEGIA.,0.0,2705.0,0.0,2704.65,0.35,2704.65,2704.65,2704.65,2704.65,2017,33510,,6,,02
1 02.625.01.920.00 2017,4887.0,BULEGO ALTZARIAK.,6000.0,6000.0,0.0,1517.69,4482.31,1517.69,1517.69,1517.69,1517.69,2017,92000,,6,,02
1 02.625.99.326.01 2016,5505.0,MUSIKA TRESNAK,0.0,2086.37,0.0,2086.37,0.0,2086.37,2086.37,2086.37,2086.37,2016,32601,,6,,02
1 02.625.99.342.00 2017,4579.0,KIROL MAKINAK: KIROLDEGIA,15000.0,15000.0,0.0,14013.01,986.99,14013.01,14013.01,14013.01,14013.01,2017,34200,,6,,02
1 02.625.99.342.00 2016,5506.0,KIROL MAKINAK: KIROLDEGIA,0.0,20315.46,0.0,20315.46,0.0,17312.29,14068.28,14068.28,14068.28,2016,34200,,6,,02
1 02.626.01.920.20 2017,4580.0,INFORMAZIO-PROZESUETARAKO EKIPOAK,27000.0,27000.0,0.0,26326.34,673.66,26326.34,18779.99,18779.99,18779.99,2017,92020,,6,,02
