Partida,Barruko kodea,Deskribapena,Urtea,Hasierako aurr.,Onart. Oblig.
1 05.211.01.323.30 2017 (4604),4604,MANTEN.ERAIKINA:HAUR-ESKOLA,2017,4000.0,7264.64
1 05.211.01.326.01 2017 (4605),4605,MANTEN.ERAIKINA:MUSIKA ESKOLA,2017,2000.0,6954.59
1 05.211.01.326.03 2017 (4606),4606,MANT.ERAIKINA:H.I.I.,2017,1000.0,1103.83
1 05.211.01.333.00 2017 (4607),4607,MANTEN ERAIKINA:KULTUR ETXEA,2017,12000.0,8696.95
1 05.211.01.335.10 2017 (5194),5194,MANTENU OROKORRA.EUSKALTEGIA,2017,1000.0,2048.02
1 05.211.01.920.02 2017 (4609),4609,MANTENU OROKORRA.UDAL ERAIKINAK,2017,130000.0,66340.13
1 05.211.01.929.10 2017 (4610),4610,MANT.ERAIKINA:EPAITEGIA,2017,500.0,1033.4
1 05.212.01.133.00 2017 (4611),4611,MANT:SEMAFOROAK,2017,3000.0,6185.01
1 05.212.01.136.00 2017 (4612),4612,SUHILTZAILEAK.MANTENU OROKORRA,2017,400.0,0.0
1 05.212.01.153.40 2017 (4613),4613,MANT.MAKIN:PABILOIA,2017,12000.0,8509.13
1 05.212.01.323.10 2017 (4614),4614,MANT.MAKIN:IKASTETXEAK,2017,40000.0,23580.34
1 05.212.01.323.30 2017 (4615),4615,MANT.MAKIN:HAUR-ESKOLA,2017,7000.0,6774.83
1 05.212.01.326.01 2017 (4616),4616,MANT.MAKIN:MUSIKA ESKOLA,2017,4000.0,1982.86
1 05.212.01.326.03 2017 (4617),4617,MANT.MAKIN:H.I.I.,2017,3000.0,2852.84
1 05.212.01.333.00 2017 (4618),4618,MANT.MAKIN:KULTUR ETXEA,2017,8000.0,6865.25
1 05.212.01.335.10 2017 (5195),5195,MANTENUA MAKINARIA.EUSKALTEGIA,2017,1000.0,1392.75
1 05.212.01.414.00 2017 (4619),4619,MANT.MAKIN:INGURUN.HOBEKUNTZA,2017,5000.0,165.46
1 05.212.01.920.02 2017 (4621),4621,MANT.MAKIN:UDAL ERAIKINAK,2017,33000.0,26656.93
1 05.212.01.929.10 2017 (4622),4622,MANT.MAKIN:EPAITEGIA,2017,1500.0,1468.55
1 05.213.01.153.40 2017 (4623),4623,MANT.IBILG:OBRETAKO LANTALDEA,2017,9500.0,9769.95
1 05.213.01.161.00 2017 (4624),4624,MANT.IBILG:URAK,2017,3500.0,2869.07
1 05.213.01.165.00 2017 (4625),4625,MANT.IBILG:KALEKO ARGIKUNTZA,2017,4100.0,1669.06
1 05.213.01.323.10 2017 (4626),4626,MANT.IBILG:IKASTETXEAK,2017,700.0,63.36
1 05.213.01.414.00 2017 (4627),4627,MANT.IBILG:INGURUN.HOBEKUNTZA,2017,1932.0,3995.21
1 05.213.01.920.00 2017 (4628),4628,MANT.IBILG:ADMIN.OROKORRA,2017,800.0,293.99
1 05.214.01.920.00 2017 (4629),4629,MANT.BULEGO EKIPOA,2017,40000.0,44507.13
1 05.221.01.161.00 2017 (4631),4631,ENERG.ELEKT:URAK,2017,25000.0,24052.48
1 05.221.01.164.00 2017 (5570),5570,ELEKTRIZITATEA.HILERRIA,2017,0.0,191.42
1 05.221.01.165.00 2017 (4632),4632,ENERG.ELEKT:KALEKO ARGIKUNTZA,2017,272526.0,269449.02
1 05.221.01.241.01 2017 (5196),5196,ENERG.ELEKTR.IKASTAROAK-LANBIDE,2017,100.0,0.0
1 05.221.01.323.10 2017 (5197),5197,ENERG.ELEKTR.IKASTETXEAK,2017,100.0,48722.55
1 05.221.01.323.30 2017 (5198),5198,ENERG.ELEKTR.HAUR ESKOLA,2017,100.0,6515.79
1 05.221.01.324.10 2017 (5199),5199,ENERG.ELEKTR.HLP IKASTAROAK,2017,100.0,6052.33
1 05.221.01.326.01 2017 (5200),5200,ENERG.ELEKT:MUSIKA ESK,2017,1000.0,2613.9
1 05.221.01.326.03 2017 (5201),5201,ENERG.ELEKTR.HHI-EPA,2017,100.0,2618.69
1 05.221.01.333.00 2017 (5202),5202,ENERG.ELEKTR.KULTUR ETXEA,2017,100.0,14426.28
1 05.221.01.335.10 2017 (5203),5203,ENERG.ELEKT:EUSKALTEGIA,2017,1000.0,1516.79
1 05.221.01.342.00 2017 (5204),5204,ENERG.ELEKT:KIROLDEGIA,2017,1000.0,67663.14
1 05.221.01.342.01 2017 (5205),5205,ENERG.ELEKT:KANPO IGERILEKUAK,2017,1000.0,29658.73
1 05.221.01.342.09 2017 (5568),5568,ELEKTRIZITATEA.BESTE KIROL ERAIKUNTZAK,2017,0.0,578.6
1 05.221.01.920.02 2017 (4633),4633,ENERG.ELEKT:UDAL ERAIKINAK,2017,303430.0,70571.34
1 05.221.01.929.10 2017 (5206),5206,ENERG.ELEKTR.BAKE EPAITEGIA,2017,100.0,3663.6
1 05.221.02.160.00 2017 (4634),4634,SANEAMENTUA-ARAZKETA. AÑARBE,2017,522000.0,477204.72
1 05.221.02.161.00 2017 (4635),4635,UR HORNIDURA-AÑARBE,2017,418330.0,414561.51
1 05.221.03.241.01 2017 (5207),5207,GASA.IKASTAROAK-LANBIDE,2017,100.0,0.0
1 05.221.03.323.10 2017 (5208),5208,GASA.IKASTETXEAK,2017,100.0,38324.1
1 05.221.03.323.30 2017 (5209),5209,GASA.HAUR ESKOLA,2017,100.0,3945.44
1 05.221.03.324.10 2017 (5210),5210,GASA.HLP IKASTAROAK,2017,100.0,583.95
1 05.221.03.326.01 2017 (5211),5211,GASA.MUSIKA ESK,2017,1000.0,1157.58
1 05.221.03.326.03 2017 (5212),5212,GASA.HHI-EPA,2017,100.0,3384.59
1 05.221.03.333.00 2017 (5213),5213,GASA.KULTUR ETXEA,2017,100.0,6948.61
1 05.221.03.335.10 2017 (5214),5214,GASA.EUSKALTEGIA,2017,1000.0,1058.09
1 05.221.03.342.00 2017 (5215),5215,GASA.KIROLDEGIA,2017,1000.0,35131.65
1 05.221.03.342.01 2017 (5563),5563,GASA KANPO IGERILEKUAK,2017,1000.0,0.0
1 05.221.03.342.09 2017 (5569),5569,GASA.BESTE KIROL ERAIKUNTZAK,2017,0.0,292.96
1 05.221.03.920.02 2017 (4636),4636,GASA: UDAL ERAIKINAK,2017,175400.0,51046.35
1 05.221.03.929.10 2017 (5562),5562,GASA BAKE EPAITEGIA,2017,100.0,0.0
1 05.221.04.153.40 2017 (4637),4637,ERREGAIA:OBRETAKO LANTALDEA,2017,9500.0,7072.09
1 05.221.04.161.00 2017 (4638),4638,ERREGAIA:URAK,2017,3000.0,1240.55
1 05.221.04.165.00 2017 (4639),4639,ERREGAIA:KALEKO ARGIKUNTZA,2017,5000.0,2999.11
1 05.221.04.323.10 2017 (4640),4640,ERREGAIA:IKASTETXEAK,2017,900.0,920.66
1 05.221.04.342.00 2017 (5218),5218,BIOMASA HORNIDURA,2017,30000.0,8015.04
1 05.221.04.414.00 2017 (4641),4641,ERREGAIA:INGURUN.HOBEKUNTZA,2017,1230.0,818.62
1 05.221.04.920.00 2017 (4642),4642,ERREGAIA:ADMINIST.OROKORRA,2017,800.0,480.26
1 05.221.09.241.01 2017 (5219),5219,GARBIKETA.PRODUKT.IKASTAROAK-LANBIDE,2017,100.0,0.0
1 05.221.09.323.10 2017 (5220),5220,GARBIKETA.PRODUKT.IKASTETXEAK,2017,100.0,5024.71
1 05.221.09.323.30 2017 (5221),5221,GARBIKETA.PRODUKT.HAUR ESKOLA,2017,100.0,200.44
1 05.221.09.324.10 2017 (5222),5222,GARBIKETA.PRODUKT.HLP IKASTAROAK,2017,100.0,76.47
1 05.221.09.326.01 2017 (5223),5223,GARB PRODUKTUAK.MUSIKA ESK,2017,100.0,484.19
1 05.221.09.326.03 2017 (5224),5224,GARBIKETA.PRODUKT.HHI-EPA,2017,100.0,260.47
1 05.221.09.333.00 2017 (5225),5225,GARBIKETA.PRODUKT.KULTUR ETXEA,2017,100.0,1033.05
1 05.221.09.335.10 2017 (5226),5226,GARBIKETA PRODUKTUAK.EUSKALTEGIA,2017,100.0,218.23
1 05.221.09.342.00 2017 (5227),5227,GARB PRODUKTUAK.KIROLDEGIA,2017,100.0,2681.28
1 05.221.09.342.01 2017 (5228),5228,GARB PRODUKTUAK.KANPO IGERILEKUAK,2017,100.0,0.0
1 05.221.09.920.02 2017 (4643),4643,GARBIK.PROD.:UDAL ERAIKINAK,2017,14000.0,3668.57
1 05.221.11.136.00 2017 (4644),4644,TRESNAK ETA ERREM:SUHILTZAILEAK,2017,500.0,975.48
1 05.221.11.153.40 2017 (4645),4645,ERREMINTAK:OBRETAKO LANTALDEA,2017,4000.0,3726.16
1 05.221.11.161.00 2017 (4646),4646,TRESNAK ERREM:URAK,2017,2000.0,1765.18
1 05.221.11.164.00 2017 (4647),4647,ERREMINTAK:HILERRIA,2017,400.0,0.0
1 05.221.11.165.00 2017 (4648),4648,TRESNAK:KALEKO ARGIKUNTZA,2017,4000.0,1486.87
1 05.221.99.161.00 2017 (4649),4649,B.HORNIDURAK:URAK,2017,500.0,456.11
1 05.226.01.153.40 2017 (4650),4650,KANONAK:ZERBITZU PUBLIKOAK,2017,1200.0,1070.9
1 05.226.01.160.00 2017 (4651),4651,SANEAMENDUKO KANONA,2017,32000.0,30578.07
1 05.226.06.414.00 2017 (4652),4652,ZUHAITZ EGUNA,2017,3000.0,3325.0
1 05.226.99.135.00 2017 (4653),4653,MATERIALA.BABES ZIBILA,2017,4000.0,3773.42
1 05.226.99.153.40 2017 (4654),4654,H.GASTU:ZERBITZU PUBLIKOAK,2017,3000.0,1694.41
1 05.226.99.161.00 2017 (4655),4655,KANONAK.BESTE.URAK,2017,5000.0,6882.17
1 05.226.99.162.10 2017 (4656),4656,MATERIALA.HONDAKINEN KUDEAKETA,2017,60000.0,56666.19
1 05.226.99.241.00 2017 (4657),4657,MANTENUA.MATERIALA.TRANSPACAR,2017,2000.0,0.0
1 05.226.99.333.00 2017 (4658),4658,H.GASTU:KULTUR ETXEA,2017,750.0,661.98
1 05.226.99.929.10 2017 (4659),4659,H.GASTU:EPAITEGIA,2017,400.0,300.0
1 05.227.01.163.00 2017 (4660),4660,KALE GARBIKETA KONTRATUA,2017,1080000.0,1129564.21
1 05.227.01.241.01 2017 (5229),5229,GARBIKETA.IKASTAROAK.LANBIDE,2017,100.0,0.0
1 05.227.01.323.10 2017 (5230),5230,GARBIKETA.IKASTETXEAK,2017,100.0,454463.19
1 05.227.01.323.30 2017 (5231),5231,GARBIKETA.HAUR ESKOLA,2017,100.0,90612.84
1 05.227.01.324.10 2017 (5232),5232,GARBIKETA.HLP IKASTAROAK,2017,100.0,10908.48
1 05.227.01.326.01 2017 (5233),5233,GARBIKETA.MUSIKA ESK,2017,100.0,6363.24
1 05.227.01.326.03 2017 (5234),5234,GARBIKETA.HHI-EPA,2017,100.0,16767.72
1 05.227.01.333.00 2017 (5235),5235,GARBIKETA.KULTUR ETXEA,2017,100.0,146960.05
1 05.227.01.335.10 2017 (5236),5236,GARBIKETA.EUSKALTEGIA,2017,1000.0,13576.31
1 05.227.01.342.00 2017 (5237),5237,GARBIKETA.KIROLDEGIA,2017,1000.0,251874.75
1 05.227.01.342.01 2017 (5238),5238,GARBIKETA.KANPO IGERILEKUAK,2017,1000.0,23336.57
1 05.227.01.920.02 2017 (4661),4661,GARBITZEKO KONT:UDAL ERAIKINAK,2017,1217300.0,157141.96
1 05.227.95.162.20 2017 (4888),4888,ETXEKO HONDAKINAK.KUDEAKETA,2017,448000.0,442625.27
1 05.227.96.162.10 2017 (4889),4889,ATEZ ATE BULEGO ZERBITZUA,2017,57000.0,57277.65
1 05.227.97.134.00 2017 (4662),4662,KONTRATUA:IGOGAILU.MANTEN.,2017,21500.0,18085.89
1 05.227.98.133.00 2017 (4663),4663,KONTRAT:KASKORA SARTZEKO,2017,18000.0,40499.01
1 05.227.98.153.40 2017 (4664),4664,KONTRAT.KARTOGRAFA-GIS ZERBITZUA.,2017,20000.0,21175.0
1 05.227.98.162.10 2017 (4665),4665,HONDAKINEN BILKETA.,2017,1190000.0,1370459.94
1 05.227.98.311.01 2017 (4890),4890,KOMUNAK-JAIAK,2017,18000.0,16028.13
1 05.227.99.133.00 2017 (4666),4666,KONTRATUA:SEMAFOROEN MANTEN.,2017,9500.0,7868.25
1 05.227.99.171.00 2017 (4667),4667,KONTRATUA:PARKEAK-LORATEGIAK,2017,450000.0,460168.81
1 05.227.99.311.00 2017 (4668),4668,KONTRATUA:ARRATOI-GARBIKETA,2017,11000.0,8834.9
1 05.227.99.311.01 2017 (4669),4669,KONTRATUA:KOMUNEN GARBIKETA,2017,27000.0,27321.25
1 05.421.01.162.20 2017 (4670),4670,EKARPENA:SAN MARCOS,2017,260000.0,238676.6
1 05.422.01.441.10 2017 (4672),4672,EKARPENA. GIPUZKOAKO GARRAIO AGENTZIA.,2017,6000.0,3150.0
1 05.422.02.414.00 2017 (4673),4673,EKARPENA:BEHEMENDI,2017,30000.0,25188.82
1 05.471.01.441.10 2017 (4674),4674,DIRULAG.HERNANIKO HIRIBUSA,2017,77896.0,77896.0
1 05.601.01.134.00 2017 (4676),4676,IRISGARRITASUN PLANA,2017,60000.0,8308.3
1 05.601.01.153.20 2017 (4675),4675,KALEEN ASFALTADOA,2017,85000.0,25379.75
1 05.601.01.153.30 2017 (4677),4677,URBANIZAZIOA.AISIALDI GUNEAK,2017,37000.0,6260.43
1 05.601.01.153.70 2017 (4891),4891,LANDA BIDEAK. INBERTSIOA,2017,30000.0,7449.59
1 05.601.02.153.20 2017 (5542),5542,OINEZKO PASOAK,2017,0.0,0.0
1 05.609.01.171.00 2017 (5239),5239,LOREZAINTZA INBERTSIOAK,2017,45000.0,7527.67
1 05.609.01.334.00 2017 (5240),5240,ATSEGINDEGI.ITXITURA.,2017,25000.0,4840.0
1 05.609.02.153.30 2017 (5241),5241,HAUR PARKE BERRIAK,2017,26500.0,0.0
1 05.609.03.153.20 2017 (5242),5242,KALE ALTZARIAK,2017,45000.0,10733.91
1 05.609.99.153.30 2017 (5555),5555,LIZEAGAKO PARTE-HARTZE PROZESUA,2017,0.0,60630.05
1 05.622.01.323.10 2017 (4892),4892,IKASTETXEAK-INBERTSIOAK,2017,153000.0,134171.83
1 05.622.01.333.00 2017 (5243),5243,ARETO NAGUSIA-BITERI-INBERTSIOA,2017,45000.0,10139.8
1 05.622.01.920.02 2017 (4681),4681,UDAL ERAIKINAK.INBERTSIOAK.,2017,73000.0,6020.78
1 05.622.02.333.00 2017 (5244),5244,BITERI-BILERA GELAK PRESTATU,2017,22200.0,12363.2
1 05.622.02.920.02 2017 (5543),5543,SANDIUSTERRI ERAIKINA,2017,0.0,0.0
1 05.623.01.160.00 2017 (5245),5245,SANEAMENDUA-HOBEKUNTZAK,2017,45350.0,0.0
1 05.623.01.162.10 2017 (5551),5551,MAKINARIA-BARREDORA,2017,0.0,0.0
1 05.623.01.164.00 2017 (5246),5246,HILERRIA INBERTSIOAK,2017,31000.0,0.0
1 05.623.02.161.00 2017 (4683),4683,INSTALAZIOAK: UR HORNIDURA,2017,180000.0,38109.13
1 05.623.02.165.00 2017 (4684),4684,INSTALAZIOAK: KALEKO ARGIKUNTZA,2017,75000.0,5653.04
1 05.624.01.153.40 2017 (5546),5546,ZERBITZUETAKO IBILGAILUA,2017,0.0,0.0
1 05.624.02.153.40 2017 (5545),5545,ZERBITZUETAKO KAMIOIA-GRUA,2017,0.0,0.0
1 05.625.99.162.10 2017 (4688),4688,AUZOKONPOSTA,2017,52000.0,34399.53
1 09.226.99.135.00 2017 (5247),5247,HERABAKI-11-SUTEEN PREBENTZIOA,2017,9400.0,0.0
1 09.226.99.231.03 2017 (5248),5248,HERABAKI-6-HAURRENTZAT PARKEA,2017,5000.0,0.0
1 09.226.99.332.10 2017 (5576),5576,HERABAKI-6-IPUIN KONTAKETA,2017,0.0,302.5
1 09.227.98.231.03 2017 (5249),5249,HERABAKI-5-KULTUR AISIALDI EKINTZAK,2017,25000.0,0.0
1 09.227.98.311.01 2017 (5250),5250,HERABAKI-2-KOMUNA PLAZA BERRI,2017,5500.0,4017.2
1 09.227.99.231.03 2017 (5251),5251,HERABAKI-27-KIROL IKASTAROAK,2017,9000.0,0.0
1 09.227.99.323.00 2017 (5252),5252,HERABAKI-31-IKASLE ETORRIBERRIAK,2017,15000.0,13868.51
1 09.601.01.151.10 2017 (5572),5572,HERABAKI-4-ETXEBERRI 7 MALDA,2017,0.0,0.0
1 09.609.01.134.00 2017 (5253),5253,HERABAKI-24-SAGASTIALDE LAIZTIAGA SARBID,2017,15000.0,0.0
1 09.609.01.153.30 2017 (5254),5254,HERABAKI-28-LEOKA LABADEROA,2017,9000.0,0.0
1 09.609.01.342.02 2017 (5255),5255,HERABAKI-34-ZUBIPE LANAK,2017,25000.0,0.0
1 09.609.02.153.30 2017 (4903),4903,HERABAKI-7-HAUR PARKEAK,2017,10000.0,0.0
1 09.609.03.153.30 2017 (5256),5256,HERABAKI-21-MARKESINA ZIKUÑAGA,2017,10000.0,0.0
1 09.609.03.341.00 2017 (5257),5257,HERABAKI-26-KIROL MAKINAK PARKEAN,2017,22000.0,0.0
1 09.609.04.153.30 2017 (5258),5258,HERABAKI-3-PARKEAK,2017,100000.0,0.0
1 09.609.04.172.20 2017 (5259),5259,HERABAKI-9-ZUHAITZ LANDAKETAK,2017,15000.0,14868.83
1 09.609.98.153.30 2017 (5577),5577,HERABAKI-12-KARABEL PARKEA,2017,0.0,0.0
1 09.609.99.153.30 2017 (5573),5573,HERABAKI-27-SORGINTXULO PLAZA,2017,0.0,0.0
1 09.609.99.161.00 2017 (5260),5260,HERABAKI-13-ITURRIAK,2017,25000.0,8078.58
1 09.609.99.171.00 2017 (5261),5261,HERABAKI-19-LANDAKETAK HONDAKINAK,2017,9000.0,0.0
1 09.622.01.323.10 2017 (5575),5575,HERABAKI-32-ZIKUÑAGA IKASTETXEA,2017,0.0,0.0
1 09.623.02.165.00 2017 (5262),5262,HERABAKI-8-SMART HERRIA,2017,100000.0,52433.67
1 09.623.02.342.02 2017 (5263),5263,HERABAKI-33-ZUBIPE-BERDEGUNEA,2017,50000.0,49921.94
1 09.623.98.165.00 2017 (5264),5264,HERABAKI-10-PROGRAMADOREA,2017,3000.0,0.0
1 09.623.99.165.00 2017 (5265),5265,HERABAKI-12-LED ARGIAK,2017,40000.0,71844.11
1 09.625.01.153.30 2017 (5578),5578,HERABAKI-11-KARABEL PINGPONG,2017,0.0,0.0
1 09.625.01.342.00 2017 (5574),5574,HERABAKI-15-KIROLDEGIA-TAKILAK,2017,0.0,0.0
