Partida,Barruko ,Deskribapena,B. betiko aurrek.,Has.ko aurrek.,Atxikipenak,Baimendua,Erabilgarria,Xedatua,Obligazioa,ME,Ordainketa,Urtea,Funtzionala,Dirección,Kapitulua,Sección,Organikoa
1 02.601.02.151.10 2018,5974.0,URBIETA KALEA PEATONALIZAZIOA,100000.0,0.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,2018,15110,,6,,02
1 02.601.02.151.10 2017,5973.0,A-15-AKARREGI BIRIBILGUNEA LOTURA,52431.75,0.0,0.0,41021.66,11410.09,41021.66,41021.66,41021.66,41021.66,2017,15110,,6,,02
1 02.601.02.151.10 2016,5972.0,LANDARE POLIGONO BIDEA,406768.62,0.0,0.0,396768.62,10000.0,0.0,0.0,0.0,0.0,2016,15110,,6,,02
1 02.601.02.151.10 2015,5971.0,URBANIZAZIO EJEKUZIO DIFERITUAK-2015,48253.0,0.0,0.0,48253.0,0.0,7525.57,7525.57,7525.57,7525.57,2015,15110,,6,,02
1 02.601.02.151.20 2019,5897.0,GALARRETA-06-JARDUKETA,1577699.0,1577699.0,0.0,0.0,1577699.0,0.0,0.0,0.0,0.0,2019,15120,,6,,02
1 02.601.03.151.10 2019,6071.0,LIZEAGA-MAGDALENA-URBANIZAZIOA,300000.0,0.0,0.0,300000.0,0.0,0.0,0.0,0.0,0.0,2019,15110,,6,,02
1 02.601.03.151.10 2018,6021.0,URBANIZAZIOA.PORTU-ELIZATXO,231221.3,0.0,0.0,188128.13,43093.17,50475.83,50475.83,50475.83,50475.83,2018,15110,,6,,02
1 02.601.04.151.10 2019,5813.0,KARABEL APARKALEKUA,60000.0,60000.0,0.0,0.0,60000.0,0.0,0.0,0.0,0.0,2019,15110,,6,,02
1 02.601.04.151.10 2018,6022.0,BESTE URBANIZAZIOAK. LATSUNBE 13-20,20000.0,0.0,0.0,20000.0,0.0,0.0,0.0,0.0,0.0,2018,15110,,6,,02
1 02.601.05.151.10 2019,5898.0,URUMEA-ELKANO ERAIKINA,40000.0,40000.0,0.0,0.0,40000.0,0.0,0.0,0.0,0.0,2019,15110,,6,,02
1 02.601.06.151.10 2019,6072.0,FLORIDA-SANEAMENTUA,40000.0,0.0,0.0,0.0,40000.0,0.0,0.0,0.0,0.0,2019,15110,,6,,02
1 02.601.11.151.10 2018,5975.0,ETXEBERRI URBANIZAZIOA-II.2 FASEA,707194.0,0.0,0.0,700134.69,7059.31,700134.69,688487.23,688487.23,688487.23,2018,15110,,6,,02
1 02.601.14.151.10 2017,5977.0,URBIETA KALEA PEATONALIZAZIOA,20000.0,0.0,0.0,8954.0,11046.0,8954.0,3025.0,3025.0,3025.0,2017,15110,,6,,02
1 02.601.15.151.10 2018,5978.0,LAIZTIAGA ARRAPALA,144712.0,0.0,0.0,119424.0,25288.0,119424.0,20597.33,20597.33,20597.33,2018,15110,,6,,02
1 02.601.16.151.10 2018,5979.0,SANEAMENDU TANKEA-Akarregi,132000.0,0.0,0.0,132000.0,0.0,0.0,0.0,0.0,0.0,2018,15110,,6,,02
1 02.609.01.133.00 2018,5980.0,TRAFIKO-APARKALEK SISTEMA,30000.0,0.0,0.0,0.0,30000.0,0.0,0.0,0.0,0.0,2018,13300,,6,,02
1 02.609.01.334.00 2018,5981.0,ATSEGINDEGIKO ITXITURA,495925.0,0.0,0.0,489164.87,6760.13,489164.87,121375.55,121375.55,121375.55,2018,33400,,6,,02
1 02.609.02.151.10 2015,6025.0,HAUR PARKEA ESTALI-ANTZIOLABERRI,329951.72,0.0,0.0,305890.6,24061.12,305890.6,305890.6,305890.6,305890.6,2015,15110,,6,,02
1 02.609.03.341.00 2018,5982.0,PANEL INFORMATIBOAK,4967.05,0.0,0.0,4967.05,0.0,4967.05,4967.05,4967.05,4967.05,2018,34100,,6,,02
1 02.622.01.151.10 2018,5984.0,UDAL ETXEBIZITZAK-ANTZIOLA,40000.0,0.0,0.0,0.0,40000.0,0.0,0.0,0.0,0.0,2018,15110,,6,,02
1 02.622.01.151.10 2017,5983.0,ITURMENDI ETXEBIZITZA DOTAZIONALAK,301012.0,0.0,0.0,280197.81,20814.19,235421.98,16903.64,16903.64,16903.64,2017,15110,,6,,02
1 02.622.01.333.00 2018,5985.0,BITERI KULTUR ETXEA-OBRAK,96693.48,0.0,0.0,96693.48,0.0,0.0,0.0,0.0,0.0,2018,33300,,6,,02
1 02.622.01.342.00 2016,5986.0,KIROLDEGIA-IGERILEKUAK-FASE II,12351.84,0.0,0.0,12351.84,0.0,12351.84,12351.84,12351.84,12351.84,2016,34200,,6,,02
1 02.622.01.432.00 2017,5987.0,PATAGONIA ERAIKINA,55160.0,0.0,0.0,0.0,55160.0,0.0,0.0,0.0,0.0,2017,43200,,6,,02
1 02.622.02.172.20 2018,5988.0,KONPOST PLANTA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,17220,,6,,02
1 02.622.02.231.00 2017,5989.0,EMAKUMEEN ETXEA EGOKITZEA,879635.7,0.0,0.0,876453.4,3182.3,873047.22,254740.29,254740.29,254740.29,2017,23100,,6,,02
1 02.622.02.334.00 2018,5990.0,SANDIUSTERRI BERRITZEA-DANTZA-MUSIKA,500000.0,0.0,0.0,500000.0,0.0,42785.6,4065.6,4065.6,4065.6,2018,33400,,6,,02
1 02.622.02.933.00 2018,5991.0,LOKAL EROSKETA,150000.0,0.0,0.0,150000.0,0.0,0.0,0.0,0.0,0.0,2018,93300,,6,,02
1 02.622.03.334.00 2018,5992.0,MILAGROSA ERAIKINA BERRITU,70000.0,0.0,0.0,70000.0,0.0,16338.97,0.0,0.0,0.0,2018,33400,,6,,02
1 02.622.04.334.00 2018,5993.0,AVE MARIA ERAIKINA,800000.0,0.0,0.0,800000.0,0.0,16480.1,16480.1,16480.1,16480.1,2018,33400,,6,,02
1 02.623.01.162.10 2019,5905.0,KAMIOIA-ORGANIKOA,100000.0,100000.0,0.0,125000.0,-25000.0,0.0,0.0,0.0,0.0,2019,16210,,6,,02
1 02.623.01.162.10 2017,6031.0,MAKINARIA-BARREDORA,148262.0,0.0,0.0,148262.0,0.0,0.0,0.0,0.0,0.0,2017,16210,,6,,02
1 02.623.01.342.00 2017,5994.0,HAIZE SISTEMA.KIROLDEGIA,254963.0,0.0,0.0,254238.06,724.94,254238.06,0.0,0.0,0.0,2017,34200,,6,,02
1 02.623.02.133.00 2019,5611.0,TRAFIKO KAMERAK-ZIRKULAZIOA,15000.0,15000.0,0.0,8243.0,6757.0,8243.0,8243.0,8243.0,8243.0,2019,13300,,6,,02
1 02.623.02.172.40 2019,5899.0,ENERGIA PLANA INBERTSIOAK,75000.0,75000.0,0.0,15889.51,59110.49,15889.51,0.0,0.0,0.0,2019,17240,,6,,02
1 02.623.02.342.02 2019,6076.0,UR HARTUNEA-ZUBIPE,14325.0,0.0,0.0,0.0,14325.0,0.0,0.0,0.0,0.0,2019,34202,,6,,02
1 02.624.01.132.00 2019,5630.0,MOTO/BIZIKL ELEKTRIKOAK..UDALTZAINGOA,15000.0,15000.0,0.0,15000.0,0.0,0.0,0.0,0.0,0.0,2019,13200,,6,,02
1 02.624.01.132.00 2018,5995.0,IBILGAILUA.UDALTZAINGOA,70000.0,0.0,0.0,60815.0,9185.0,60815.0,60815.0,60815.0,60815.0,2018,13200,,6,,02
1 02.624.01.414.00 2019,6080.0,LANDAZAINA.IBILGAILUA,25000.0,0.0,0.0,25488.65,-488.65,25488.65,22959.75,22959.75,22959.75,2019,41400,,6,,02
1 02.624.01.920.00 2019,6073.0,IBILGAILUA-JAKINARAZLEAK,35000.0,0.0,0.0,33128.58,1871.42,33128.58,33128.58,33128.58,33128.58,2019,92000,,6,,02
1 02.625.01.231.00 2019,6074.0,ALTZARIAK-EMAKUMEAREN ETXEA,160000.0,0.0,0.0,160000.0,0.0,0.0,0.0,0.0,0.0,2019,23100,,6,,02
1 02.625.01.332.10 2019,5900.0,LIBURUAK KALEAN ALTZARIAK,30000.0,30000.0,0.0,30000.0,0.0,4210.8,4210.8,4210.8,4210.8,2019,33210,,6,,02
1 02.625.01.342.00 2018,5996.0,GELA HUTSAK-KIROLDEGIA,5661.61,0.0,0.0,5203.08,458.53,5203.08,5203.08,5203.08,5203.08,2018,34200,,6,,02
1 02.625.01.920.00 2019,4887.0,BULEGO ALTZARIAK.,18000.0,6000.0,0.0,17859.27,140.73,17859.27,17859.27,17859.27,17859.27,2019,92000,,6,,02
1 02.626.01.333.00 2019,5627.0,BITERI KULTUR ETXEA-OBRAK,200000.0,200000.0,0.0,204051.38,-4051.38,11658.08,0.0,0.0,0.0,2019,33300,,6,,02
1 02.626.01.920.20 2019,4580.0,INFORMAZIO-PROZESUETARAKO EKIPOAK,25000.0,25000.0,0.0,29410.67,-4410.67,29410.67,28734.67,28734.67,28734.67,2019,92020,,6,,02
1 02.626.01.920.20 2018,5997.0,INFORMAZIO-PROZESUETARAKO EKIPOAK,8592.27,0.0,0.0,8592.27,0.0,8592.27,0.0,0.0,0.0,2018,92020,,6,,02
1 02.628.01.332.10 2019,4581.0,FUNTS BIBLIOGRAFIKOAK,44000.0,44000.0,0.0,40218.45,3781.55,40218.45,40218.45,40218.45,40218.45,2019,33210,,6,,02
1 02.629.01.132.00 2018,5998.0,IRRATIA UDALTZAINGOA,9501.41,0.0,0.0,1258.4,8243.01,1258.4,1258.4,1258.4,1258.4,2018,13200,,6,,02
1 02.629.01.342.00 2019,5901.0,INBERTSIOAK KIROLDEGIA,142500.0,87500.0,0.0,149656.69,-7156.69,56156.69,44373.71,44373.71,44373.71,2019,34200,,6,,02
1 02.629.01.342.01 2019,5902.0,INBERTSIOAK-JOLAS IGERILEKUAK,26500.0,26500.0,0.0,19148.59,7351.41,19148.59,19148.59,19148.59,19148.59,2019,34201,,6,,02
1 02.643.01.151.10 2019,5631.0,PLANEAMENDUA-DOKUMENTU TEKNIKOAK,150000.0,150000.0,0.0,0.0,150000.0,0.0,0.0,0.0,0.0,2019,15110,,6,,02
1 02.643.01.151.10 2018,6000.0,AZTERLANA-GENEROA-PLANEAMENDUA,50000.0,0.0,0.0,50000.0,0.0,0.0,0.0,0.0,0.0,2018,15110,,6,,02
1 02.643.01.151.10 2017,5999.0,PROIEKTU TEKNIKOAK.HIRIGINTZA,93926.25,0.0,0.0,73598.25,20328.0,73598.25,21326.25,21326.25,21326.25,2017,15110,,6,,02
1 02.643.02.151.10 2018,6001.0,PROIEKTUA-ZERBITZUEN PABILOIA,63600.0,0.0,0.0,0.0,63600.0,0.0,0.0,0.0,0.0,2018,15110,,6,,02
1 02.644.01.920.20 2018,6002.0,APLIKAZIO INFORMATIKOAK,21552.92,0.0,0.0,12608.2,8944.72,12608.2,12608.2,12608.2,12608.2,2018,92020,,6,,02
1 02.644.02.920.20 2018,6003.0,PANEL INFORMATIBOAK,50000.0,0.0,0.0,50000.0,0.0,0.0,0.0,0.0,0.0,2018,92020,,6,,02
1 02.823.01.931.00 2019,4588.0,PERTSONALARENTZAKO AURRERAKINAK,10000.0,10000.0,0.0,0.0,10000.0,0.0,0.0,0.0,0.0,2019,93100,,8,,02
1 02.933.01.011.00 2019,4589.0,MAILEGUEN AMORTIZAZIOA,365000.0,365000.0,0.0,363833.35,1166.65,363833.35,363833.35,363833.35,363833.35,2019,01100,,9,,02
1 05.200.02.133.00 2019,4591.0,ADIF-TERRENUEN ALOKAIRUA,1050.0,1050.0,0.0,1033.38,16.62,1033.38,1033.38,1033.38,1033.38,2019,13300,,2,,05
1 05.210.01.153.20 2019,4592.0,KALEAK.BIDEAK.MANTENUA.,175000.0,175000.0,0.0,102469.89,72530.11,102469.89,96694.86,96694.86,96694.86,2019,15320,,2,,05
1 05.210.01.153.20 2018,6004.0,KALEAK.BIDEAK.MANTENUA.,59910.26,0.0,0.0,49855.36,10054.9,49855.36,49855.36,49855.36,49855.36,2018,15320,,2,,05
1 05.210.01.153.70 2019,4593.0,LANDA BIDEA. MANTENUA,15000.0,15000.0,0.0,12369.92,2630.08,12369.92,12019.02,12019.02,12019.02,2019,15370,,2,,05
1 05.210.01.153.70 2018,6005.0,LANDA BIDEA. MANTENUA,4899.9,0.0,0.0,4899.9,0.0,4899.9,0.0,0.0,0.0,2018,15370,,2,,05
1 05.210.01.160.00 2019,4594.0,SANEAMENDU-ARAZKETA.MANTENUA,60000.0,60000.0,0.0,43227.12,16772.88,43227.12,29228.52,29228.52,29228.52,2019,16000,,2,,05
1 05.210.01.160.00 2018,6006.0,SANEAMENDU-ARAZKETA.MANTENUA,26351.03,0.0,0.0,24659.17,1691.86,24659.17,24659.17,24659.17,24659.17,2018,16000,,2,,05
1 05.210.01.161.00 2019,4595.0,UR SAREA.MANTENUA,100000.0,100000.0,0.0,50368.58,49631.42,50368.58,40221.06,40221.06,40221.06,2019,16100,,2,,05
1 05.210.01.161.00 2018,6007.0,UR SAREA.MANTENUA,20760.18,0.0,0.0,8107.47,12652.71,8107.47,8107.47,8107.47,8107.47,2018,16100,,2,,05
1 05.210.01.165.00 2019,4596.0,KALEKO ARGIKUNTZA SAREA.MANTENUA,80000.0,80000.0,0.0,54358.86,25641.14,54358.86,49328.28,49328.28,49328.28,2019,16500,,2,,05
1 05.210.01.171.00 2019,4597.0,BESTE LANAK:PARKEAK ETA LORATEGIAK,35000.0,35000.0,0.0,15550.67,19449.33,15550.67,15550.67,15550.67,15550.67,2019,17100,,2,,05
1 05.210.01.171.00 2018,6008.0,BESTE LANAK:PARKEAK ETA LORATEGIAK,2489.62,0.0,0.0,1682.55,807.07,1682.55,1682.55,1682.55,1682.55,2018,17100,,2,,05
1 05.211.01.132.00 2019,4599.0,UDALTZAINGOA.ERAIKINA.MENTENU OROKORRA,1500.0,1500.0,0.0,152.84,1347.16,152.84,152.84,152.84,152.84,2019,13200,,2,,05
1 05.211.01.153.40 2019,4600.0,ZERBITZUETAKO PABILOIA.MANTENUA,6000.0,6000.0,0.0,3935.84,2064.16,3935.84,3935.84,3935.84,3935.84,2019,15340,,2,,05
1 05.211.01.164.00 2019,4601.0,HILERRIA.MANTENU OROKORRA,9000.0,9000.0,0.0,11836.71,-2836.71,11836.71,11836.71,11836.71,11836.71,2019,16400,,2,,05
1 05.211.01.241.00 2019,5632.0,MANTENUA. GABRIEL ZELAIA,3000.0,3000.0,0.0,1298.34,1701.66,1298.34,1298.34,1298.34,1298.34,2019,24100,,2,,05
1 05.211.01.311.01 2019,4602.0,KOMUNAK.MANTENU OROKORRA,2000.0,2000.0,0.0,1144.46,855.54,1144.46,1144.46,1144.46,1144.46,2019,31101,,2,,05
1 05.211.01.323.10 2019,4603.0,IKASTETXEAK-MANTENUA,50000.0,50000.0,0.0,23955.39,26044.61,23955.39,23955.39,23955.39,23955.39,2019,32310,,2,,05
1 05.211.01.323.10 2018,6011.0,IKASTETXEAK-MANTENUA,8874.11,0.0,0.0,8874.11,0.0,8874.11,3792.11,3792.11,3792.11,2018,32310,,2,,05
1 05.211.01.323.10 2017,6010.0,IKASTETXEAK-MANTENUA,2178.0,0.0,0.0,2178.0,0.0,2178.0,0.0,0.0,0.0,2017,32310,,2,,05
1 05.211.01.323.30 2019,4604.0,MANTEN.ERAIKINA:HAUR-ESKOLA,4000.0,4000.0,0.0,4636.47,-636.47,4636.47,4636.47,4636.47,4636.47,2019,32330,,2,,05
1 05.211.01.326.01 2019,4605.0,MANTEN.ERAIKINA:MUSIKA ESKOLA,2000.0,2000.0,0.0,684.37,1315.63,684.37,684.37,684.37,684.37,2019,32601,,2,,05
1 05.211.01.326.03 2019,4606.0,MANT.ERAIKINA:H.I.I.,1000.0,1000.0,0.0,399.39,600.61,399.39,399.39,399.39,399.39,2019,32603,,2,,05
1 05.211.01.335.10 2019,5194.0,MANTENU OROKORRA.EUSKALTEGIA,1000.0,1000.0,0.0,1639.6,-639.6,1639.6,1639.6,1639.6,1639.6,2019,33510,,2,,05
1 05.211.01.920.02 2019,4609.0,MANTENU OROKORRA.UDAL ERAIKINAK,130000.0,130000.0,0.0,114838.59,15161.41,114838.59,101455.99,101455.99,101455.99,2019,92002,,2,,05
1 05.211.01.920.02 2018,6012.0,MANTENU OROKORRA.UDAL ERAIKINAK,3472.7,0.0,0.0,3394.05,78.65,3394.05,3394.05,3394.05,3394.05,2018,92002,,2,,05
1 05.211.01.929.10 2019,4610.0,MANT.ERAIKINA:EPAITEGIA,1000.0,1000.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,2019,92910,,2,,05
1 05.212.01.133.00 2019,4611.0,MANT:SEMAFOROAK,3000.0,3000.0,0.0,3474.2,-474.2,3474.2,2929.7,2929.7,2929.7,2019,13300,,2,,05
1 05.212.01.153.40 2019,4613.0,MANT.MAKIN:PABILOIA,3000.0,3000.0,0.0,3479.07,-479.07,3479.07,3479.07,3479.07,3479.07,2019,15340,,2,,05
1 05.212.01.241.00 2019,5633.0,MAKINARIA. GABRIEL ZELAIA,1000.0,1000.0,0.0,1550.66,-550.66,1550.66,1550.66,1550.66,1550.66,2019,24100,,2,,05
1 05.212.01.323.10 2019,4614.0,MANT.MAKIN:IKASTETXEAK,25000.0,25000.0,0.0,21226.95,3773.05,21226.95,21226.95,21226.95,21226.95,2019,32310,,2,,05
1 05.212.01.323.10 2018,6013.0,MANT.MAKIN:IKASTETXEAK,3141.16,0.0,0.0,0.0,3141.16,0.0,0.0,0.0,0.0,2018,32310,,2,,05
1 05.212.01.323.30 2019,4615.0,MANT.MAKIN:HAUR-ESKOLA,5000.0,5000.0,0.0,3997.21,1002.79,3997.21,3997.21,3997.21,3997.21,2019,32330,,2,,05
1 05.212.01.326.01 2019,4616.0,MANT.MAKIN:MUSIKA ESKOLA,3000.0,3000.0,0.0,1512.08,1487.92,1512.08,1512.08,1512.08,1512.08,2019,32601,,2,,05
1 05.212.01.326.03 2019,4617.0,MANT.MAKIN:H.I.I.,2000.0,2000.0,0.0,2402.75,-402.75,2402.75,2402.75,2402.75,2402.75,2019,32603,,2,,05
1 05.212.01.333.00 2019,4618.0,MANT.MAKIN:KULTUR ETXEA,8000.0,8000.0,0.0,9306.13,-1306.13,9306.13,9306.13,9306.13,9306.13,2019,33300,,2,,05
1 05.212.01.335.10 2019,5195.0,MANTENUA MAKINARIA.EUSKALTEGIA,1500.0,1500.0,0.0,1872.56,-372.56,1872.56,1872.56,1872.56,1872.56,2019,33510,,2,,05
1 05.212.01.920.02 2019,4621.0,MANT.MAKIN:UDAL ERAIKINAK,25000.0,25000.0,0.0,32957.96,-7957.96,32957.96,32957.96,32957.96,32957.96,2019,92002,,2,,05
1 05.212.01.929.10 2019,4622.0,MANT.MAKIN:EPAITEGIA,1500.0,1500.0,0.0,1160.18,339.82,1160.18,1160.18,1160.18,1160.18,2019,92910,,2,,05
1 05.213.01.153.40 2019,4623.0,MANT.IBILG:OBRETAKO LANTALDEA,9500.0,9500.0,0.0,13392.6,-3892.6,13392.6,13392.6,13392.6,13392.6,2019,15340,,2,,05
1 05.213.01.161.00 2019,4624.0,MANT.IBILG:URAK,3500.0,3500.0,0.0,1456.79,2043.21,1456.79,1456.79,1456.79,1456.79,2019,16100,,2,,05
1 05.213.01.165.00 2019,4625.0,MANT.IBILG:KALEKO ARGIKUNTZA,2000.0,2000.0,0.0,1887.22,112.78,1887.22,1887.22,1887.22,1887.22,2019,16500,,2,,05
1 05.213.01.323.10 2019,4626.0,MANT.IBILG:IKASTETXEAK,2000.0,2000.0,0.0,2369.83,-369.83,2369.83,2369.83,2369.83,2369.83,2019,32310,,2,,05
1 05.221.01.132.00 2019,5634.0,ARGINDARRA.UDALTZAINGOA,4500.0,4500.0,0.0,4334.39,165.61,4334.39,4334.39,4334.39,4334.39,2019,13200,,2,,05
1 05.221.01.161.00 2019,4631.0,ENERG.ELEKT:URAK,33000.0,33000.0,0.0,22158.95,10841.05,22158.95,22158.95,22158.95,22158.95,2019,16100,,2,,05
1 05.221.01.164.00 2019,5659.0,ELEKTRIZITATEA.HILERRIA,1000.0,1000.0,0.0,813.94,186.06,813.94,813.94,813.94,813.94,2019,16400,,2,,05
1 05.221.01.165.00 2019,4632.0,ENERG.ELEKT:KALEKO ARGIKUNTZA,255000.0,255000.0,0.0,227287.35,27712.65,227287.35,227287.35,227287.35,227287.35,2019,16500,,2,,05
1 05.221.01.241.00 2019,5635.0,ARGINDARRA.GABRIEL ZELAIA,2000.0,2000.0,0.0,3342.52,-1342.52,3342.52,3342.52,3342.52,3342.52,2019,24100,,2,,05
1 05.221.01.323.10 2019,5197.0,ENERG.ELEKTR.IKASTETXEAK,60000.0,60000.0,0.0,47756.28,12243.72,47756.28,47756.28,47756.28,47756.28,2019,32310,,2,,05
1 05.221.01.323.30 2019,5198.0,ENERG.ELEKTR.HAUR ESKOLA,6600.0,6600.0,0.0,8784.44,-2184.44,8784.44,8784.44,8784.44,8784.44,2019,32330,,2,,05
1 05.221.01.324.10 2019,5199.0,ENERG.ELEKTR.HLP IKASTAROAK,6100.0,6100.0,0.0,6278.0,-178.0,6278.0,6278.0,6278.0,6278.0,2019,32410,,2,,05
1 05.221.01.326.01 2019,5200.0,ENERG.ELEKT:MUSIKA ESK,2700.0,2700.0,0.0,2548.06,151.94,2548.06,2548.06,2548.06,2548.06,2019,32601,,2,,05
1 05.221.01.326.03 2019,5201.0,ENERG.ELEKTR.HHI-EPA,2700.0,2700.0,0.0,2319.87,380.13,2319.87,2319.87,2319.87,2319.87,2019,32603,,2,,05
1 05.221.01.333.00 2019,5202.0,ENERG.ELEKTR.KULTUR ETXEA,19465.0,19465.0,0.0,14465.02,4999.98,14465.02,14465.02,14465.02,14465.02,2019,33300,,2,,05
1 05.221.01.335.10 2019,5203.0,ENERG.ELEKT:EUSKALTEGIA,1785.0,1785.0,0.0,1587.73,197.27,1587.73,1587.73,1587.73,1587.73,2019,33510,,2,,05
1 05.221.01.342.00 2019,5204.0,ENERG.ELEKT:KIROLDEGIA,125000.0,125000.0,0.0,121286.79,3713.21,121286.79,121286.79,121286.79,121286.79,2019,34200,,2,,05
1 05.221.01.342.01 2019,5205.0,ENERG.ELEKT:KANPO IGERILEKUAK,31725.0,31725.0,0.0,32203.76,-478.76,32203.76,32203.76,32203.76,32203.76,2019,34201,,2,,05
1 05.221.01.342.09 2019,5661.0,ELEKTRIZITATEA. BESTE KIROL ERAIKUNTZAK,1800.0,1800.0,0.0,1541.15,258.85,1541.15,1541.15,1541.15,1541.15,2019,34209,,2,,05
1 05.221.01.920.02 2019,4633.0,ENERG.ELEKT:UDAL ERAIKINAK,90000.0,90000.0,0.0,67774.58,22225.42,67774.58,67774.58,67774.58,67774.58,2019,92002,,2,,05
1 05.221.01.929.10 2019,5206.0,ENERG.ELEKTR.BAKE EPAITEGIA,3700.0,3700.0,0.0,4177.1,-477.1,4177.1,4177.1,4177.1,4177.1,2019,92910,,2,,05
1 05.221.02.160.00 2019,4634.0,SANEAMENTUA-ARAZKETA. AÑARBE,515000.0,515000.0,0.0,543869.38,-28869.38,543869.38,543869.38,543869.38,543869.38,2019,16000,,2,,05
1 05.221.02.161.00 2019,4635.0,UR HORNIDURA-AÑARBE,432000.0,432000.0,0.0,444614.26,-12614.26,444614.26,444614.26,444614.26,444614.26,2019,16100,,2,,05
1 05.221.03.241.00 2019,5636.0,GASA.GABRIEL ZELAIA,6500.0,6500.0,0.0,6182.99,317.01,6182.99,6182.99,6182.99,6182.99,2019,24100,,2,,05
1 05.221.03.323.10 2019,5208.0,GASA.IKASTETXEAK,49500.0,49500.0,0.0,51588.03,-2088.03,51588.03,51588.03,51588.03,51588.03,2019,32310,,2,,05
1 05.221.03.323.30 2019,5209.0,GASA.HAUR ESKOLA,7500.0,7500.0,0.0,4000.88,3499.12,4000.88,4000.88,4000.88,4000.88,2019,32330,,2,,05
1 05.221.03.324.10 2019,5210.0,GASA.HLP IKASTAROAK,500.0,500.0,0.0,2097.93,-1597.93,2097.93,2097.93,2097.93,2097.93,2019,32410,,2,,05
1 05.221.03.326.01 2019,5211.0,GASA.MUSIKA ESK,1500.0,1500.0,0.0,1409.59,90.41,1409.59,1409.59,1409.59,1409.59,2019,32601,,2,,05
1 05.221.03.326.03 2019,5212.0,GASA.HHI-EPA,2000.0,2000.0,0.0,7369.18,-5369.18,7369.18,7369.18,7369.18,7369.18,2019,32603,,2,,05
1 05.221.03.333.00 2019,5213.0,GASA.KULTUR ETXEA,12000.0,12000.0,0.0,10688.84,1311.16,10688.84,10688.84,10688.84,10688.84,2019,33300,,2,,05
1 05.221.03.335.10 2019,5214.0,GASA.EUSKALTEGIA,2400.0,2400.0,0.0,2182.32,217.68,2182.32,2182.32,2182.32,2182.32,2019,33510,,2,,05
1 05.221.03.342.00 2019,5215.0,GASA.KIROLDEGIA,15000.0,15000.0,0.0,2201.88,12798.12,2201.88,2201.88,2201.88,2201.88,2019,34200,,2,,05
1 05.221.03.342.09 2019,5660.0,GASA. BESTE KIROL ERAIKUNTZAK,900.0,900.0,0.0,2390.96,-1490.96,2390.96,2390.96,2390.96,2390.96,2019,34209,,2,,05
1 05.221.03.920.02 2019,4636.0,GASA: UDAL ERAIKINAK,31000.0,31000.0,0.0,33160.6,-2160.6,33160.6,33160.6,33160.6,33160.6,2019,92002,,2,,05
1 05.221.04.153.40 2019,4637.0,ERREGAIA:OBRETAKO LANTALDEA,9500.0,9500.0,0.0,8797.25,702.75,8797.25,8797.25,8797.25,8797.25,2019,15340,,2,,05
1 05.221.04.161.00 2019,4638.0,ERREGAIA:URAK,3000.0,3000.0,0.0,1608.38,1391.62,1608.38,1608.38,1608.38,1608.38,2019,16100,,2,,05
1 05.221.04.165.00 2019,4639.0,ERREGAIA:KALEKO ARGIKUNTZA,2000.0,2000.0,0.0,1070.25,929.75,1070.25,1070.25,1070.25,1070.25,2019,16500,,2,,05
1 05.221.04.323.10 2019,4640.0,ERREGAIA:IKASTETXEAK,900.0,900.0,0.0,1078.97,-178.97,1078.97,1078.97,1078.97,1078.97,2019,32310,,2,,05
1 05.221.04.342.00 2019,5218.0,BIOMASA HORNIDURA,30000.0,30000.0,0.0,22990.0,7010.0,22990.0,22990.0,22990.0,22990.0,2019,34200,,2,,05
1 05.221.09.323.10 2019,5220.0,GARBIKETA.PRODUKT.IKASTETXEAK,5500.0,5500.0,0.0,4556.22,943.78,4556.22,4556.22,4556.22,4556.22,2019,32310,,2,,05
1 05.221.09.323.30 2019,5221.0,GARBIKETA.PRODUKT.HAUR ESKOLA,500.0,500.0,0.0,752.8,-252.8,752.8,752.8,752.8,752.8,2019,32330,,2,,05
1 05.221.09.324.10 2019,5222.0,GARBIKETA.PRODUKT.HLP IKASTAROAK,500.0,500.0,0.0,0.0,500.0,0.0,0.0,0.0,0.0,2019,32410,,2,,05
1 05.221.09.326.01 2019,5223.0,GARB PRODUKTUAK.MUSIKA ESK,500.0,500.0,0.0,491.43,8.57,491.43,491.43,491.43,491.43,2019,32601,,2,,05
1 05.221.09.326.03 2019,5224.0,GARBIKETA.PRODUKT.HHI-EPA,250.0,250.0,0.0,0.0,250.0,0.0,0.0,0.0,0.0,2019,32603,,2,,05
1 05.221.09.333.00 2019,5225.0,GARBIKETA.PRODUKT.KULTUR ETXEA,1250.0,1250.0,0.0,983.68,266.32,983.68,983.68,983.68,983.68,2019,33300,,2,,05
1 05.221.09.335.10 2019,5226.0,GARBIKETA PRODUKTUAK.EUSKALTEGIA,500.0,500.0,0.0,641.27,-141.27,641.27,641.27,641.27,641.27,2019,33510,,2,,05
1 05.221.09.342.00 2019,5227.0,GARB PRODUKTUAK.KIROLDEGIA,3000.0,3000.0,0.0,2322.9,677.1,2322.9,2322.9,2322.9,2322.9,2019,34200,,2,,05
