Partida,Barruko kodea,Deskribapena,Urtea,Hasierako aurr.,Onart. Oblig.
1 02.625.01.342.00 2018 (5837),5837,GELA HUTSAK-KIROLDEGIA,2018,0.0,3338.39
1 02.625.01.920.00 2018 (4887),4887,BULEGO ALTZARIAK.,2018,3000.0,8216.03
1 02.626.01.920.20 2018 (4580),4580,INFORMAZIO-PROZESUETARAKO EKIPOAK,2018,25000.0,16922.62
1 02.628.01.332.10 2018 (4581),4581,FUNTS BIBLIOGRAFIKOAK,2018,44000.0,39311.91
1 02.629.01.132.00 2018 (5836),5836,IRRATIA UDALTZAINGOA,2018,0.0,0.0
1 02.643.01.151.10 2018 (5631),5631,AZTERLANA-GENEROA-PLANEAMENDUA,2018,50000.0,0.0
1 02.643.02.151.10 2018 (5838),5838,PROIEKTUA-ZERBITZUEN PABILOIA,2018,0.0,0.0
1 02.644.01.920.20 2018 (5832),5832,APLIKAZIO INFORMATIKOAK,2018,0.0,6212.31
1 02.644.02.920.20 2018 (5833),5833,PANEL INFORMATIBOAK,2018,0.0,0.0
1 02.823.01.931.00 2018 (4588),4588,PERTSONALARENTZAKO AURRERAKINAK,2018,10000.0,900.0
1 02.933.01.011.00 2018 (4589),4589,MAILEGUEN AMORTIZAZIOA,2018,362000.0,362223.08
1 05.200.02.133.00 2018 (4591),4591,ADIF-TERRENUEN ALOKAIRUA,2018,1050.0,1027.75
1 05.210.01.153.20 2018 (4592),4592,KALEAK.BIDEAK.MANTENUA.,2018,175000.0,115089.74
1 05.210.01.153.70 2018 (4593),4593,LANDA BIDEA. MANTENUA,2018,15000.0,5722.55
1 05.210.01.160.00 2018 (4594),4594,SANEAMENDU-ARAZKETA.MANTENUA,2018,41400.0,16220.59
1 05.210.01.161.00 2018 (4595),4595,UR SAREA.MANTENUA,2018,101400.0,18024.17
1 05.210.01.165.00 2018 (4596),4596,KALEKO ARGIKUNTZA SAREA.MANTENUA,2018,118000.0,45439.68
1 05.210.01.171.00 2018 (4597),4597,BESTE LANAK:PARKEAK ETA LORATEGIAK,2018,35000.0,11479.69
1 05.210.01.414.00 2018 (4598),4598,INGURUNEAREN HOBEKUNTZA.MANTENUA,2018,30000.0,17801.33
1 05.211.01.132.00 2018 (4599),4599,UDALTZAINGOA.ERAIKINA.MENTENU OROKORRA,2018,1500.0,1674.64
1 05.211.01.153.40 2018 (4600),4600,ZERBITZUETAKO PABILOIA.MANTENUA,2018,7000.0,4435.62
1 05.211.01.164.00 2018 (4601),4601,HILERRIA.MANTENU OROKORRA,2018,9000.0,8970.46
1 05.211.01.241.00 2018 (5632),5632,MANTENUA. GABRIEL ZELAIA,2018,0.0,1831.48
1 05.211.01.311.01 2018 (4602),4602,KOMUNAK.MANTENU OROKORRA,2018,1500.0,2556.58
1 05.211.01.323.10 2018 (4603),4603,IKASTETXEAK-MANTENUA,2018,50000.0,46157.65
1 05.211.01.323.30 2018 (4604),4604,MANTEN.ERAIKINA:HAUR-ESKOLA,2018,4000.0,3532.57
1 05.211.01.326.01 2018 (4605),4605,MANTEN.ERAIKINA:MUSIKA ESKOLA,2018,2000.0,2404.86
1 05.211.01.326.03 2018 (4606),4606,MANT.ERAIKINA:H.I.I.,2018,1500.0,0.0
1 05.211.01.333.00 2018 (4607),4607,MANTEN ERAIKINA:KULTUR ETXEA,2018,12000.0,13174.19
1 05.211.01.335.10 2018 (5194),5194,MANTENU OROKORRA.EUSKALTEGIA,2018,1000.0,959.01
1 05.211.01.920.02 2018 (4609),4609,MANTENU OROKORRA.UDAL ERAIKINAK,2018,130000.0,89520.62
1 05.211.01.929.10 2018 (4610),4610,MANT.ERAIKINA:EPAITEGIA,2018,500.0,1266.15
1 05.212.01.133.00 2018 (4611),4611,MANT:SEMAFOROAK,2018,3000.0,85.69
1 05.212.01.153.40 2018 (4613),4613,MANT.MAKIN:PABILOIA,2018,10000.0,4259.02
1 05.212.01.241.00 2018 (5633),5633,MAKINARIA. GABRIEL ZELAIA,2018,0.0,436.81
1 05.212.01.323.10 2018 (4614),4614,MANT.MAKIN:IKASTETXEAK,2018,25000.0,24608.2
1 05.212.01.323.30 2018 (4615),4615,MANT.MAKIN:HAUR-ESKOLA,2018,5000.0,6186.15
1 05.212.01.326.01 2018 (4616),4616,MANT.MAKIN:MUSIKA ESKOLA,2018,2000.0,2905.7
1 05.212.01.326.03 2018 (4617),4617,MANT.MAKIN:H.I.I.,2018,2000.0,1797.46
1 05.212.01.333.00 2018 (4618),4618,MANT.MAKIN:KULTUR ETXEA,2018,7000.0,8401.54
1 05.212.01.335.10 2018 (5195),5195,MANTENUA MAKINARIA.EUSKALTEGIA,2018,1000.0,1149.97
1 05.212.01.414.00 2018 (4619),4619,MANT.MAKIN:INGURUN.HOBEKUNTZA,2018,3000.0,390.17
1 05.212.01.920.02 2018 (4621),4621,MANT.MAKIN:UDAL ERAIKINAK,2018,25000.0,38938.67
1 05.212.01.929.10 2018 (4622),4622,MANT.MAKIN:EPAITEGIA,2018,1500.0,1324.9
1 05.213.01.153.40 2018 (4623),4623,MANT.IBILG:OBRETAKO LANTALDEA,2018,9500.0,6817.08
1 05.213.01.161.00 2018 (4624),4624,MANT.IBILG:URAK,2018,3500.0,3376.26
1 05.213.01.165.00 2018 (4625),4625,MANT.IBILG:KALEKO ARGIKUNTZA,2018,3000.0,1094.63
1 05.213.01.323.10 2018 (4626),4626,MANT.IBILG:IKASTETXEAK,2018,500.0,1669.59
1 05.213.01.414.00 2018 (4627),4627,MANT.IBILG:INGURUN.HOBEKUNTZA,2018,3500.0,2971.96
1 05.213.01.920.00 2018 (4628),4628,MANT.IBILG:ADMIN.OROKORRA,2018,500.0,912.26
1 05.214.01.920.00 2018 (4629),4629,MANT.BULEGO EKIPOA,2018,45000.0,48228.39
1 05.221.01.132.00 2018 (5634),5634,ARGINDARRA.UDALTZAINGOA,2018,0.0,4539.71
1 05.221.01.161.00 2018 (4631),4631,ENERG.ELEKT:URAK,2018,25750.0,27002.26
1 05.221.01.164.00 2018 (5659),5659,ELEKTRIZITATEA.HILERRIA,2018,0.0,925.81
1 05.221.01.165.00 2018 (4632),4632,ENERG.ELEKT:KALEKO ARGIKUNTZA,2018,281000.0,233299.66
1 05.221.01.241.00 2018 (5635),5635,ARGINDARRA.GABRIEL ZELAIA,2018,0.0,2436.86
1 05.221.01.323.10 2018 (5197),5197,ENERG.ELEKTR.IKASTETXEAK,2018,63510.0,51585.65
1 05.221.01.323.30 2018 (5198),5198,ENERG.ELEKTR.HAUR ESKOLA,2018,8800.0,8101.15
1 05.221.01.324.10 2018 (5199),5199,ENERG.ELEKTR.HLP IKASTAROAK,2018,7520.0,5273.83
1 05.221.01.326.01 2018 (5200),5200,ENERG.ELEKT:MUSIKA ESK,2018,3225.0,2683.0
1 05.221.01.326.03 2018 (5201),5201,ENERG.ELEKTR.HHI-EPA,2018,3085.0,2363.25
1 05.221.01.333.00 2018 (5202),5202,ENERG.ELEKTR.KULTUR ETXEA,2018,19465.0,15193.53
1 05.221.01.335.10 2018 (5203),5203,ENERG.ELEKT:EUSKALTEGIA,2018,1785.0,1764.85
1 05.221.01.342.00 2018 (5204),5204,ENERG.ELEKT:KIROLDEGIA,2018,74590.0,113626.47
1 05.221.01.342.01 2018 (5205),5205,ENERG.ELEKT:KANPO IGERILEKUAK,2018,31725.0,28688.77
1 05.221.01.342.09 2018 (5661),5661,ELEKTRIZITATEA. BESTE KIROL ERAIKUNTZAK,2018,0.0,1955.99
1 05.221.01.920.02 2018 (4633),4633,ENERG.ELEKT:UDAL ERAIKINAK,2018,95540.0,70994.28
1 05.221.01.929.10 2018 (5206),5206,ENERG.ELEKTR.BAKE EPAITEGIA,2018,5630.0,4280.65
1 05.221.02.160.00 2018 (4634),4634,SANEAMENTUA-ARAZKETA. AÑARBE,2018,502000.0,506732.48
1 05.221.02.161.00 2018 (4635),4635,UR HORNIDURA-AÑARBE,2018,430880.0,424612.69
1 05.221.03.241.00 2018 (5636),5636,GASA.GABRIEL ZELAIA,2018,0.0,4626.19
1 05.221.03.323.10 2018 (5208),5208,GASA.IKASTETXEAK,2018,50115.0,46230.96
1 05.221.03.323.30 2018 (5209),5209,GASA.HAUR ESKOLA,2018,5475.0,7090.31
1 05.221.03.324.10 2018 (5210),5210,GASA.HLP IKASTAROAK,2018,500.0,251.79
1 05.221.03.326.01 2018 (5211),5211,GASA.MUSIKA ESK,2018,1750.0,1322.58
1 05.221.03.326.03 2018 (5212),5212,GASA.HHI-EPA,2018,2145.0,1654.9
1 05.221.03.333.00 2018 (5213),5213,GASA.KULTUR ETXEA,2018,10255.0,11249.79
1 05.221.03.335.10 2018 (5214),5214,GASA.EUSKALTEGIA,2018,1590.0,1908.55
1 05.221.03.342.00 2018 (5215),5215,GASA.KIROLDEGIA,2018,36360.0,4562.13
1 05.221.03.342.09 2018 (5660),5660,GASA. BESTE KIROL ERAIKUNTZAK,2018,0.0,1234.72
1 05.221.03.920.02 2018 (4636),4636,GASA: UDAL ERAIKINAK,2018,21800.0,25470.3
1 05.221.04.153.40 2018 (4637),4637,ERREGAIA:OBRETAKO LANTALDEA,2018,9500.0,8248.72
1 05.221.04.161.00 2018 (4638),4638,ERREGAIA:URAK,2018,3000.0,2658.86
1 05.221.04.165.00 2018 (4639),4639,ERREGAIA:KALEKO ARGIKUNTZA,2018,3000.0,1027.77
1 05.221.04.323.10 2018 (4640),4640,ERREGAIA:IKASTETXEAK,2018,900.0,807.26
1 05.221.04.342.00 2018 (5218),5218,BIOMASA HORNIDURA,2018,40000.0,24394.25
1 05.221.04.414.00 2018 (4641),4641,ERREGAIA:INGURUN.HOBEKUNTZA,2018,1230.0,1184.86
1 05.221.04.920.00 2018 (4642),4642,ERREGAIA:ADMINIST.OROKORRA,2018,500.0,489.4
1 05.221.09.323.10 2018 (5220),5220,GARBIKETA.PRODUKT.IKASTETXEAK,2018,100.0,5237.42
1 05.221.09.323.30 2018 (5221),5221,GARBIKETA.PRODUKT.HAUR ESKOLA,2018,100.0,439.27
1 05.221.09.324.10 2018 (5222),5222,GARBIKETA.PRODUKT.HLP IKASTAROAK,2018,100.0,0.0
1 05.221.09.326.01 2018 (5223),5223,GARB PRODUKTUAK.MUSIKA ESK,2018,100.0,230.7
1 05.221.09.326.03 2018 (5224),5224,GARBIKETA.PRODUKT.HHI-EPA,2018,100.0,117.31
1 05.221.09.333.00 2018 (5225),5225,GARBIKETA.PRODUKT.KULTUR ETXEA,2018,100.0,1033.05
1 05.221.09.335.10 2018 (5226),5226,GARBIKETA PRODUKTUAK.EUSKALTEGIA,2018,100.0,165.22
1 05.221.09.342.00 2018 (5227),5227,GARB PRODUKTUAK.KIROLDEGIA,2018,100.0,2883.09
1 05.221.09.342.01 2018 (5228),5228,GARB PRODUKTUAK.KANPO IGERILEKUAK,2018,100.0,339.93
1 05.221.09.920.02 2018 (4643),4643,GARBIK.PROD.:UDAL ERAIKINAK,2018,14000.0,2877.23
1 05.221.11.136.00 2018 (4644),4644,TRESNAK ETA ERREM:SUHILTZAILEAK,2018,900.0,666.18
1 05.221.11.153.40 2018 (4645),4645,ERREMINTAK:OBRETAKO LANTALDEA,2018,4000.0,5069.53
1 05.221.11.161.00 2018 (4646),4646,TRESNAK ERREM:URAK,2018,2000.0,470.87
1 05.221.11.165.00 2018 (4648),4648,TRESNAK:KALEKO ARGIKUNTZA,2018,4000.0,1452.38
1 05.221.99.161.00 2018 (4649),4649,B.HORNIDURAK:URAK,2018,500.0,993.38
1 05.226.01.153.40 2018 (4650),4650,KANONAK:ZERBITZU PUBLIKOAK,2018,1200.0,1070.9
1 05.226.01.160.00 2018 (4651),4651,SANEAMENDUKO KANONA,2018,32000.0,30578.07
1 05.226.06.414.00 2018 (4652),4652,ZUHAITZ EGUNA,2018,3500.0,2016.93
1 05.226.98.162.10 2018 (5637),5637,MATERIALA.AUZO KONPOSTA,2018,50000.0,24510.25
1 05.226.99.153.40 2018 (4654),4654,H.GASTU:ZERBITZU PUBLIKOAK,2018,3000.0,1746.02
1 05.226.99.161.00 2018 (4655),4655,KANONAK.BESTE.URAK,2018,5000.0,5487.75
1 05.226.99.162.10 2018 (4656),4656,MATERIALA.HONDAKINEN KUDEAKETA,2018,80000.0,98092.98
1 05.226.99.163.00 2018 (5850),5850,HAINBAT GASTU-KALEGARBIKETA,2018,0.0,37521.01
1 05.226.99.241.00 2018 (4657),4657,MANTENUA.MATERIALA.TRANSPACAR,2018,1000.0,0.0
1 05.226.99.333.00 2018 (4658),4658,H.GASTU:KULTUR ETXEA,2018,900.0,625.66
1 05.226.99.929.10 2018 (4659),4659,H.GASTU:EPAITEGIA,2018,400.0,300.0
1 05.227.01.132.00 2018 (5638),5638,GARBIKETA. UDALTZAINGOA,2018,0.0,12501.38
1 05.227.01.163.00 2018 (4660),4660,KALE GARBIKETA KONTRATUA,2018,1165000.0,1085129.01
1 05.227.01.241.00 2018 (5639),5639,GARBIKETA.GABRIEL ZELAIA,2018,0.0,8346.84
1 05.227.01.323.10 2018 (5230),5230,GARBIKETA.IKASTETXEAK,2018,440358.0,440303.43
1 05.227.01.323.30 2018 (5231),5231,GARBIKETA.HAUR ESKOLA,2018,91093.0,91092.84
1 05.227.01.324.10 2018 (5232),5232,GARBIKETA.HLP IKASTAROAK,2018,10202.0,10202.16
1 05.227.01.326.01 2018 (5233),5233,GARBIKETA.MUSIKA ESK,2018,1600.0,0.0
1 05.227.01.326.03 2018 (5234),5234,GARBIKETA.HHI-EPA,2018,15462.0,15462.36
1 05.227.01.333.00 2018 (5235),5235,GARBIKETA.KULTUR ETXEA,2018,150074.0,150073.8
1 05.227.01.335.10 2018 (5236),5236,GARBIKETA.EUSKALTEGIA,2018,11322.0,11322.0
1 05.227.01.342.00 2018 (5237),5237,GARBIKETA.KIROLDEGIA,2018,291985.0,255005.34
1 05.227.01.342.01 2018 (5238),5238,GARBIKETA.KANPO IGERILEKUAK,2018,23033.0,23032.8
1 05.227.01.920.02 2018 (4661),4661,GARBITZEKO KONT:UDAL ERAIKINAK,2018,176104.0,137525.13
1 05.227.95.162.20 2018 (5640),5640,"HONDAKINEN TRATAMENTUA:errefusa,organiko",2018,528000.0,523928.61
1 05.227.96.162.10 2018 (4889),4889,HEZITZAILEAK-BULEGOA. HONDAKINEN KUDEAKE,2018,83000.0,86733.5
1 05.227.96.162.20 2018 (5641),5641,OBRA HONDAKINAK.,2018,15000.0,8336.53
1 05.227.97.134.00 2018 (4662),4662,KONTRATUA:IGOGAILU.MANTEN.,2018,21500.0,10549.71
1 05.227.97.162.10 2018 (5849),5849,SUBROGAZIO GASTUAK,2018,0.0,56339.41
1 05.227.98.133.00 2018 (4663),4663,KONTRAT:KASKORA SARTZEKO,2018,18000.0,52169.6
1 05.227.98.153.40 2018 (4664),4664,KONTRAT.KARTOGRAFA-GIS ZERBITZUA.,2018,20000.0,21175.0
1 05.227.98.162.10 2018 (4665),4665,HONDAKINEN BILKETA.,2018,1770000.0,1765894.83
1 05.227.98.311.01 2018 (4890),4890,KOMUNAK-JAIAK,2018,23000.0,19489.49
1 05.227.99.133.00 2018 (4666),4666,KONTRATUA:SEMAFOROEN MANTEN.,2018,9500.0,9276.0
1 05.227.99.171.00 2018 (4667),4667,KONTRATUA:PARKEAK-LORATEGIAK,2018,482000.0,477045.0
1 05.227.99.311.00 2018 (4668),4668,KONTRATUA:ARRATOI-GARBIKETA,2018,8000.0,6790.0
1 05.227.99.311.01 2018 (4669),4669,KONTRATUA:KOMUNEN GARBIKETA,2018,29700.0,29695.44
1 05.421.01.162.20 2018 (5642),5642,EKARPENA:SAN MARCOS,2018,252000.0,250099.78
1 05.422.01.441.10 2018 (4672),4672,EKARPENA. GIPUZKOAKO GARRAIO AGENTZIA.,2018,5000.0,4391.0
1 05.422.02.414.00 2018 (4673),4673,EKARPENA:BEHEMENDI,2018,30000.0,25183.6
1 05.471.01.441.10 2018 (4674),4674,DIRULAG.HERNANIKO HIRIBUSA,2018,77896.0,77896.0
1 05.601.01.134.00 2018 (4676),4676,IRISGARRITASUN OBRAK,2018,30000.0,1010.24
1 05.601.01.153.20 2018 (4675),4675,KALEEN ASFALTADOA,2018,85000.0,0.0
1 05.601.01.153.70 2018 (4891),4891,LANDA BIDEAK. INBERTSIOA,2018,30000.0,118862.71
1 05.601.02.153.30 2018 (5643),5643,URBANIZAZIOA.MAÑE-FLAQUER PLAZA,2018,100000.0,574.75
1 05.601.03.151.10 2018 (5644),5644,URBANIZAZIOA.PORTU-ELIZATXO,2018,125000.0,1778.7
1 05.601.04.151.10 2018 (5645),5645,BESTE URBANIZAZIOAK. LATSUNBE 13-20,2018,20000.0,0.0
1 05.601.05.153.30 2018 (4677),4677,URBANIZAZIOA.SAGASTIALDE PARKEA,2018,53000.0,6098.4
1 05.609.01.171.00 2018 (5239),5239,LOREZAINTZA INBERTSIOAK,2018,45000.0,6025.81
1 05.609.03.153.30 2018 (5242),5242,KALE ALTZARIAK,2018,45000.0,5261.05
1 05.609.04.153.30 2018 (5646),5646,AUZOETAKO MARKESINAK,2018,30000.0,0.0
1 05.622.01.323.10 2018 (4892),4892,IKASTETXEAK-INBERTSIOAK,2018,153000.0,134830.35
1 05.622.01.920.02 2018 (4681),4681,INBERTSIOAK-UDAL ARETO NAGUSIA,2018,80000.0,15845.89
1 05.623.01.160.00 2018 (5245),5245,HOBEKUNTZAK-SANEAMENDUA,2018,45350.0,770.0
1 05.623.01.164.00 2018 (5246),5246,HILERRIA INBERTSIOAK,2018,79000.0,0.0
1 05.623.01.241.00 2018 (5647),5647,GABRIEL ZELAIA-INSTALAZIOAK,2018,28000.0,3433.98
1 05.623.02.161.00 2018 (4683),4683,HOBEKUNTZAK-UR HORNIDURA,2018,50000.0,8337.93
1 05.623.02.165.00 2018 (4684),4684,HOBEKUNTZAK-KALEKO ARGIKUNTZA,2018,30000.0,0.0
1 05.624.01.153.40 2018 (5648),5648,KAMIOIA.OBRETAKO LANTALDEA,2018,90000.0,0.0
1 09.601.01.342.09 2018 (5649),5649,HE-6-ATL PISTA INGURUA,2018,17000.0,0.0
1 09.601.01.924.10 2018 (5650),5650,HERNANI ERABAKI INBERTSIOAK,2018,2300.0,0.0
1 09.609.01.133.00 2018 (5651),5651,HE-10-MOTO APARKALEKUAK,2018,700.0,0.0
1 09.609.01.153.30 2018 (5254),5254,HE-4-KOLUNPIOAK,2018,10000.0,0.0
1 09.609.01.172.20 2018 (5652),5652,HE-5-PEPERONTZIAK,2018,5000.0,4942.85
1 09.609.02.153.30 2018 (4903),4903,HE-9-BANKUAK,2018,15000.0,0.0
1 09.622.02.342.09 2018 (5653),5653,HE1-ATLETISMO PISTA BERRITZEA,2018,165000.0,0.0
1 09.622.02.920.02 2018 (5654),5654,HE-8-ARGITERIA AURREZPENA,2018,150000.0,5003.35
1 09.623.03.165.00 2018 (5655),5655,HE-2-ARGITERIA-ERGOBIA-IBAIONDO,2018,15000.0,0.0
1 09.623.04.165.00 2018 (5656),5656,HE-3-ARGITERIA LANAK,2018,100000.0,0.0
1 09.643.03.151.10 2018 (5657),5657,HE-7-AZTERLANA-HARROBIA,2018,20000.0,13158.75
