#Eko. azpikontzeptua,Deskribapena,Urtea,Programa,Departamentua,Hasierako aurr.,Igoerak,Atxekipenak,Behin bet aurr.,Oblig - ordain
22799,Kanpoko bestelako lanak,2017,33300,08,0.0,535.19,0.0,535.19,535.19
22799,Kanpoko bestelako lanak,2017,33400,08,0.0,0.0,0.0,0.0,0.0
22799,Kanpoko bestelako lanak,2017,33720,06,0.0,0.0,0.0,0.0,0.0
22799,Kanpoko bestelako lanak,2017,34000,15,0.0,0.0,0.0,0.0,0.0
22799,Kanpoko bestelako lanak,2017,93100,03,0.0,5000.0,0.0,5000.0,5000.0
22799,Kanpoko bestelako lanak,2018,13310,12,210000.0,0.0,0.0,210000.0,153733.14
22799,Kanpoko bestelako lanak,2018,13320,12,0.0,0.0,0.0,0.0,1852.28
22799,Kanpoko bestelako lanak,2018,13330,12,22000.0,0.0,0.0,22000.0,8992.23
22799,Kanpoko bestelako lanak,2018,16230,05,1420000.0,0.0,0.0,1420000.0,629209.13
22799,Kanpoko bestelako lanak,2018,31100,09,20000.0,0.0,0.0,20000.0,10033.65
22799,Kanpoko bestelako lanak,2018,32300,06,5000.0,0.0,0.0,5000.0,2461.44
22799,Kanpoko bestelako lanak,2018,32630,06,35000.0,0.0,0.0,35000.0,5961.6
22799,Kanpoko bestelako lanak,2018,33510,10,5000.0,0.0,0.0,5000.0,0.0
22799,Kanpoko bestelako lanak,2018,33720,06,500.0,0.0,0.0,500.0,0.0
22799,Kanpoko bestelako lanak,2018,34210,15,146100.0,0.0,0.0,146100.0,142017.45
22799,Kanpoko bestelako lanak,2018,34220,15,40000.0,0.0,0.0,40000.0,24507.29
22799,Kanpoko bestelako lanak,2018,34230,15,1000.0,0.0,0.0,1000.0,0.0
22799,Kanpoko bestelako lanak,2018,92010,19,100000.0,0.0,0.0,100000.0,65018.17
22799,Kanpoko bestelako lanak,2018,92030,02,20000.0,0.0,0.0,20000.0,16821.1
22799,Kanpoko bestelako lanak,2018,93100,03,5000.0,0.0,0.0,5000.0,0.0
23001,"Pertsonalaren dietak, garraioa eta lekualdaketa",2018,13000,12,3000.0,0.0,0.0,3000.0,4371.74
23001,"Pertsonalaren dietak, garraioa eta lekualdaketa",2018,13500,12,1900.0,0.0,0.0,1900.0,524.59
23001,"Pertsonalaren dietak, garraioa eta lekualdaketa",2018,15000,04,4000.0,0.0,0.0,4000.0,1013.46
23001,"Pertsonalaren dietak, garraioa eta lekualdaketa",2018,15120,09,5000.0,0.0,0.0,5000.0,1759.23
23001,"Pertsonalaren dietak, garraioa eta lekualdaketa",2018,17000,05,2000.0,0.0,0.0,2000.0,892.81
23001,"Pertsonalaren dietak, garraioa eta lekualdaketa",2018,23000,07,2000.0,0.0,0.0,2000.0,1669.49
23001,"Pertsonalaren dietak, garraioa eta lekualdaketa",2018,32000,06,200.0,0.0,0.0,200.0,0.0
23001,"Pertsonalaren dietak, garraioa eta lekualdaketa",2018,32700,14,200.0,0.0,0.0,200.0,24.6
23001,"Pertsonalaren dietak, garraioa eta lekualdaketa",2018,33000,08,1000.0,0.0,0.0,1000.0,511.76
23001,"Pertsonalaren dietak, garraioa eta lekualdaketa",2018,33210,21,300.0,0.0,0.0,300.0,45.78
23001,"Pertsonalaren dietak, garraioa eta lekualdaketa",2018,33220,18,300.0,0.0,0.0,300.0,0.0
23001,"Pertsonalaren dietak, garraioa eta lekualdaketa",2018,33510,10,500.0,0.0,0.0,500.0,6.8
23001,"Pertsonalaren dietak, garraioa eta lekualdaketa",2018,33520,10,500.0,0.0,0.0,500.0,142.02
23001,"Pertsonalaren dietak, garraioa eta lekualdaketa",2018,33720,06,200.0,0.0,0.0,200.0,0.0
23001,"Pertsonalaren dietak, garraioa eta lekualdaketa",2018,92000,16,200.0,0.0,0.0,200.0,118.22
23001,"Pertsonalaren dietak, garraioa eta lekualdaketa",2018,92010,19,1000.0,0.0,0.0,1000.0,0.0
23001,"Pertsonalaren dietak, garraioa eta lekualdaketa",2018,92030,02,400.0,0.0,0.0,400.0,15.9
23001,"Pertsonalaren dietak, garraioa eta lekualdaketa",2018,92050,20,1500.0,0.0,0.0,1500.0,513.32
23001,"Pertsonalaren dietak, garraioa eta lekualdaketa",2018,92910,03,3000.0,0.0,0.0,3000.0,1035.91
23001,"Pertsonalaren dietak, garraioa eta lekualdaketa",2018,93100,03,1000.0,0.0,0.0,1000.0,33.39
23001,"Pertsonalaren dietak, garraioa eta lekualdaketa",2018,93300,17,300.0,0.0,0.0,300.0,279.1
23101,"Goi karguen dietak, garraioa eta lekualdaketa",2018,91200,01,2000.0,0.0,0.0,2000.0,965.76
23901,Bestelako kalte-ordainak,2018,91200,01,85000.0,0.0,0.0,85000.0,54681.85
33201,Interesak,2017,01100,03,0.0,0.0,0.0,0.0,0.0
33201,Interesak,2018,01100,03,238000.0,0.0,0.0,238000.0,77058.77
36101,Berandutza interesak,2018,01100,03,25000.0,0.0,0.0,25000.0,50.73
36901,Bestelako finantza gastuak,2018,93100,03,3000.0,0.0,0.0,3000.0,1434.04
40901,Bestelako entitate publikoei,2014,24100,04,0.0,0.0,0.0,0.0,0.0
40901,Bestelako entitate publikoei,2016,13400,12,0.0,0.0,0.0,0.0,0.0
40901,Bestelako entitate publikoei,2018,13400,12,300.0,0.0,0.0,300.0,300.0
41201,Ente publikoei,2018,24100,02,0.0,291368.06,0.0,291368.06,0.0
41201,Ente publikoei,2018,32620,06,4000.0,0.0,0.0,4000.0,3200.0
41901,Bestelako erakunde publikoei,2018,23020,14,32000.0,0.0,0.0,32000.0,25600.0
41902,Bestelako erakunde publikoak,2018,23020,14,5000.0,0.0,0.0,5000.0,4869.54
42101,Mankomunitate eta kontsortzioei,2017,33510,10,0.0,0.0,0.0,0.0,0.0
42101,Mankomunitate eta kontsortzioei,2017,43300,02,0.0,0.0,0.0,0.0,0.0
42101,Mankomunitate eta kontsortzioei,2017,43300,03,0.0,29225.88,0.0,29225.88,14860.25
42101,Mankomunitate eta kontsortzioei,2018,16230,05,465065.0,0.0,0.0,465065.0,306729.6
42101,Mankomunitate eta kontsortzioei,2018,41400,05,17250.0,0.0,0.0,17250.0,17505.07
42102,Mankomunitate eta kontsortzioei,2017,32000,06,0.0,2850.64,0.0,2850.64,2850.64
42102,Mankomunitate eta kontsortzioei,2017,43300,02,0.0,9801.42,0.0,9801.42,9801.42
42102,Mankomunitate eta kontsortzioei,2018,16230,05,37400.0,0.0,0.0,37400.0,37312.48
42201,Bestelako entitate publikoei,2016,32000,06,0.0,0.0,0.0,0.0,0.0
42201,Bestelako entitate publikoei,2017,32000,06,0.0,14867.27,0.0,14867.27,14867.27
42201,Bestelako entitate publikoei,2018,24100,02,500000.0,0.0,0.0,500000.0,37781.06
42201,Bestelako entitate publikoei,2018,33510,10,71881.0,0.0,0.0,71881.0,71865.98
42201,Bestelako entitate publikoei,2018,43300,03,575000.0,0.0,0.0,575000.0,0.0
42202,Bestelako entitate publikoei,2017,32000,06,0.0,800.0,0.0,800.0,800.0
42202,Bestelako entitate publikoei,2017,32703,14,0.0,6400.0,0.0,6400.0,0.0
42202,Bestelako entitate publikoei,2018,24100,02,59000.0,0.0,0.0,59000.0,0.0
42202,Bestelako entitate publikoei,2018,43300,03,70000.0,0.0,0.0,70000.0,0.0
42204,Bestelako entitate publikoei,2017,32000,06,0.0,600.0,0.0,600.0,600.0
43101,Erakunde autonomoei,2018,23190,11,1039800.0,0.0,0.0,1039800.0,697430.6
43101,Erakunde autonomoei,2018,32610,11,1647980.0,0.0,0.0,1647980.0,1373970.92
47101,Bestelako enpreseei,2016,24100,04,0.0,0.0,0.0,0.0,0.0
47101,Bestelako enpreseei,2017,33510,10,0.0,0.0,0.0,0.0,0.0
47101,Bestelako enpreseei,2017,44110,12,0.0,43236.94,0.0,43236.94,43236.94
47101,Bestelako enpreseei,2018,32620,06,22500.0,0.0,0.0,22500.0,16000.0
47101,Bestelako enpreseei,2018,33510,10,13000.0,0.0,0.0,13000.0,0.0
47101,Bestelako enpreseei,2018,44110,12,505000.0,0.0,0.0,505000.0,368278.04
47102,Hitzarmena hamaika telebistarekin,2017,33510,10,0.0,1400.0,0.0,1400.0,1400.0
47102,Hitzarmena hamaika telebistarekin,2018,23160,07,10000.0,10000.0,0.0,20000.0,9999.0
47102,Hitzarmena hamaika telebistarekin,2018,32620,06,42000.0,0.0,0.0,42000.0,22199.99
47102,Hitzarmena hamaika telebistarekin,2018,33510,10,7000.0,0.0,0.0,7000.0,5600.0
47103,Hitzarmena hitza,2017,33510,10,0.0,4800.0,0.0,4800.0,4800.0
47103,Hitzarmena hitza,2018,32620,06,10000.0,0.0,0.0,10000.0,0.0
47103,Hitzarmena hitza,2018,33510,10,24000.0,0.0,0.0,24000.0,20800.0
47104,Aek langabetuak,2016,33520,10,0.0,0.0,0.0,0.0,0.0
47104,Aek langabetuak,2017,33520,10,0.0,0.0,0.0,0.0,0.0
47202,Beste enpreseei,2017,44110,12,0.0,0.0,0.0,0.0,0.0
47202,Beste enpreseei,2018,44110,12,14000.0,0.0,0.0,14000.0,12992.0
48001,Giza larrialdietako laguntzak,2016,23150,13,0.0,1421.42,0.0,1421.42,1421.42
48001,Giza larrialdietako laguntzak,2017,23100,07,0.0,0.0,0.0,0.0,0.0
48001,Giza larrialdietako laguntzak,2017,23150,13,0.0,6000.0,0.0,6000.0,0.0
48001,Giza larrialdietako laguntzak,2017,33220,18,0.0,0.0,0.0,0.0,0.0
48001,Giza larrialdietako laguntzak,2018,15220,04,100000.0,0.0,0.0,100000.0,0.0
48001,Giza larrialdietako laguntzak,2018,23130,07,146000.0,0.0,0.0,146000.0,75210.42
48001,Giza larrialdietako laguntzak,2018,33510,10,87000.0,0.0,0.0,87000.0,60459.36
48001,Giza larrialdietako laguntzak,2018,46300,18,0.0,16800.0,0.0,16800.0,0.0
48001,Giza larrialdietako laguntzak,2018,92030,02,5000.0,0.0,0.0,5000.0,4200.0
48002,Gizarte babeserako aparteko proiektuak,2016,32703,14,0.0,10829.24,0.0,10829.24,9487.24
48002,Gizarte babeserako aparteko proiektuak,2017,23100,07,0.0,5681.8,0.0,5681.8,5427.8
48002,Gizarte babeserako aparteko proiektuak,2017,23130,07,0.0,0.0,0.0,0.0,0.0
48002,Gizarte babeserako aparteko proiektuak,2017,32703,14,0.0,17130.3,0.0,17130.3,2889.38
48002,Gizarte babeserako aparteko proiektuak,2018,23130,07,920000.0,0.0,0.0,920000.0,624760.09
48003,Dirulaguntzak: familiei,2016,23170,07,0.0,0.0,0.0,0.0,0.0
48003,Dirulaguntzak: familiei,2017,23170,07,0.0,15400.0,0.0,15400.0,14703.74
48007,Dirulaguntzak: euskara zehar lerro duten ikastaroak begiraleentzat,2017,33510,10,0.0,0.0,0.0,0.0,0.0
48007,Dirulaguntzak: euskara zehar lerro duten ikastaroak begiraleentzat,2018,33510,10,2000.0,0.0,0.0,2000.0,0.0
48101,Entitate eta erakundeei diru-laguntzak,2016,17000,05,0.0,0.0,0.0,0.0,0.0
48101,Entitate eta erakundeei diru-laguntzak,2016,33720,06,0.0,0.0,0.0,0.0,0.0
48101,Entitate eta erakundeei diru-laguntzak,2017,17000,05,0.0,10000.0,0.0,10000.0,7226.24
48101,Entitate eta erakundeei diru-laguntzak,2017,33400,08,0.0,4400.0,0.0,4400.0,4400.0
48101,Entitate eta erakundeei diru-laguntzak,2017,33510,10,0.0,3364.4,0.0,3364.4,3364.4
48101,Entitate eta erakundeei diru-laguntzak,2017,33720,06,0.0,5826.71,0.0,5826.71,5826.71
48101,Entitate eta erakundeei diru-laguntzak,2017,33800,08,0.0,1640.0,0.0,1640.0,1640.0
48101,Entitate eta erakundeei diru-laguntzak,2017,34000,15,0.0,3518.25,0.0,3518.25,3518.25
48101,Entitate eta erakundeei diru-laguntzak,2017,92000,16,0.0,620.0,0.0,620.0,620.0
48101,Entitate eta erakundeei diru-laguntzak,2018,17200,05,10000.0,0.0,0.0,10000.0,8000.0
48101,Entitate eta erakundeei diru-laguntzak,2018,23020,14,6000.0,0.0,0.0,6000.0,3000.0
48101,Entitate eta erakundeei diru-laguntzak,2018,23150,13,45400.0,0.0,0.0,45400.0,22382.74
48101,Entitate eta erakundeei diru-laguntzak,2018,23160,07,29000.0,0.0,0.0,29000.0,24879.88
48101,Entitate eta erakundeei diru-laguntzak,2018,32620,06,3000.0,0.0,0.0,3000.0,2400.0
48101,Entitate eta erakundeei diru-laguntzak,2018,33400,08,16000.0,0.0,0.0,16000.0,12800.0
48101,Entitate eta erakundeei diru-laguntzak,2018,33720,06,20000.0,0.0,0.0,20000.0,9000.03
48101,Entitate eta erakundeei diru-laguntzak,2018,33800,08,70000.0,0.0,0.0,70000.0,58482.1
48101,Entitate eta erakundeei diru-laguntzak,2018,34110,15,25000.0,0.0,0.0,25000.0,18409.69
48101,Entitate eta erakundeei diru-laguntzak,2018,92000,16,3132.0,0.0,0.0,3132.0,2505.6
48102,Dirulaguntzak: asoziazioei,2016,33400,08,0.0,0.0,0.0,0.0,0.0
48102,Dirulaguntzak: asoziazioei,2017,33400,08,0.0,37305.78,0.0,37305.78,35732.99
48102,Dirulaguntzak: asoziazioei,2017,33800,08,0.0,0.0,0.0,0.0,0.0
48102,Dirulaguntzak: asoziazioei,2017,43000,01,0.0,1579.0,0.0,1579.0,1579.0
48102,Dirulaguntzak: asoziazioei,2018,23170,07,77000.0,0.0,0.0,77000.0,0.0
48102,Dirulaguntzak: asoziazioei,2018,32710,14,26000.0,0.0,0.0,26000.0,20767.35
48102,Dirulaguntzak: asoziazioei,2018,33400,08,108000.0,0.0,0.0,108000.0,59837.37
48102,Dirulaguntzak: asoziazioei,2018,33800,08,22000.0,0.0,0.0,22000.0,21987.74
48102,Dirulaguntzak: asoziazioei,2018,43100,01,10000.0,0.0,0.0,10000.0,0.0
48102,Dirulaguntzak: asoziazioei,2018,91200,01,118000.0,0.0,0.0,118000.0,87975.9
48103,Entitate eta erakundeei diru-laguntzak,2017,33400,08,0.0,0.0,0.0,0.0,0.0
48103,Entitate eta erakundeei diru-laguntzak,2017,34000,15,0.0,6925.79,0.0,6925.79,6925.79
48103,Entitate eta erakundeei diru-laguntzak,2018,23020,14,80380.0,0.0,0.0,80380.0,64294.52
48103,Entitate eta erakundeei diru-laguntzak,2018,33400,08,42500.0,0.0,0.0,42500.0,34000.0
48103,Entitate eta erakundeei diru-laguntzak,2018,34110,15,14000.0,0.0,0.0,14000.0,0.0
48104,Dirulaguntzak: instituzio eta entitateei,2017,33400,08,0.0,7000.0,0.0,7000.0,7000.0
48104,Dirulaguntzak: instituzio eta entitateei,2017,33510,10,0.0,0.0,0.0,0.0,0.0
48104,Dirulaguntzak: instituzio eta entitateei,2017,34000,15,0.0,0.0,0.0,0.0,0.0
48104,Dirulaguntzak: instituzio eta entitateei,2018,33400,08,35000.0,0.0,0.0,35000.0,28000.0
48104,Dirulaguntzak: instituzio eta entitateei,2018,33510,10,23300.0,0.0,0.0,23300.0,18172.26
48104,Dirulaguntzak: instituzio eta entitateei,2018,34130,15,92000.0,0.0,0.0,92000.0,79274.91
48105,Dirulaguntzak: instituzio eta entitateei,2017,33400,08,0.0,0.0,0.0,0.0,0.0
48105,Dirulaguntzak: instituzio eta entitateei,2017,34000,15,0.0,3200.0,0.0,3200.0,3200.0
48105,Dirulaguntzak: instituzio eta entitateei,2018,33400,08,9500.0,0.0,0.0,9500.0,0.0
48105,Dirulaguntzak: instituzio eta entitateei,2018,34110,15,30000.0,0.0,0.0,30000.0,24000.0
48106,Dirulaguntzak: instituzio eta entitateei,2017,33400,08,0.0,1280.0,0.0,1280.0,1280.0
48106,Dirulaguntzak: instituzio eta entitateei,2018,33400,08,6400.0,0.0,0.0,6400.0,5120.0
48106,Dirulaguntzak: instituzio eta entitateei,2018,34110,15,1890.0,0.0,0.0,1890.0,0.0
48107,Dirulaguntzak: instituzio eta entitateei,2017,33400,08,0.0,3000.0,0.0,3000.0,3000.0
48107,Dirulaguntzak: instituzio eta entitateei,2017,34000,15,0.0,11359.2,0.0,11359.2,11353.2
48107,Dirulaguntzak: instituzio eta entitateei,2018,33400,08,15000.0,0.0,0.0,15000.0,12000.0
48107,Dirulaguntzak: instituzio eta entitateei,2018,34110,15,77200.0,0.0,0.0,77200.0,61760.0
48108,Irabazizko xederik gabeko erakundeei,2017,33400,08,0.0,2000.0,0.0,2000.0,2000.0
48108,Irabazizko xederik gabeko erakundeei,2017,34000,15,0.0,6357.75,0.0,6357.75,6357.75
48108,Irabazizko xederik gabeko erakundeei,2018,33400,08,10000.0,0.0,0.0,10000.0,8000.0
48108,Irabazizko xederik gabeko erakundeei,2018,34110,15,98900.0,0.0,0.0,98900.0,79120.0
48109,Irabazizko xederik gabeko erakundeei,2017,33400,08,0.0,3400.0,0.0,3400.0,3400.0
48109,Irabazizko xederik gabeko erakundeei,2017,34000,15,0.0,0.0,0.0,0.0,0.0
48109,Irabazizko xederik gabeko erakundeei,2018,33400,08,17000.0,0.0,0.0,17000.0,13600.0
48109,Irabazizko xederik gabeko erakundeei,2018,34110,15,71300.0,0.0,0.0,71300.0,57040.0
48110,Irabazizko xederik gabeko erakundeei,2017,33400,08,0.0,3000.0,0.0,3000.0,3000.0
48110,Irabazizko xederik gabeko erakundeei,2017,33510,10,0.0,100.0,0.0,100.0,100.0
48110,Irabazizko xederik gabeko erakundeei,2017,34000,15,0.0,0.0,0.0,0.0,0.0
48110,Irabazizko xederik gabeko erakundeei,2018,33400,08,15000.0,0.0,0.0,15000.0,12000.0
48110,Irabazizko xederik gabeko erakundeei,2018,33510,10,1500.0,0.0,0.0,1500.0,1200.0
48111,Eresbil,2018,33400,08,132000.0,0.0,0.0,132000.0,132000.0
48112,Iraultza hitzarmena,2017,33400,08,0.0,0.0,0.0,0.0,0.0
48112,Iraultza hitzarmena,2018,33400,08,19150.0,0.0,0.0,19150.0,15320.0
60101,Azpiegitura eta urbanizazioa,2016,15320,12,0.0,0.0,0.0,0.0,0.0
60101,Azpiegitura eta urbanizazioa,2017,13400,04,0.0,200945.21,0.0,200945.21,72538.57
60101,Azpiegitura eta urbanizazioa,2017,15000,04,0.0,696817.53,0.0,696817.53,79994.4
60101,Azpiegitura eta urbanizazioa,2017,15320,09,0.0,97921.88,0.0,97921.88,1864.69
60101,Azpiegitura eta urbanizazioa,2017,15320,12,0.0,200000.0,0.0,200000.0,135198.3
60101,Azpiegitura eta urbanizazioa,2017,17200,04,0.0,5626.5,0.0,5626.5,5626.5
60101,Azpiegitura eta urbanizazioa,2017,31100,04,0.0,49575.35,0.0,49575.35,45187.24
60101,Azpiegitura eta urbanizazioa,2017,34200,15,0.0,19843.76,0.0,19843.76,19843.76
60101,Azpiegitura eta urbanizazioa,2018,15320,09,100000.0,200000.0,0.0,300000.0,75847.4
60101,Azpiegitura eta urbanizazioa,2018,15320,12,200000.0,0.0,0.0,200000.0,0.0
60101,Azpiegitura eta urbanizazioa,2018,17200,04,0.0,141000.0,0.0,141000.0,0.0
60101,Azpiegitura eta urbanizazioa,2018,45400,05,40000.0,0.0,0.0,40000.0,0.0
60101,Azpiegitura eta urbanizazioa,2018,93300,17,25000.0,0.0,0.0,25000.0,1000.0
60102,Azpiegitura eta urbanizazioak,2015,17200,04,0.0,0.0,0.0,0.0,0.0
60102,Azpiegitura eta urbanizazioak,2017,31100,04,0.0,103201.28,0.0,103201.28,0.0
60102,Azpiegitura eta urbanizazioak,2017,34200,15,0.0,0.0,0.0,0.0,0.0
60102,Azpiegitura eta urbanizazioak,2018,17100,04,100000.0,0.0,0.0,100000.0,0.0
60102,Azpiegitura eta urbanizazioak,2018,17200,04,0.0,60800.0,0.0,60800.0,0.0
60103,Azpiegitura eta urbanizazioak,2017,34200,15,0.0,35000.0,0.0,35000.0,35000.0
60104,Azpiegitura eta urbanizazioak,2016,13400,04,0.0,12479.81,0.0,12479.81,12479.81
60104,Azpiegitura eta urbanizazioak,2017,34200,15,0.0,0.0,0.0,0.0,0.0
60105,Azpiegitura eta urbanizazioak,2016,15100,04,0.0,0.0,0.0,0.0,0.0
60105,Azpiegitura eta urbanizazioak,2017,34200,15,0.0,12932.41,0.0,12932.41,12932.41
60106,Azpiegitura eta urbanizazioak,2017,13400,04,0.0,76756.52,0.0,76756.52,32520.59
60107,Azpiegitura eta urbanizazioak,2017,34200,15,0.0,10863.3,0.0,10863.3,5863.3
60108,Azpiegiturak eta urbanizazioak,2016,15100,04,0.0,0.0,0.0,0.0,0.0
60201,Ondare historikoa,2018,33340,09,0.0,5000.0,0.0,5000.0,0.0
60901,Bestelako inbertsioak,2015,33510,10,0.0,0.0,0.0,0.0,0.0
60902,Bestelako inbertsioak,2016,17200,04,0.0,0.0,0.0,0.0,0.0
62001,Lur eta ondasun naturalak,2017,15320,04,0.0,106046.46,0.0,106046.46,100178.57
62201,Eraikinak eta bestelako eraikuntzak,2015,33000,04,0.0,298278.5,0.0,298278.5,277833.5
62201,Eraikinak eta bestelako eraikuntzak,2016,33000,04,0.0,2444038.13,0.0,2444038.13,368132.8
62201,Eraikinak eta bestelako eraikuntzak,2017,15220,17,0.0,315000.0,0.0,315000.0,315000.0
62201,Eraikinak eta bestelako eraikuntzak,2017,23150,04,0.0,0.0,0.0,0.0,0.0
62201,Eraikinak eta bestelako eraikuntzak,2017,33210,04,0.0,844034.26,0.0,844034.26,0.0
62201,Eraikinak eta bestelako eraikuntzak,2017,33310,04,0.0,17866.45,0.0,17866.45,17866.45
62201,Eraikinak eta bestelako eraikuntzak,2017,33330,04,0.0,1500000.0,0.0,1500000.0,0.0
62201,Eraikinak eta bestelako eraikuntzak,2017,33720,04,0.0,0.0,0.0,0.0,0.0
62201,Eraikinak eta bestelako eraikuntzak,2017,43200,04,0.0,0.0,0.0,0.0,0.0
62201,Eraikinak eta bestelako eraikuntzak,2017,44200,12,0.0,13650.32,0.0,13650.32,13650.32
62201,Eraikinak eta bestelako eraikuntzak,2017,92050,04,0.0,176039.68,0.0,176039.68,170234.6
62201,Eraikinak eta bestelako eraikuntzak,2018,13330,12,40000.0,0.0,0.0,40000.0,23494.04
62201,Eraikinak eta bestelako eraikuntzak,2018,17210,04,40000.0,385000.0,0.0,425000.0,0.0
62201,Eraikinak eta bestelako eraikuntzak,2018,23150,04,0.0,119697.05,0.0,119697.05,0.0
62201,Eraikinak eta bestelako eraikuntzak,2018,32300,04,80000.0,0.0,0.0,80000.0,0.0
62201,Eraikinak eta bestelako eraikuntzak,2018,33210,04,0.0,85000.0,0.0,85000.0,3720.75
62201,Eraikinak eta bestelako eraikuntzak,2018,33330,04,2800000.0,0.0,0.0,2800000.0,13912.33
62201,Eraikinak eta bestelako eraikuntzak,2018,33710,04,30000.0,30000.0,0.0,60000.0,23014.94
62201,Eraikinak eta bestelako eraikuntzak,2018,34210,04,0.0,87500.0,0.0,87500.0,0.0
62201,Eraikinak eta bestelako eraikuntzak,2018,34220,04,0.0,75000.0,0.0,75000.0,0.0
62201,Eraikinak eta bestelako eraikuntzak,2018,34220,09,0.0,80000.0,0.0,80000.0,0.0
62201,Eraikinak eta bestelako eraikuntzak,2018,44200,12,20000.0,0.0,0.0,20000.0,0.0
62201,Eraikinak eta bestelako eraikuntzak,2018,92050,04,0.0,28232.51,0.0,28232.51,25962.65
62202,Eraikinak eta bestelako eraikuntzak,2015,15100,04,0.0,15200.0,0.0,15200.0,15200.0
62202,Eraikinak eta bestelako eraikuntzak,2017,32000,09,0.0,5752.79,0.0,5752.79,5752.79
62202,Eraikinak eta bestelako eraikuntzak,2018,32300,09,100000.0,0.0,0.0,100000.0,58121.72
62206,Eraikinak eta bestelako eraikuntzak,2016,34200,04,0.0,0.0,0.0,0.0,0.0
62207,Eraikinak eta bestelako eraikuntzak,2017,34200,04,0.0,11010.09,0.0,11010.09,11010.09
62208,Eraikinak eta beste eraikuntzak,2016,33210,04,0.0,23595.0,0.0,23595.0,14157.0
62208,Eraikinak eta beste eraikuntzak,2017,34200,04,0.0,0.0,0.0,0.0,0.0
62209,Eraikuntzak eta bestelako eraikinak,2016,15100,04,0.0,0.0,0.0,0.0,0.0
62301,Makineria,2016,13000,12,0.0,0.0,0.0,0.0,0.0
62301,Makineria,2016,16500,09,0.0,0.0,0.0,0.0,0.0
62301,Makineria,2017,16500,09,0.0,89959.28,0.0,89959.28,75309.28
62301,Makineria,2017,33300,05,0.0,89990.0,0.0,89990.0,87390.0
62301,Makineria,2018,13400,04,40000.0,0.0,0.0,40000.0,0.0
62301,Makineria,2018,16500,09,100000.0,0.0,0.0,100000.0,46702.47
62301,Makineria,2018,17200,05,28500.0,0.0,0.0,28500.0,0.0
62301,Makineria,2018,31100,04,0.0,70000.0,0.0,70000.0,0.0
62302,Instalazioak,2015,13400,04,0.0,3397.68,0.0,3397.68,3397.68
62302,Instalazioak,2016,16000,09,0.0,10073.98,0.0,10073.98,0.0
62302,Instalazioak,2016,16210,09,0.0,0.0,0.0,0.0,0.0
62302,Instalazioak,2017,13400,04,0.0,34572.65,0.0,34572.65,34572.65
62302,Instalazioak,2017,15330,04,0.0,0.0,0.0,0.0,0.0
62302,Instalazioak,2017,16000,09,0.0,13819.53,0.0,13819.53,10348.45
62302,Instalazioak,2017,16100,09,0.0,43599.93,0.0,43599.93,37367.79
62302,Instalazioak,2017,17210,05,0.0,32000.0,0.0,32000.0,15725.44
62302,Instalazioak,2018,16000,09,100000.0,0.0,0.0,100000.0,26369.73
62302,Instalazioak,2018,16100,09,50000.0,0.0,0.0,50000.0,0.0
62302,Instalazioak,2018,16220,05,200000.0,0.0,0.0,200000.0,31059.97
62302,Instalazioak,2018,17210,05,25000.0,0.0,0.0,25000.0,0.0
62302,Instalazioak,2018,34140,15,60000.0,0.0,0.0,60000.0,217.8
62302,Instalazioak,2018,34200,15,60000.0,0.0,0.0,60000.0,42761.87
62302,Instalazioak,2018,34210,05,42000.0,0.0,0.0,42000.0,36256.76
62303,Barne-garraiorako elementuak,2017,13000,12,0.0,978.89,0.0,978.89,978.89
62303,Barne-garraiorako elementuak,2017,13320,12,0.0,59023.8,0.0,59023.8,0.0
62303,Barne-garraiorako elementuak,2018,13000,12,8000.0,0.0,0.0,8000.0,0.0
62304,Tresnak eta erremintak,2017,13000,12,0.0,0.0,0.0,0.0,0.0
62304,Tresnak eta erremintak,2017,34200,04,0.0,0.0,0.0,0.0,0.0
62304,Tresnak eta erremintak,2018,13000,12,50000.0,0.0,0.0,50000.0,0.0
62305,"Makinaria, instalazioak eta tresneria",2017,13000,12,0.0,34526.47,0.0,34526.47,34526.47
62305,"Makinaria, instalazioak eta tresneria",2017,13400,04,0.0,582932.54,0.0,582932.54,271188.99
62305,"Makinaria, instalazioak eta tresneria",2017,15330,04,0.0,0.0,0.0,0.0,0.0
62305,"Makinaria, instalazioak eta tresneria",2018,13000,12,15000.0,0.0,0.0,15000.0,0.0
62305,"Makinaria, instalazioak eta tresneria",2018,13400,04,55700.02,0.0,0.0,55700.02,0.0
62305,"Makinaria, instalazioak eta tresneria",2018,34210,05,0.0,229993.7,0.0,229993.7,28231.72
62306,Instalazioak,2018,13000,12,6000.0,0.0,0.0,6000.0,0.0
62308,Instalazioak,2018,17210,05,10000.0,0.0,0.0,10000.0,0.0
62401,Garraio-materiala,2016,16300,09,0.0,260150.0,0.0,260150.0,260150.0
62401,Garraio-materiala,2017,15000,09,0.0,32000.0,0.0,32000.0,32000.0
62401,Garraio-materiala,2018,15330,09,100000.0,0.0,0.0,100000.0,5815.26
62501,Altzariak,2018,33310,08,2000.0,0.0,0.0,2000.0,1494.41
62501,Altzariak,2018,33400,08,10000.0,0.0,0.0,10000.0,4806.63
62502,Bulego ekipoak,2016,33220,18,0.0,0.0,0.0,0.0,0.0
